pitcher_name,pitcher_id,pitcher_team,pitch_type,pitch_count,swing_count,whiff_count,csw_count,two_strike_pitch_count,strikeout_count,terminal_pa_count,batted_ball_count,hardhit_count,barrel_count,sweetspot_count,exit_velocity_sum,xwoba_frontier,whiff_pct,csw_pct,putaway_pct,k_pct,avg_exit_velocity,hardhit_pct,barrel_pct,sweetspot_pct,whiff_pct_z,whiff_pct_score_component,csw_pct_z,csw_pct_score_component,putaway_pct_z,putaway_pct_score_component,k_pct_z,k_pct_score_component,avg_exit_velocity_z,avg_exit_velocity_score_component,hardhit_pct_z,hardhit_pct_score_component,barrel_pct_z,barrel_pct_score_component,sweetspot_pct_z,sweetspot_pct_score_component,pitch_value_raw,pitch_value_20_80,pitch_value_0_100,overall_rank,pitch_type_rank,ivb,hb,spin_rate,velocity,extension,release_height,release_side,cluster,movement_predicted_pvs,archetype,cluster_rank,movement_quality_0_100,archetype_pitch_value_rank
"Figueredo, Kevin",1000210447.0,WIN_CIT29,Changeup,111,44,11,25,25,4,25,27,5,0,7,2152.58118,0.2533099539345215,0.25,0.2252252252252252,0.16,0.16,79.72522888888889,0.1851851851851851,0.0,0.2592592592592592,0.1171661188025853,-0.0003812585505836,-0.8472565737228851,0.0248551188467345,-0.2350824114937374,-0.003413396614889,-0.2892972755930932,-0.0126344799169771,-0.0257076414232118,0.0151418007982717,0.0792254346396068,-0.0189362257112549,-0.701806877583555,-0.0344945098401093,-0.565963073195749,0.1719435433783809,0.1420805923895731,51.60187729728728,58.12395309882747,251,29,6.007454414414415,-12.659673333333332,1696.045325855856,83.98271423423424,5.341149459459459,5.242650630630631,-3.420458738738739,3,50.28210899723636,Soft-Speed Separation,2,61.30653266331658,33
"Milburn, Isaac",830926.0,FLO_Y'A,Sinker,93,44,6,15,15,1,30,32,8,1,9,2508.8023,0.2434398780140788,0.1363636363636363,0.1612903225806451,0.0666666666666666,0.0333333333333333,78.400071875,0.25,0.03125,0.28125,-0.8703367394563915,0.002832075750191,-1.861720541613905,0.0546154338087855,-1.1890288651956225,-0.0172646991226404,-1.328348070902074,-0.0580129453005062,-0.3745804964318127,0.2206279123983376,0.7963739239597091,-0.1903469061830777,0.2764532357512443,0.0135879529904094,-0.3466626643630105,0.1053185440721331,0.1313573684136323,51.480979089081,57.95644891122278,252,36,10.0417288172043,-13.283692258064516,2073.054487096774,88.1572130107527,5.502447096774193,5.72984311827957,-1.7751377419354837,2,49.81466412105923,Riding Shape / Lower Velo,3,50.25125628140703,57
"Lefebvre, Charles",1000429097.0,TRO_AIG,Sinker,224,109,20,64,55,11,67,76,17,3,17,6090.03761,0.2243325847843491,0.1834862385321101,0.2857142857142857,0.2,0.1641791044776119,80.13207381578948,0.2236842105263158,0.0394736842105263,0.2236842105263158,-0.4608401413526685,0.0014995738199615,0.112531738755827,-0.0033012310881409,0.1737517829499273,0.0025228758884329,-0.2550159453472357,-0.0111373113811498,0.0814020442260649,-0.0479458040491522,0.5052008531079387,-0.1207515923073001,0.5338901076814542,0.0262412326826511,-0.920731601612144,0.2797247056909806,0.126852449256283,51.430188705940665,57.78894472361809,253,37,11.951771205357144,16.83112263392857,2244.815414732143,89.84468044642857,6.4264544642857135,6.202677946428572,1.0592907142857142,0,48.26849893961546,Riding Power Fastballs,4,19.430485762144052,84
"Whitesell, Max",1000223610.0,FLO_Y'A,Fastball,89,39,11,28,19,6,21,27,5,0,8,2140.74698,0.2310876292934364,0.282051282051282,0.3146067415730337,0.3157894736842105,0.2857142857142857,79.28692518518518,0.1851851851851851,0.0,0.2962962962962963,0.3956925660038345,-0.0012875836097764,0.5709723431862518,-0.0167500446597118,1.35721918791843,0.0197068226085756,0.741941107721083,0.0324027939975028,-0.1410994499932847,0.0831075760460446,0.0792254346396068,-0.0189362257112549,-0.701806877583555,-0.0344945098401093,-0.1966150162142953,0.0597330182310164,0.1234818470622869,51.39218709684022,57.6214405360134,254,42,14.870713370786518,12.947816741573035,1945.6278033707863,88.58173056179776,6.395611797752808,5.259675393258427,2.589413370786517,0,48.459835450522945,Riding Power Fastballs,4,24.120603015075375,85
"Blair, Davis",836357.0,DOW_EAS1,Slider,99,38,10,32,32,2,22,19,2,1,6,1521.98894,0.2592605131215434,0.2631578947368421,0.3232323232323232,0.0625,0.0909090909090909,80.10468105263158,0.1052631578947368,0.0526315789473684,0.3157894736842105,0.2315085550220456,-0.0007533288380417,0.7078356437232807,-0.0207650664442661,-1.23161576045017,-0.0178830608417364,-0.8560522548525373,-0.0373863701261748,0.0741903769373506,-0.0436981320160995,-0.8050779657250289,0.1924273201336992,0.9457891027697904,0.0464864801902379,-0.0022213020135305,0.0006748471008246,0.1191026891584431,51.34281459979875,57.45393634840871,255,68,3.5963564646464645,-5.853289090909091,2145.676063131313,81.92703404040404,5.11264797979798,5.611588080808081,0.9594122222222222,1,51.23282465452022,Tight High-Spin Breakers,1,79.22948073701842,80
"Bargo, Casey",1000057987.0,FLO_Y'A,Four-Seam,58,25,11,19,19,4,9,12,0,0,6,944.97581,0.2497585414643722,0.44,0.3275862068965517,0.2105263157894736,0.4444444444444444,78.74798416666667,0.0,0.0,0.5,1.7682708978115935,-0.0057539535014789,0.7769193196976207,-0.0227917051626494,0.2813397288561538,0.0040850528629913,2.0440097735218106,0.089268038839018,-0.2829859508691432,0.1666787250619253,-1.96977024913211,0.4708085756368095,-0.701806877583555,-0.0344945098401093,1.834799297183697,-0.5574248700794875,0.1103753538170192,51.244418892727744,57.286432160804026,256,44,15.297167413793105,11.737672931034483,2206.421779310345,91.52531741379308,5.981058793103449,6.029147758620689,2.496089137931034,0,47.87706788472411,Riding Power Fastballs,4,11.390284757118927,86
"Morgan, Marcus",808861.0,JOL_SLA,Slider,53,21,8,13,22,5,12,10,2,0,5,755.51599,0.2359627187428122,0.3809523809523809,0.2452830188679245,0.2272727272727272,0.4166666666666667,75.551599,0.2,0.0,0.5,1.2551456030819763,-0.0040842437924287,-0.5289967800225976,0.0155186495387429,0.452502370070607,0.0065703344134252,1.8161477570066835,0.0793166209917528,-1.1244953019230235,0.6623277328326609,0.2431450893413454,-0.0581158098191003,-0.701806877583555,-0.0344945098401093,1.834799297183697,-0.5574248700794875,0.109613904245456,51.23583398495673,57.11892797319933,257,69,7.452015471698113,-10.126451320754716,2872.267626415094,84.67458849056604,5.730217358490567,5.204021509433962,2.7406703773584904,1,52.257434420938154,Tight High-Spin Breakers,1,88.2747068676717,81
"Moore, Kyle",1000517760.0,SCH_BOO,Four-Seam,51,24,0,10,6,0,11,22,3,0,9,1703.93777,0.2388779666240248,0.0,0.196078431372549,0.0,0.0,77.45171681818182,0.1363636363636363,0.0,0.4090909090909091,-2.0553401693671622,0.0066880769111207,-1.3097327943790855,0.0384223212559048,-1.870419189268396,-0.0271584866281771,-1.6017824907202267,-0.0699546467172244,-0.6242530505264016,0.3676850467600505,-0.4609643365365731,0.110178312825962,-0.701806877583555,-0.0344945098401093,0.928217702774676,-0.2819990356268659,0.1093670789406613,51.23305117102348,56.95142378559464,258,45,16.414946862745097,14.964785490196078,2130.5019666666667,88.08334137254901,4.708112745098039,6.230690392156864,1.6377596078431371,0,48.26732233523123,Riding Power Fastballs,4,19.262981574539364,87
"Vitas, Ben",1000076969.0,JOL_SLA,Fastball,113,46,8,37,14,3,34,36,3,0,10,2913.89242,0.2458492815182608,0.1739130434782608,0.3274336283185841,0.2142857142857142,0.088235294117647,80.94145611111111,0.0833333333333333,0.0,0.2777777777777778,-0.5440314471621209,0.0017702783290655,0.7744983342386973,-0.0227206831332264,0.319763995251235,0.0046429732110479,-0.8779854970839404,-0.0383442606141469,0.294487368608572,-0.1734530601104489,-1.0477221914348374,0.2504234150301805,-0.701806877583555,-0.0344945098401093,-0.3812890447050216,0.1158382808046985,0.1036624336770609,51.16873456322258,56.78391959798995,259,43,13.822965221238938,16.34737831858407,2162.889299115044,90.76315017699116,5.162909026548673,5.405004867256637,1.7856789380530973,0,47.42743729803857,Riding Power Fastballs,4,5.192629815745393,88
"Wiltse, Ryan",813813.0,EVA_OTT,Curveball,75,19,6,30,16,2,11,10,3,1,1,816.18665,0.2448046868176634,0.3157894736842105,0.4,0.125,0.1818181818181818,81.618665,0.3,0.1,0.1,0.6888782998998871,-0.0022416099878742,1.9259190185028408,-0.0564987603267993,-0.592812331631944,-0.0086076350552958,-0.1103220189848479,-0.0048180935351252,0.4727755231650823,-0.2784647831442334,1.3496027585780728,-0.3225780025470552,2.428625485087802,0.1193693712175505,-2.154159718215997,0.6544488015120473,0.1006092881332145,51.13431209601755,56.61641541038526,260,20,-11.834511466666669,-4.093008,1871.523196,74.36177306666667,5.949194266666667,6.400176,1.0838378666666666,1,52.92566369063614,Tight High-Spin Breakers,1,94.47236180904522,82
"Sesar, Jorden",813853.0,SUS_COU1,Four-Seam,183,80,17,47,44,7,45,56,11,0,11,4532.11552,0.2095747205435105,0.2125,0.2568306010928962,0.1590909090909091,0.1555555555555555,80.93063428571429,0.1964285714285714,0.0,0.1964285714285714,-0.2087098244228768,0.000679141768672,-0.3457696912348795,0.0101434996620664,-0.2443740977310935,-0.0035483118990554,-0.325755198235514,-0.0142267067725396,0.2916383166977251,-0.1717749685349601,0.2036287440114617,-0.0486707315073875,-0.701806877583555,-0.0344945098401093,-1.1925356698607137,0.3623006842533738,0.1004080971300602,51.13204378269656,56.44891122278057,261,46,19.648184590163936,8.38562644808743,2500.652368306011,91.1675412021858,6.2657895628415305,5.849396393442623,1.8806802185792348,0,48.99164113610334,Riding Power Fastballs,4,32.663316582914575,89
"Vailes, Gage",1000050773.0,GAT_GRI,Changeup,84,36,12,23,18,3,19,18,2,1,7,1424.29559,0.2479079274983487,0.3333333333333333,0.2738095238095238,0.1666666666666666,0.1578947368421052,79.12753277777777,0.1111111111111111,0.0555555555555555,0.3888888888888889,0.8413348815258344,-0.002737703704485,-0.0763627695511537,0.0022401782075526,-0.1669433790864606,-0.0024240178643354,-0.3065668178973981,-0.013388692638033,-0.1830625408995667,0.1078238365898447,-0.7403728388690795,0.1769616948279707,1.0373222127894195,0.0509854240808127,0.7267551262393377,-0.2207932946373944,0.0986674248619329,51.112418699907735,56.28140703517588,262,30,6.0506891666666665,10.54770119047619,1881.9101404761907,84.99774333333333,5.220102619047619,5.685296428571429,1.5170291666666669,3,48.9168629633825,Soft-Speed Separation,2,44.0536013400335,34
"Henderson, Drew",1000429021.0,DOW_EAS1,Fastball,133,60,8,33,34,2,28,45,9,1,14,3537.7104,0.2074779640358042,0.1333333333333333,0.2481203007518796,0.0588235294117647,0.0714285714285714,78.61578666666666,0.2,0.0222222222222222,0.3111111111111111,-0.8966701490099638,0.0029177646648784,-0.4839772348451654,0.0141979561614177,-1.2691924327335953,-0.0184286741232918,-1.0158515911098995,-0.0443652865385426,-0.3177894637861926,0.1871779941700674,0.2431450893413454,-0.0581158098191003,-0.006155241434365,-0.0003025362717404,-0.0488757934217138,0.0148488081720706,0.097930216415759,51.10410709694048,56.11390284757118,263,44,17.460893684210525,13.97731992481203,2254.505525563909,88.89205413533836,5.8677289473684215,5.936908796992482,1.1119663909774435,0,48.75623123766199,Riding Power Fastballs,4,29.145728643216078,90
"Turner, Eric",1000080978.0,JOL_SLA,Changeup,98,47,13,23,43,7,27,29,6,1,6,2355.53935,0.255649046837858,0.2765957446808511,0.2346938775510204,0.1627906976744186,0.2592592592592592,81.2254948275862,0.2068965517241379,0.0344827586206896,0.2068965517241379,0.3482838090334096,-0.0011333155145947,-0.6970161539883754,0.0204476658934029,-0.2065590956023191,-0.0029992380681456,0.5249296634209613,0.0229252531905836,0.369265977415719,-0.2174976606978584,0.3194525148059468,-0.076354581731373,0.3776525578203597,0.0185620008694285,-1.0881448089281478,0.3305860099660337,0.094536133907477,51.06584076074567,55.9463986599665,264,31,4.331701428571428,15.61806612244898,1650.480974489796,80.00562714285714,5.158296224489796,5.5538103061224495,2.5417191836734694,3,49.793442110006865,Soft-Speed Separation,2,56.44891122278057,35
"Fauci, Sonny",688649.0,NEW_JER6,Four-Seam,62,25,7,23,9,2,10,17,2,1,7,1334.51262,0.2141359124222934,0.28,0.3709677419354839,0.2222222222222222,0.2,78.50074235294117,0.1176470588235294,0.0588235294117647,0.4117647058823529,0.3778668733829552,-0.0012295788059881,1.4652601530832363,-0.0429848718508498,0.4008818909741852,0.0058208050569451,0.0388240281886902,0.0016955617830846,-0.348077073300579,0.205017396174041,-0.6680553441477247,0.1596765841921567,1.1396239239878316,0.0560136554879259,0.9548818673161172,-0.2900997954637077,0.0939097565736079,51.05877871508704,55.778894472361806,265,47,16.59576193548387,11.75235129032258,2236.896862903226,93.92233951612904,6.810700483870968,5.907688064516129,2.1161524193548384,0,47.48937095952279,Riding Power Fastballs,4,5.6951423785594635,91
"Zeplin, Blane",830954.0,JOL_SLA,Fastball,57,19,0,15,6,2,16,17,1,0,4,1405.51218,0.2277845925120734,0.0,0.2631578947368421,0.3333333333333333,0.125,82.67718705882352,0.0588235294117647,0.0,0.2352941176470588,-2.0553401693671622,0.0066880769111207,-0.2453736454047677,0.0071982812615942,1.536532431095476,0.0223104508995063,-0.5764034164021536,-0.0251732664045312,0.7514516414520792,-0.4426050168152746,-1.3189127966399177,0.3152425799144832,-0.701806877583555,-0.0344945098401093,-0.8049529924190418,0.2445503537678518,0.0937169496946411,51.05660492796395,55.61139028475712,266,45,17.688059298245616,9.107458771929824,2333.1638561403506,89.52451807017545,5.739281228070175,6.27825596491228,1.4514142105263157,0,48.9247232914829,Riding Power Fastballs,4,31.825795644891127,92
"Ferguson, Francis",823799.0,QUE_CAP,Four-Seam,129,64,10,30,36,3,32,51,8,2,16,4061.31271,0.2307433312924562,0.15625,0.2325581395348837,0.0833333333333333,0.09375,79.63358254901961,0.1568627450980392,0.0392156862745098,0.3137254901960784,-0.69752373926107,0.0022697422475555,-0.7309042053125515,0.021441805767049,-1.0186812841774284,-0.0147912522462562,-0.8327481849816719,-0.0363686114827045,-0.0498352881142678,0.0293529846993037,-0.2341503758195961,0.0559659203772724,0.5258136567973696,0.0258442670452475,-0.0228041658700819,0.0069280652204919,0.0906429216279594,51.02194702227519,55.44388609715243,267,48,14.678097209302326,-8.075807286821707,2190.453217054264,90.09471325581396,5.696394031007752,5.529279534883721,-2.2426848837209303,2,49.32484502979479,Riding Shape / Lower Velo,3,43.88609715242881,58
"Henderson, Drew",1000429021.0,DOW_EAS1,Curveball,171,70,11,43,62,8,49,53,15,4,10,4263.60659,0.2125144414029372,0.1571428571428571,0.2514619883040935,0.1290322580645161,0.1632653061224489,80.44540735849057,0.2830188679245283,0.0754716981132075,0.1886792452830188,-0.6897647882318926,0.0022444946209065,-0.4309542149695213,0.0126424728503458,-0.5515992071920588,-0.0080092204884286,-0.2625118630394788,-0.0114646805945231,0.1638930746974569,-0.0965330209968021,1.1617137204057983,-0.2776693283102327,1.660783584809921,0.0816291739769924,-1.2698150308396503,0.3857786950743016,0.0886185861325598,50.99912379907746,55.27638190954774,268,21,-8.105671637426902,-4.831580584795322,2319.079592982456,76.90992777777778,5.181960292397661,5.947776842105263,1.1067284210526316,1,52.77650276851775,Tight High-Spin Breakers,1,93.1323283082077,83
"Barker, Alex",1000106691.0,NEW_YOR13,Curveball,66,22,3,19,9,1,12,18,2,0,6,1430.924,0.2280015310030115,0.1363636363636363,0.2878787878787879,0.1111111111111111,0.0833333333333333,79.49577777777777,0.1111111111111111,0.0,0.3333333333333333,-0.8703367394563915,0.002832075750191,0.1468761948116422,-0.0043087600509943,-0.7347686491471055,-0.0106688407856159,-0.9181964411748448,-0.0401003931754289,-0.0861150221179063,0.0507217480274468,-0.7403728388690795,0.1769616948279707,-0.701806877583555,-0.0344945098401093,0.1727330407671577,-0.0524775069163478,0.0884655078371122,50.997397928977534,55.10887772194305,269,22,-5.609136515151516,10.319712727272728,2250.24245,76.17127833333333,5.767895303030302,6.115651515151515,-2.2731062121212124,1,52.348540999886204,Tight High-Spin Breakers,1,89.27973199329983,84
"Fauci, Sonny",688649.0,NEW_JER6,Fastball,82,33,4,18,20,2,23,27,5,0,9,2118.37428,0.2392082715696185,0.1212121212121212,0.2195121951219512,0.1,0.0869565217391304,78.45830666666667,0.1851851851851851,0.0,0.3333333333333333,-1.0020037872242544,0.0032605203236277,-0.9379060147561624,0.0275144108488867,-0.8483337031592344,-0.012317805369872,-0.8884753085859153,-0.0388023821518726,-0.359249076972346,0.2115977063367118,0.0792254346396068,-0.0189362257112549,-0.701806877583555,-0.0344945098401093,0.1727330407671577,-0.0524775069163478,0.0853442075197694,50.96220705573949,54.941373534338354,270,46,15.73700487804878,12.683205,2096.514413414634,93.326705,6.302557804878049,5.852650365853658,2.0602954878048783,0,47.155768621161606,Riding Power Fastballs,4,3.015075376884422,93
"Villalobos, Jonaiker",665690.0,FLO_Y'A,Fastball,224,103,19,58,70,13,58,78,12,1,26,6193.17827,0.2244635599076682,0.1844660194174757,0.2589285714285714,0.1857142857142857,0.2241379310344827,79.39972141025642,0.1538461538461538,0.0128205128205128,0.3333333333333333,-0.4523258208147274,0.0014718682209311,-0.3124809049348794,0.0091669398271696,0.0277395706486181,0.0004027785658179,0.236828263229421,0.0103430007400185,-0.1114036926887891,0.0656167749936968,-0.2675276810756065,0.0639436637476482,-0.3004693951897918,-0.0147683712429734,0.1727330407671577,-0.0524775069163478,0.0836991479359609,50.943659951200665,54.77386934673368,271,47,14.336545446428572,-8.992179151785715,2243.811713392857,87.71270397321429,6.0242483035714285,5.839154330357142,-1.4131833482142857,2,50.38524003390902,Riding Shape / Lower Velo,3,58.12395309882747,59
"Henderson, Drew",1000429021.0,DOW_EAS1,Changeup,91,44,15,22,23,5,24,23,4,0,9,1789.86972,0.2440779557751121,0.3409090909090909,0.2417582417582417,0.217391304347826,0.2083333333333333,77.82042260869565,0.1739130434782608,0.0,0.391304347826087,0.907168405409766,-0.0029519259912033,-0.5849249073007171,0.0171593570805738,0.3515057805341283,0.0051038639333555,0.1071826331432279,0.0046809871372641,-0.5271842198545766,0.3105115054943456,-0.0454960417638887,0.0108743274142793,-0.701806877583555,-0.0344945098401093,0.7508430429989978,-0.2281113723643965,0.0827722328641094,50.93320951469037,54.60636515912898,272,32,9.07177813186813,13.888292857142858,1621.7616538461536,81.7072621978022,5.884880989010989,5.854131098901099,1.2604985714285717,3,49.715670892180206,Soft-Speed Separation,2,55.27638190954774,36
"Bargo, Casey",1000057987.0,FLO_Y'A,Sinker,62,33,10,16,16,3,16,20,3,1,6,1607.95633,0.2098360440373527,0.303030303030303,0.2580645161290322,0.1875,0.1875,80.3978165,0.15,0.05,0.3,0.5780007859901071,-0.0018808145576118,-0.3261909902152253,0.0095691388889538,0.045991097186282,0.0006677907311448,-0.0637138792431171,-0.0027825762481846,0.1513638736292838,-0.0891533215676481,-0.3100837452770186,0.0741152865448771,0.863409303752124,0.0424374306887206,-0.1596802105161499,0.0485119657162799,0.0814849001965318,50.91869557623075,54.438860971524285,273,38,13.191130161290324,15.67926612903226,2197.404620967742,91.01072612903226,5.903389677419354,6.040947580645161,2.461185967741936,0,47.70309255201843,Riding Power Fastballs,4,8.040201005025125,94
"Ortiz, Julio",683650.0,GAT_GRI,Four-Seam,159,65,16,38,33,3,34,38,3,1,14,3032.13233,0.2339248922994226,0.2461538461538461,0.2389937106918239,0.0909090909090909,0.088235294117647,79.79295605263158,0.0789473684210526,0.0263157894736842,0.3684210526315789,0.0837429451384349,-0.0002724995434804,-0.6287901051659077,0.018446186525147,-0.9412505655327948,-0.0136669582115361,-0.8779854970839404,-0.0383442606141469,-0.0078771739926347,0.0046396554816618,-1.0962510365767992,0.2620226340094768,0.1219911125931177,0.0059959851750643,0.5226417263285343,-0.158782214950693,0.0800385278714935,50.90238855672909,54.2713567839196,274,49,17.24767100628931,8.288057798742138,2119.1972465408808,94.80711440251572,6.173402264150943,6.664632830188679,1.260486855345912,0,46.95673408017328,Riding Power Fastballs,4,1.675041876046901,95
"Peyton, Blake",1000017005.0,GAT_GRI,Fastball,121,56,15,32,29,3,26,35,3,0,17,2699.32739,0.2098741558566791,0.2678571428571428,0.2644628099173554,0.1034482758620689,0.1153846153846153,77.12363971428572,0.0857142857142857,0.0,0.4857142857142857,0.2723451393861381,-0.0008862110835624,-0.2246683752467164,0.0065908714562376,-0.8130893760520227,-0.0118060577402753,-0.6552787298112369,-0.0286179879670461,-0.7106256046460783,0.4185584811365401,-1.0213779612149152,0.2441266961557054,-0.701806877583555,-0.0344945098401093,1.6923364752051364,-0.5141436675226468,0.079327614594843,50.89437341673669,54.10385259631491,275,48,17.90132652892562,-14.295776694214876,2244.4708371900824,89.28750636363637,5.912127603305785,6.235279834710743,-2.211850991735537,2,50.246874107673214,Riding Shape / Lower Velo,3,57.11892797319933,60
"Joven, Art",1000048892.0,MIS_MUD,Sinker,192,63,7,55,30,5,50,52,9,2,15,4153.26665,0.2518217141333918,0.1111111111111111,0.2864583333333333,0.1666666666666666,0.1,79.87051249999999,0.173076923076923,0.0384615384615384,0.2884615384615384,-1.0897818190694968,0.0035461500392521,0.1243376455250132,-0.0036475691691217,-0.1669433790864606,-0.0024240178643354,-0.7814792312657682,-0.0341295424670698,0.0125410397995079,-0.0073866724419101,-0.0547473600685439,0.0130855497615031,0.5022055695977345,0.0246839059512982,-0.2747463359603726,0.0834698600891129,0.0771976638987292,50.87035944264591,53.936348408710224,276,39,6.8983238020833335,-16.12405328125,1805.7835817708333,83.44891145833334,5.08593421875,5.139567864583333,-2.09844984375,2,50.79466644414832,Riding Shape / Lower Velo,3,62.8140703517588,61
"Eldred, Zach",1000227712.0,NEW_ENG23,Fastball,141,63,14,37,39,8,39,41,9,1,9,3306.55498,0.2543307719114294,0.2222222222222222,0.2624113475177305,0.2051282051282051,0.2051282051282051,80.6476824390244,0.2195121951219512,0.024390243902439,0.2195121951219512,-0.1242234687718311,0.0004042231673835,-0.2572192136748582,0.0075457828523656,0.2261664232632172,0.0032839364657819,0.0808908620068672,0.0035327466164259,0.2171458470884319,-0.1278989039350864,0.4590392687046089,-0.1097181888879695,0.061713210872873,0.0030332660276125,-0.9623365977612104,0.2923645947560401,0.0725474570625537,50.81793102414569,53.768844221105525,277,49,17.05740642857143,7.283574000000001,2479.6246100000003,89.61430642857142,6.453976071428571,5.929245285714286,1.451663,0,49.51413485585469,Riding Power Fastballs,4,37.85594639865997,96
"Cook, Avery",690004.0,WIN_CIT29,Sinker,113,37,4,21,26,2,26,24,5,0,4,1955.22547,0.2373537501559441,0.1081081081081081,0.1858407079646017,0.0769230769230769,0.0769230769230769,81.46772791666668,0.2083333333333333,0.0,0.1666666666666666,-1.1158779906991634,0.003631066981735,-1.4721761716425594,0.0431877601713061,-1.0841995845690413,-0.0157425779679424,-0.9707799834475666,-0.0423968742171055,0.4330384575666199,-0.2550596515067391,0.335349895111072,-0.0801543258797631,-0.701806877583555,-0.0344945098401093,-1.4893332156493817,0.4524698562467917,0.0714407439881733,50.80545346814283,53.60134003350083,278,40,-0.1481932142857142,16.250577321428572,2186.589032142857,88.39012955357143,6.555364196428571,4.0081138392857145,4.133058125,0,48.29297365897202,Riding Power Fastballs,4,19.765494137353436,97
"Langrell, Connor",815223.0,MIS_MUD,Curveball,73,29,9,18,36,7,19,17,2,0,5,1378.94861,0.2546140212533321,0.3103448275862069,0.2465753424657534,0.1944444444444444,0.3684210526315789,81.11462411764705,0.1176470588235294,0.0,0.2941176470588235,0.6415641883608003,-0.002087649868926,-0.5084913022534241,0.0149171008429064,0.1169692559438621,0.0016983935963048,1.4203874125330411,0.0620325794675555,0.340077148689839,-0.2003054405783152,-0.6680553441477247,0.1596765841921567,-0.701806877583555,-0.0344945098401093,-0.2183413725073223,0.066333637357332,0.067770695168905,50.76407576986154,53.43383584589615,279,23,-15.13766397260274,-12.283352328767124,2675.5311493150684,77.55410095890412,5.99930397260274,6.366550821917809,1.0547491780821918,1,53.69119603576793,Tight High-Spin Breakers,1,97.48743718592965,85
"Saturria, Michael",800014.0,NEW_ENG23,Slider,144,74,27,47,48,15,41,39,8,1,12,3100.30269,0.2270364198283158,0.3648648648648648,0.3263888888888889,0.3125,0.3658536585365853,79.49494076923077,0.2051282051282051,0.0256410256410256,0.3076923076923077,1.1153446836373335,-0.0036293316005558,0.7579213088046776,-0.022234379515094,1.323597954822734,0.0192186423040261,1.399326995088767,0.0611128078565117,-0.0863353805798857,0.0508515391615526,0.2998865082765617,-0.0716779735487389,0.1008680872039713,0.0049577673541623,-0.0829694602200017,0.025206702801058,0.0638057748129221,50.71937356390236,53.266331658291456,280,70,4.064262777777778,-7.781184027777777,2706.5636451388887,80.25029208333333,5.858888125,5.633744375,3.1834934027777777,1,53.2305267407634,Tight High-Spin Breakers,1,95.47738693467338,86
"Williams, Pierce",1000337420.0,NEW_ENG23,Changeup,282,129,44,78,76,16,68,73,11,2,23,5844.651,0.2482868878152554,0.3410852713178294,0.2765957446808511,0.2105263157894736,0.2352941176470588,80.06371232876712,0.1506849315068493,0.0273972602739726,0.3150684931506849,0.908699417593113,-0.0029569079048479,-0.0321534165431363,0.0009432526277094,0.2813397288561538,0.0040850528629913,0.3283428256432046,0.0143397162243156,0.0634045790953986,-0.0373452970871897,-0.3025052680904657,0.0723039016631788,0.1558458245181868,0.0076599781208934,-0.009411206511367,0.0028591904165988,0.0618888869236498,50.69776175091913,53.09882747068677,281,33,11.253544078014183,-13.61052939716312,1795.800573758865,80.00680932624114,5.95519304964539,5.984866312056737,-1.632435815602837,2,52.274849236807135,Riding Shape / Lower Velo,3,75.54438860971524,62
"Hoeymans, Jack",1000184889.0,GAT_GRI,Sinker,66,25,2,19,15,3,19,18,5,1,5,1417.35694,0.2209078953549361,0.08,0.2878787878787879,0.2,0.1578947368421052,78.74205222222221,0.2777777777777778,0.0555555555555555,0.2777777777777778,-1.360138157152843,0.0044258895633753,0.1468761948116422,-0.0043087600509943,0.1737517829499273,0.0025228758884329,-0.3065668178973981,-0.013388692638033,-0.2845476483679297,0.1675985648887105,1.103723276525467,-0.2638086263852875,1.0373222127894195,0.0509854240808127,-0.3812890447050216,0.1158382808046985,0.0598649561517151,50.674943090746645,52.93132328308208,282,41,7.36031803030303,15.077851818181818,2157.4701924242427,89.42637727272728,6.318393181818182,5.686797272727273,2.1683143939393936,0,48.14137916509588,Riding Power Fastballs,4,17.08542713567839,98
"Dill, Austin",1000429156.0,TRI_VAL,Four-Seam,63,31,5,15,10,3,18,22,5,2,6,1766.85211,0.209469276018696,0.1612903225806451,0.238095238095238,0.3,0.1666666666666666,80.31145954545455,0.2272727272727272,0.0909090909090909,0.2727272727272727,-0.6537232092576482,0.0021272153229243,-0.6430462944720965,0.0188644060946334,1.1958372690590888,0.0173635571467379,-0.2346103916294631,-0.0102461396336335,0.1286287584947346,-0.0757623387533987,0.5449062718604522,-0.1302418623812697,2.144040724844952,0.1053817456668542,-0.4316546888388565,0.1311397160520664,0.0586262995149145,50.66097794665304,52.76381909547738,283,50,17.15918619047619,13.287634444444445,2314.335347619048,87.49630888888889,5.457262857142857,6.259543650793651,1.606258888888889,0,49.20663385667214,Riding Power Fastballs,4,35.175879396984925,99
