pitcher_name,pitcher_id,pitcher_team,pitch_type,pitch_count,swing_count,whiff_count,csw_count,two_strike_pitch_count,strikeout_count,terminal_pa_count,batted_ball_count,hardhit_count,barrel_count,sweetspot_count,exit_velocity_sum,xwoba_frontier,whiff_pct,csw_pct,putaway_pct,k_pct,avg_exit_velocity,hardhit_pct,barrel_pct,sweetspot_pct,whiff_pct_z,whiff_pct_score_component,csw_pct_z,csw_pct_score_component,putaway_pct_z,putaway_pct_score_component,k_pct_z,k_pct_score_component,avg_exit_velocity_z,avg_exit_velocity_score_component,hardhit_pct_z,hardhit_pct_score_component,barrel_pct_z,barrel_pct_score_component,sweetspot_pct_z,sweetspot_pct_score_component,pitch_value_raw,pitch_value_20_80,pitch_value_0_100,overall_rank,pitch_type_rank
"Wehrle, Tyler",806332.0,WIN_CIT29,Slider,142,76,22,39,49,10,42,50,8,2,12,4077.61602,0.2292267078720273,0.2894736842105263,0.2746478873239437,0.2040816326530612,0.238095238095238,81.5523204,0.16,0.04,0.24,0.4601934274609666,-0.0014974694129579853,-0.0630603393886895,0.0018499381163065954,0.21546955789315808,0.0031286179806086552,0.351320507980864,0.015343220545048273,0.4553090420056339,-0.26817702574131835,-0.19943797835334576,0.047669067272081644,0.5503660674849882,0.027051042582954654,-0.758024062826104,0.23029301645501019,0.05566040779773368,50.62753921636581,52.596314907872696,284,71
"Kirby, Zach",813716.0,WAS_WIL3,Fastball,215,113,17,55,58,8,62,85,11,2,28,6794.11951,0.2378886587635899,0.1504424778761062,0.2558139534883721,0.1379310344827586,0.1290322580645161,79.93081776470589,0.1294117647058823,0.0235294117647058,0.3294117647058823,-0.7479912525924468,0.0024339635359358217,-0.36190097978263536,0.010616727142903392,-0.4606461049798976,-0.006688581444308114,-0.5433266720693128,-0.023728705749283097,0.02841755077103097,-0.016737937404137242,-0.5378838536492865,0.12856338504769152,0.03476544304499718,0.0017087562911046563,0.13362559943970936,-0.04059639248897978,0.05557121493092716,50.62653361788107,52.428810720268004,285,50
"Cooper, Garrett",1000327042.0,NEW_YOR13,Curveball,92,42,10,26,26,5,29,28,7,0,7,2219.21878,0.2205734091257579,0.238095238095238,0.2826086956521739,0.1923076923076923,0.1724137931034483,79.25781357142857,0.25,0.0,0.25,0.01371343841354888,-4.462352859768806e-05,0.06325491050183199,-0.0018556460544817434,0.09512982247999154,0.0013812850224094772,-0.18746652614357415,-0.008187225596268314,-0.14876363748105392,0.08762178247634075,0.7963739239597091,-0.19034690618307779,-0.701806877583555,-0.03449450984010931,-0.6583000874411116,0.19999617466522177,0.05407033096143715,50.60961201081179,52.26130653266332,286,24
"Johnston, Spencer",800918.0,DOW_EAS1,Changeup,259,134,38,73,66,20,74,82,17,2,25,6523.10946,0.2427459955513286,0.2835820895522388,0.2818532818532818,0.303030303030303,0.2702702702702703,79.55011536585366,0.2073170731707317,0.024390243902439,0.3048780487804878,0.40899532169105873,-0.001330870776782705,0.051268654980589315,-0.0015040172625105683,1.226809556516942,0.017813274760625997,0.6152533456431746,0.02686995936427436,-0.07180961582444245,0.0422958637205966,0.32410540660256915,-0.07746670196992628,0.061713210872873014,0.0030332660276125817,-0.11103436886493416,0.03373301850174905,0.04344379236563904,50.48980387488649,52.09380234505863,287,34
"Hampton, Ky",673132.0,OTT_TIT,Changeup,105,60,15,27,47,6,27,29,5,1,4,2416.34359,0.2517278743539757,0.25,0.2571428571428571,0.1276595744680851,0.2222222222222222,83.32219275862069,0.1724137931034483,0.0344827586206896,0.1379310344827586,0.11716611880258532,-0.0003812585505836126,-0.34081508118092646,0.009998151221523659,-0.5656292070013813,-0.008212936085660056,0.22111364140079193,0.009656696060896785,0.9212616923566768,-0.5426231367980826,-0.06208461251706224,0.014839277829990666,0.3776525578203597,0.0185620008694285,-1.7758963633074054,0.5395297464473329,0.041368540994846104,50.46640660435765,51.92629815745393,288,35
"Belton, Hunter",10294453.0,MIS_MUD,Slider,99,47,18,25,20,5,22,22,4,1,5,1796.94069,0.2458213009895725,0.3829787234042553,0.2525252525252525,0.25,0.2272727272727272,81.67912227272727,0.1818181818181818,0.0454545454545454,0.2272727272727272,1.2727545699567062,-0.004141543370639122,-0.4140832540999979,0.012147546342277538,0.6847945260045081,0.009943216517585457,0.26254309894899647,0.011466044760399521,0.48869205314706604,-0.2878396193036219,0.04197096766193999,-0.01003177477765391,0.7211169236306968,0.03544361791337238,-0.8849454860433675,0.26885263327837733,0.03584012136009726,50.40407683958232,51.75879396984925,289,72
"Brothers, Kellen",1000131959.0,SUS_COU1,Four-Seam,104,57,10,21,22,4,28,44,10,4,13,3518.0449,0.2492722174865529,0.175438596491228,0.2019230769230769,0.1818181818181818,0.1428571428571428,79.95556590909091,0.2272727272727272,0.0909090909090909,0.2954545454545454,-0.5307743531076908,0.001727139745012426,-1.2169949927894592,0.035701765108471575,-0.012081941797193315,-0.00017542979489524693,-0.4299206914995723,-0.01877592635986082,0.03493297173418717,-0.02057552035143624,0.5449062718604522,-0.1302418623812697,2.144040724844952,0.10538174566685424,-0.20500929023660133,0.06228325743891114,0.03532516907178737,50.398271047489565,51.59128978224455,290,51
"Baird, Dustin",1000027580.0,MIS_MUD,Fastball,71,24,3,18,14,1,18,20,2,1,8,1584.64163,0.2486581994548987,0.125,0.2535211267605634,0.0714285714285714,0.0555555555555555,79.2320815,0.1,0.05,0.4,-0.9690870252822884,0.0031534091802685664,-0.3982815794827681,0.011683988415706486,-1.1403581277618524,-0.016558000015102096,-1.1460584576899724,-0.05005181102269416,-0.15553809600217905,0.09161193854528346,-0.8633125798953823,0.2063463829088546,0.863409303752124,0.04243743068872065,0.8375595433337738,-0.2544564521816038,0.034166886519433726,50.38521207516087,51.42378559463987,291,51
"Scott, Brandon",1000138331.0,LAK_ERI24,Fastball,192,71,9,39,46,3,48,57,9,0,14,4614.82551,0.2390033356759178,0.1267605633802817,0.203125,0.0652173913043478,0.0625,80.96185105263157,0.1578947368421052,0.0,0.2456140350877192,-0.953787685224755,0.0031036251277213526,-1.1979239126238503,0.03514229590073328,-1.2038416983276388,-0.017479781459717316,-1.0890929535611902,-0.047563956560877856,0.2998567259008804,-0.17661561155561856,-0.22273182402148814,0.053236692382144034,-0.701806877583555,-0.03449450984010931,-0.7020386731362847,0.21328426316951524,0.02861301716379086,50.32259537935973,51.256281407035175,292,52
"Helt, Robert",836007.0,LAK_ERI24,Curveball,106,40,16,34,43,12,31,18,5,0,3,1459.63803,0.2587326552840135,0.4,0.320754716981132,0.2790697674418604,0.3870967741935484,81.09100166666667,0.2777777777777778,0.0,0.1666666666666666,1.420669891704434,-0.004622859827606228,0.6685231216971274,-0.01961179429810693,0.9819123998734498,0.014257368046162492,1.5735849652325156,0.06872317618659965,0.33385808798272953,-0.19664241382182768,1.103723276525467,-0.26380862638528757,-0.701806877583555,-0.03449450984010931,-1.4893332156493817,0.4524698562467917,0.016270196306616136,50.18343714400145,51.08877721943048,293,25
"Galva, Claudio",669996.0,GAT_GRI,Slider,117,56,21,40,40,12,33,31,6,0,9,2482.91988,0.2264334377107499,0.375,0.3418803418803419,0.3,0.3636363636363636,80.09418967741935,0.1935483870967742,0.0,0.2903225806451613,1.2034192628874592,-0.003915926281435792,1.0037263420502998,-0.029445315970387596,1.1958372690590888,0.01736355714673797,1.3811384527505308,0.06031845964697393,0.07142832233937187,-0.042071281857890025,0.17176072358413697,-0.04105373286890967,-0.701806877583555,-0.03449450984010931,-0.2561872834693681,0.07783149002897831,0.0045327400039578275,50.05110404725045,50.9212730318258,294,73
"Bohnert, Matthew",810066.0,WIN_CIT29,Four-Seam,130,62,19,41,43,9,32,39,4,0,13,3145.70485,0.224451033684554,0.3064516129032258,0.3153846153846154,0.2093023255813953,0.28125,80.65909871794872,0.1025641025641025,0.0,0.3333333333333333,0.6077320548409154,-0.001977560106452339,0.583314974843994,-0.017112128102023408,0.2688295025879883,0.0039034043775775904,0.7053204264954376,0.03080345898633524,0.22015140022678578,-0.1296691747335768,-0.8349418704277747,0.19956530104403541,-0.701806877583555,-0.03449450984010931,0.17273304076715776,-0.052477506916347894,-0.0014587152905615047,49.983553820631975,50.753768844221106,295,52
"Debban, Caleb",1000551056.0,NEW_JER6,Cutter,56,18,3,15,9,2,10,11,2,0,4,866.23932,0.26185567697155,0.1666666666666666,0.2678571428571428,0.2222222222222222,0.2,78.74902909090909,0.1818181818181818,0.0,0.3636363636363636,-0.6070026439206644,0.0019751866033178417,-0.17081002370464457,0.005010882855399453,0.40088189097418525,0.00582080505694517,0.038824028188690254,0.0016955617830846693,-0.2827108546353381,0.16651669338021416,0.04197096766193999,-0.01003177477765391,-0.701806877583555,-0.03449450984010931,0.4749269055701646,-0.144286118400555,-0.007793273339356921,49.912135306983814,50.58626465661642,296,11
"MacMillan, Blake",832350.0,TRO_AIG,Cutter,88,38,12,27,25,4,22,25,4,0,7,2012.81097,0.2468591542532466,0.3157894736842105,0.3068181818181818,0.16,0.1818181818181818,80.5124388,0.16,0.0,0.28,0.6888782998998871,-0.002241609987874233,0.4473901853000201,-0.013124638475961391,-0.23508241149373743,-0.0034133966148890676,-0.11032201898484792,-0.0048180935351252625,0.1815403799825172,-0.10692728380970264,-0.19943797835334576,0.047669067272081644,-0.701806877583555,-0.03449450984010931,-0.3591281612861343,0.1091056492958566,-0.008244815695723662,49.90704442555334,50.41876046901172,297,12
"Gollert, Harley",8890793.0,QUE_CAP,Four-Seam,67,28,6,17,19,2,14,20,4,1,5,1619.13591,0.2502251416569564,0.2142857142857142,0.2537313432835821,0.1052631578947368,0.1428571428571428,80.9567955,0.2,0.05,0.25,-0.1931919223645223,0.0006286465153741555,-0.3949460447554636,0.01158613716894628,-0.7945397302061212,-0.01153671688259288,-0.4299206914995723,-0.01877592635986082,0.2985257552598636,-0.17583166984805965,0.2431450893413454,-0.058115809819100354,0.863409303752124,0.04243743068872065,-0.6583000874411116,0.19999617466522177,-0.009611733871350864,49.891633206075994,50.25125628140703,298,53
"Sakurai, Masatoshi",1000429128.0,QUE_CAP,Four-Seam,252,121,26,82,65,12,60,95,19,4,31,7541.94476,0.2273548875450824,0.2148760330578512,0.3253968253968254,0.1846153846153846,0.2,79.38889221052632,0.2,0.0421052631578947,0.3263157894736842,-0.1880620373865532,0.0006119538696558441,0.7421800997790959,-0.02177259540711956,0.016507862010056017,0.00023969415638601336,0.038824028188690254,0.0016955617830846693,-0.11425468603350229,0.06729601007373284,0.2431450893413454,-0.058115809819100354,0.6162699066991209,0.030290282184168488,0.10275130365488278,-0.031216565309478972,-0.010971468468671024,49.8763029773294,50.083752093802346,299,54
"Barraza, Chris",696511.0,MIS_MUD,Fastball,227,97,41,78,63,19,48,55,8,0,17,4439.05467,0.1939724622892918,0.422680412371134,0.3436123348017621,0.3015873015873015,0.3958333333333333,80.71008490909092,0.1454545454545454,0.0,0.3090909090909091,1.6177632456827202,-0.005264201601451571,1.0312081139580587,-0.03025152123107361,1.212060848203678,0.017599123515917407,1.6452512446203378,0.071853057606304,0.23357448736541306,-0.13757537305822828,-0.3603772756968705,0.0861362953052389,-0.701806877583555,-0.03449450984010931,-0.06902205107524782,0.020969382271017814,-0.011027747032384641,49.87566846875916,49.916247906197654,300,53
"Cohn, Cooper",1000301881.0,NIU_HUS,Fastball,72,46,12,19,34,5,23,26,7,0,4,2115.85145,0.2161061583407167,0.2608695652173913,0.2638888888888889,0.1470588235294117,0.217391304347826,81.37890192307692,0.2692307692307692,0.0,0.1538461538461538,0.21162291394040036,-0.0006886209619620628,-0.2337748598069703,0.0068580192872972805,-0.36735229793139446,-0.005333955365963847,0.18148546461555176,0.007926014696154992,0.40965332081841704,-0.24128580596204763,1.009154244966772,-0.24120502016922296,-0.701806877583555,-0.03449450984010931,-1.6171844661429615,0.4913119611054947,-0.016911917210358784,49.80932782037822,49.74874371859296,301,54
"Salata, Derek",1000057774.0,SCH_BOO,Fastball,271,136,25,75,79,14,65,99,16,1,34,7882.680319999999,0.2318123176146053,0.1838235294117647,0.2767527675276753,0.1772151898734177,0.2153846153846154,79.62303353535353,0.1616161616161616,0.0101010101010101,0.3434343434343434,-0.4579090751247009,0.0014900361304557767,-0.029661913253855098,0.0008701618872150932,-0.059128454391401034,-0.000858545157763143,0.16502452964322234,0.0072071162831084485,-0.05261251713440443,0.030988772592164208,-0.1815558342040655,0.043394930823953126,-0.385601588424832,-0.01895270367266892,0.27346432903482687,-0.08308037741108365,-0.018940608524619054,49.78645548781779,49.58123953098828,302,55
"Parra, Andres",800365.0,LAK_ERI24,Fastball,240,100,14,68,69,5,55,75,11,1,23,6021.28001,0.242550520314354,0.14,0.2833333333333333,0.072463768115942,0.0909090909090909,80.28373346666667,0.1466666666666666,0.0133333333333333,0.3066666666666666,-0.8387366479921035,0.0027292490525663046,0.07475283709443103,-0.002192949229002229,-1.1297775326675545,-0.01640436977433289,-0.8560522548525373,-0.03738637012617486,0.12132933951001075,-0.07146298097139633,-0.3469656675849101,0.08293069296914246,-0.28441589589404165,-0.013979325699088042,-0.0931975602594891,0.028314071189754604,-0.02745198258853098,49.690494620450934,49.413735343383586,303,56
"Forsyth, Braden",687732.0,MIS_MUD,Slider,97,40,14,25,26,4,24,21,3,1,5,1728.82004,0.2688947672105923,0.35,0.2577319587628865,0.1538461538461538,0.1666666666666666,82.32476380952382,0.1428571428571428,0.0476190476190476,0.238095238095238,0.9861686340704842,-0.0032089927352653555,-0.33146772406882935,0.009723937153283178,-0.29797997986968633,-0.004326669307707845,-0.23461039162946318,-0.010246139633633545,0.6586695002673335,-0.3879563356574594,-0.3891164359367855,0.09300544316830267,0.7888751998789958,0.038774004949252525,-0.7770191057565796,0.23606384346258918,-0.02817090860063859,49.68238914145584,49.246231155778894,304,74
"Aldeano, Austin",699054.0,TRO_AIG,Changeup,51,24,5,11,9,2,9,16,1,0,7,1275.21831,0.2454062426451421,0.2083333333333333,0.2156862745098039,0.2222222222222222,0.2222222222222222,79.701144375,0.0625,0.0,0.4375,-0.24491826255903967,0.0007969640263671151,-0.9986124277558233,0.029295294180644832,0.40088189097418525,0.00582080505694517,0.22111364140079193,0.009656696060896785,-0.0320483490026514,0.01887647756256167,-1.2782342058591554,0.30551970518183774,-0.701806877583555,-0.03449450984010931,1.211524451027495,-0.36806960889331014,-0.032598176664166145,49.63247422992082,49.0787269681742,305,36
"Pindel, Buddie",1000054422.0,SCH_BOO,Fastball,133,69,8,42,36,7,40,60,10,0,17,4831.64135,0.2379027585860641,0.1159420289855072,0.3157894736842105,0.1944444444444444,0.175,80.52735583333333,0.1666666666666666,0.0,0.2833333333333333,-1.047801021230468,0.003409544523083943,0.5897389176366199,-0.01730058088778788,0.11696925594386215,0.0016983935963048784,-0.16625178667492455,-0.007260714279453979,0.1854675734793738,-0.10924040077935115,-0.12567413373756467,0.030038254423551496,-0.701806877583555,-0.03449450984010931,-0.32588683615780384,0.09900670203259392,-0.03414331121116808,49.61505372293623,48.91122278056951,306,57
"Rodriguez, Luis",693543.0,TRO_AIG,Four-Seam,155,44,11,39,21,3,29,29,4,2,14,2256.67162,0.2533231965267256,0.25,0.2516129032258064,0.1428571428571428,0.1034482758620689,77.8162627586207,0.1379310344827586,0.0689655172413793,0.4827586206896552,0.11716611880258532,-0.0003812585505836126,-0.4285596269751376,0.012572225216942637,-0.4102970662553087,-0.005957513402027082,-0.7531929119742358,-0.0328941940446508,-0.5282793797162738,0.3111565546528853,-0.44362173984007225,0.10603313739135455,1.4571119932242775,0.07161851157896647,1.6628614085888829,-0.5051889359591627,-0.043041473116275264,49.514732044206916,48.743718592964825,307,55
"Woolfolk, Dallas",663762.0,MIS_MUD,Fastball,54,27,5,12,16,2,13,21,5,3,6,1698.98619,0.21652397993843,0.1851851851851851,0.2222222222222222,0.125,0.1538461538461538,80.90410428571428,0.238095238095238,0.1428571428571428,0.2857142857142857,-0.44607625220438707,0.0014515321246730754,-0.8949056388814025,0.026252951822224826,-0.592812331631944,-0.008607635055295828,-0.3397774761749064,-0.014839101716986686,0.2846537882634539,-0.16766108128717433,0.6646527728600976,-0.15886331181070196,3.7702393548040964,0.18531103452797615,-0.30214303249471053,0.09179316827312052,-0.04516244312216426,49.490819322254396,48.57621440536013,308,58
"Burcham, Jacob",1000122547.0,GAT_GRI,Changeup,63,31,14,17,15,5,14,14,4,0,4,1108.41407,0.2358517910695096,0.4516129032258064,0.2698412698412698,0.3333333333333333,0.3571428571428571,79.17243357142857,0.2857142857142857,0.0,0.2857142857142857,1.8691873189394779,-0.006082335535829061,-0.13932760565348037,0.0040873146394505,1.536532431095476,0.022310450899506312,1.32787200733141,0.05799215417618467,-0.1712415507007261,0.10086127336272767,1.1915373772585403,-0.28479768930020455,-0.701806877583555,-0.03449450984010931,-0.30214303249471053,0.09179316827312052,-0.048330173325153256,49.45510497865013,48.40871021775545,309,37
"Gartland, Chad",1000103698.0,SUS_COU1,Four-Seam,85,34,4,24,11,2,24,28,5,1,7,2277.4946,0.2367734304104663,0.1176470588235294,0.2823529411764706,0.1818181818181818,0.0833333333333333,81.33909285714286,0.1785714285714285,0.0357142857142857,0.25,-1.032984269051987,0.003361330811495166,0.05919681876326798,-0.0017365978752392295,-0.012081941797193315,-0.00017542979489524693,-0.9181964411748449,-0.040100393175428996,0.3991728250416295,-0.23511279394951975,0.006047017362045604,-0.0014453399488240542,0.416204680513358,0.02045687625191206,-0.6583000874411116,0.19999617466522177,-0.054756173015278325,49.382655512872546,48.24120603015075,310,56
"Brothers, Kellen",1000131959.0,SUS_COU1,Sinker,52,29,3,10,9,2,18,24,6,1,8,1894.26786,0.2940857613317827,0.1034482758620689,0.1923076923076923,0.2222222222222222,0.1111111111111111,78.92782749999999,0.25,0.0416666666666666,0.3333333333333333,-1.1563720501245087,0.003762834651105151,-1.369563634114328,0.04017751877037793,0.40088189097418525,0.00582080505694517,-0.6903344246597174,-0.030148975328163834,-0.2356387637081806,0.13879123182411837,0.7963739239597091,-0.19034690618307779,0.6025399401961754,0.02961544060058222,0.17273304076715776,-0.052477506916347894,-0.054805557524460674,49.38209873081832,48.073701842546065,311,42
"Miranda, Kevin",806656.0,OTT_TIT,Changeup,82,51,22,27,29,5,22,19,4,0,4,1546.10892,0.2509551575806997,0.4313725490196078,0.3292682926829268,0.1724137931034483,0.2272727272727272,81.37415368421053,0.2105263157894736,0.0,0.2105263157894736,1.6932981317884803,-0.005509992120839715,0.8036092081716091,-0.023574679730922324,-0.10820283390777244,-0.0015711051483408558,0.26254309894899647,0.011466044760399521,0.4084032563866395,-0.24054951801173063,0.3596143176820524,-0.08595393536941112,-0.701806877583555,-0.03449450984010931,-1.0519473586976613,0.3195889712038604,-0.060598724257094116,49.31678409415802,47.90619765494137,312,38
"Sparks, Alec",836152.0,GAT_GRI,Slider,108,41,13,37,34,7,22,23,5,0,8,1812.82305,0.2454132427806907,0.3170731707317073,0.3425925925925926,0.2058823529411764,0.3181818181818182,78.81839347826087,0.217391304347826,0.0,0.3478260869565217,0.7000336595310542,-0.0022779095281140506,1.015027722889179,-0.02977685327867696,0.23387445860340667,0.0033958571389214646,1.0082733348166864,0.04403432135144914,-0.26444935686737037,0.15576067119488113,0.4355725100781665,-0.10410923464135312,-0.701806877583555,-0.03449450984010931,0.3172605413251172,-0.09638597327835989,-0.0638536308813616,49.28008688633735,47.73869346733669,313,75
"Escobar, Anthony",678673.0,TRO_AIG,Four-Seam,228,101,15,57,89,14,58,73,8,2,29,5846.82455,0.2447577318339874,0.1485148514851485,0.25,0.1573033707865168,0.2413793103448276,80.09348698630137,0.1095890410958904,0.0273972602739726,0.3972602739726027,-0.7647423744148371,0.0024884716863458798,-0.45415178616511437,0.013322996798939796,-0.2626442672989289,-0.003813594761180448,0.37825985968708686,0.016519742852114144,0.07124332550205431,-0.04196231872070999,-0.7572138992836415,0.18098699456507814,0.15584582451818682,0.007659978120893401,0.8102379062419947,-0.24615594758166168,-0.07095367704018077,49.200037932710245,47.571189279731996,314,57
"Webster, Evan",804248.0,FLO_Y'A,Fastball,184,92,18,49,64,13,55,67,10,1,19,5460.35404,0.2220813257938385,0.1956521739130435,0.266304347826087,0.203125,0.2363636363636363,81.49782149253731,0.1492537313432835,0.0149253731343283,0.2835820895522388,-0.35511785688649017,0.001155553506308639,-0.19544843783164076,0.005733675372229014,0.20569195439083854,0.0029866471777549755,0.33711612253576545,0.014722872419504483,0.44096116530718915,-0.2597261263659344,-0.31834089206236804,0.07608888499807102,-0.23457816673708545,-0.011529751473294486,-0.3234061402527046,0.09825304925175342,-0.0723151951136073,49.18468759629211,47.403685092127304,315,59
"Esposito, Michael",1000059095.0,NEW_ENG23,Fastball,93,46,10,27,30,4,23,31,5,0,10,2484.06224,0.2397888897529163,0.217391304347826,0.2903225806451613,0.1333333333333333,0.1739130434782608,80.13104000000001,0.1612903225806451,0.0,0.3225806451612903,-0.1662042666108608,0.0005408286835517411,0.18565219358433618,-0.005446292750990086,-0.5076385411228476,-0.0073709116171037465,-0.17516812645160384,-0.007650117586520894,0.08112987250434071,-0.04778549490505668,-0.18516110520190482,0.04425665188204368,-0.701806877583555,-0.03449450984010931,0.0655029597080263,-0.019900257680016346,-0.07785010381420165,49.122284671016224,47.23618090452261,316,60
"Glickstein, Aaron",1000292360.0,SCH_BOO,Fastball,84,41,11,27,41,12,23,28,5,1,9,2269.90358,0.2491210832453991,0.2682926829268293,0.3214285714285714,0.2926829268292683,0.5217391304347826,81.06798500000001,0.1785714285714285,0.0357142857142857,0.3214285714285714,0.2761299935467133,-0.000898526999001005,0.6792152636767684,-0.019925458975221678,1.1210505261730526,0.016277653640032724,2.6780606020856434,0.1169589406748863,0.32779851154867734,-0.19307332330217095,0.006047017362045604,-0.0014453399488240542,0.416204680513358,0.02045687625191206,0.054014022451690555,-0.016409838118980752,-0.07805901677736735,49.11992929701915,47.06867671691792,317,61
"Peters, Andrew",687107.0,NEW_JER6,Four-Seam,68,36,15,27,20,4,15,17,3,1,9,1297.83189,0.2240896290116481,0.4166666666666667,0.3970588235294117,0.2,0.2666666666666666,76.34305235294117,0.1764705882352941,0.0588235294117647,0.5294117647058824,1.5655036442490837,-0.005094148858386519,1.87925096350935,-0.055129706265510295,0.17375178294992735,0.002522875888432945,0.5856928678249953,0.025578964616521017,-0.9161301135319464,0.5396006368703165,-0.017197891655532014,0.004110588469830295,1.1396239239878316,0.05601365548792591,2.128105107139557,-0.6465332282847474,-0.07893036207561754,49.110105377876565,46.901172529313236,318,58
"Eldred, Zach",1000227712.0,NEW_ENG23,Four-Seam,186,83,5,31,41,3,50,72,15,4,18,5862.92956,0.2413635417735959,0.0602409638554216,0.1666666666666666,0.073170731707317,0.06,81.42957722222222,0.2083333333333333,0.0555555555555555,0.25,-1.5318446782419226,0.004984622582999216,-1.7764133443139791,0.052112861868794894,-1.1225517604080346,-0.016299451561124664,-1.1096005350475517,-0.048459584167131725,0.422994559710065,-0.24914379566922826,0.33534989511107205,-0.08015432587976311,1.0373222127894197,0.05098542408081277,-0.6583000874411116,0.19999617466522177,-0.08597807407941918,49.030646461870965,46.733668341708544,319,59
"Turner, Eric",1000080978.0,JOL_SLA,Fastball,230,93,11,57,40,5,58,80,13,1,26,6420.59557,0.233689188002653,0.1182795698924731,0.2478260869565217,0.125,0.0862068965517241,80.257444625,0.1625,0.0125,0.325,-1.0274877319535185,0.003343445079776749,-0.48864556594291153,0.014334906322501253,-0.592812331631944,-0.008607635055295828,-0.8946245084319008,-0.0390709361567464,0.11440830060594538,-0.06738648905690182,-0.17177653662242756,0.04105751245388277,-0.3105028322496352,-0.01526152470790182,0.0896297279463311,-0.027230138758191014,-0.09882085987887612,48.885851408161834,46.56616415410385,320,62
"Hicks, Jackson",703104.0,DOW_EAS1,Slider,116,52,16,28,42,4,32,27,4,0,7,2207.00865,0.2703789533139815,0.3076923076923077,0.2413793103448276,0.0952380952380952,0.125,81.74106111111111,0.1481481481481481,0.0,0.2592592592592592,0.6185137237648349,-0.0020126436571307727,-0.5909374645943071,0.017335741461338594,-0.8970044405930044,-0.013024504477410425,-0.5764034164021536,-0.025173266404531255,0.504998633541997,-0.2974441951562362,-0.33057370211473613,0.07901273455835789,-0.701806877583555,-0.03449450984010931,-0.565963073195749,0.17194354337838091,-0.10385710013734056,48.8290706839402,46.39865996649916,321,76
"Scott, Brandon",1000138331.0,LAK_ERI24,Four-Seam,90,43,8,18,19,3,20,33,6,1,10,2670.12436,0.2174937643038581,0.1860465116279069,0.2,0.1578947368421052,0.15,80.91285939393939,0.1818181818181818,0.0303030303030303,0.303030303030303,-0.43859130375246713,0.001427176102410528,-1.2475087210544324,0.03659691584085283,-0.2566000006749836,-0.0037258320098007623,-0.3713276015385391,-0.01621699034199262,0.2869587374659918,-0.16901869636746916,0.04197096766193999,-0.01003177477765391,0.24680898989261396,0.01213090866221187,-0.12946082403584963,0.03933110456785937,-0.10950718832358186,48.765369175936954,46.231155778894475,322,60
"Ferguson, Francis",823799.0,WIN_CIT29,Fastball,67,29,5,15,14,2,13,21,4,0,9,1637.11863,0.2339623056427293,0.1724137931034483,0.2238805970149253,0.1428571428571428,0.1538461538461538,77.95803,0.1904761904761904,0.0,0.4285714285714285,-0.5570599706294052,0.0018126731444280844,-0.8685919760326699,0.025481014208894405,-0.4102970662553087,-0.005957513402027082,-0.3397774761749064,-0.014839101716986686,-0.49095644988357096,0.2891733489814233,0.13776816846165618,-0.03292893432119968,-0.701806877583555,-0.03449450984010931,1.1224851872908939,-0.3410188572952846,-0.1127718802408616,48.72856164454246,46.06365159128978,323,63
"Catrambone, Ben",1000565186.0,JOL_SLA,Fastball,64,30,2,14,16,2,16,25,4,0,5,2073.10094,0.2305607394115791,0.0666666666666666,0.21875,0.125,0.125,82.92403759999999,0.16,0.0,0.2,-1.4760051591885635,0.004802920787999585,-0.9499998704709384,0.02786919620013545,-0.592812331631944,-0.008607635055295828,-0.5764034164021536,-0.025173266404531255,0.8164397539233111,-0.48088301506083025,-0.19943797835334576,0.047669067272081644,-0.701806877583555,-0.03449450984010931,-1.1569199643660733,0.3514803836141636,-0.11733685848638636,48.677094129584006,45.89614740368509,324,64
"Barker, Alex",1000106691.0,NEW_YOR13,Changeup,65,27,12,13,12,1,10,11,3,1,2,903.70869,0.2909063903600204,0.4444444444444444,0.2,0.0833333333333333,0.1,82.15533545454547,0.2727272727272727,0.0909090909090909,0.1818181818181818,1.8068932318234998,-0.005879630576353668,-1.2475087210544324,0.03659691584085283,-1.0186812841774284,-0.014791252246256261,-0.7814792312657682,-0.034129542467069895,0.6140642547747691,-0.361683846062339,1.0478415760589652,-0.2504519499848857,2.144040724844952,0.10538174566685424,-1.3382362832478778,0.406565550504688,-0.11839200932450944,48.66519790826077,45.7286432160804,325,39
"Miranda, Kevin",806656.0,OTT_TIT,Four-Seam,129,68,16,42,44,13,41,47,9,3,16,3786.71775,0.2347315017452869,0.2352941176470588,0.3255813953488372,0.2954545454545454,0.3170731707317073,80.56846276595745,0.1914893617021276,0.0638297872340425,0.3404255319148936,-0.010628368736811868,3.4584711869585814e-05,0.7451086968071104,-0.021858508729533394,1.1493788378723084,0.016688980725905918,0.9991790636475684,0.04363714724668025,0.1962897574129861,-0.1156146671162488,0.14897847919353804,-0.03560838916140188,1.2963414390151826,0.06371647806903524,0.2434592644444574,-0.07396462875307727,-0.12296900300677036,48.6135949261354,45.56113902847571,326,61
