overall_rank,pitch_type_rank,pitch_type_batter_side_rank,pitcher_name,pitcher_id,pitcher_team,pitch_type,batter_side,split_pitch_count,pitch_value_pitch_count,pitch_value_20_80,pitch_value_0_100,location_score_20_80,location_score_0_100,average_location_advantage,median_location_advantage,final_pitch_score_raw,final_pitch_score,final_pitch_score_0_100,pitch_value_raw,location_score_raw,pitch_value_xwoba_frontier,pitch_value_overall_rank,pitch_value_pitch_type_rank,groundball_pct,line_drive_pct,flyball_pct,groundball_score_20_80,groundball_score_0_100,groundball_score_rank,groundball_score_pitch_type_rank,strikeout_score_20_80,strikeout_score_0_100,strikeout_score_rank,strikeout_score_pitch_type_rank,line_drive_score_20_80,line_drive_score_0_100,line_drive_score_rank,line_drive_score_pitch_type_rank,flyball_score_20_80,flyball_score_0_100,flyball_score_rank,flyball_score_pitch_type_rank
649,83,44,"Morgan, Cooper",692707.0,QUE_CAP,Sinker,L,46,87,49.75787780569287,51.47849462365591,48.83179436691282,50.25673940949936,0.0033509716340606,0.0,49.48005277405885,49.48005277405885,51.02040816326531,-0.0212086743075987,0.0033509716340606,0.2453159962983298,362,48,0.3684210526315789,0.2105263157894736,0.4210526315789473,48.67621453279567,49.39516129032258,380,73,70.5816316673129,95.9005376344086,32,1,48.43930107323537,41.66666666666667,437,65,49.58107883200384,49.52956989247312,377,79
650,187,81,"Ginn, Landon",701061.0,WAS_WIL3,Four-Seam,L,64,123,53.95735116379113,68.41397849462365,39.02316015619367,10.783055198973042,-0.0021554940002225,-0.0012381376102295,49.47709386151189,49.47709386151189,50.944822373393805,0.3466438596999208,-0.0021554940002225,0.2442337718377676,236,44,0.3181818181818182,0.1590909090909091,0.5227272727272727,44.827975796080814,32.93010752688172,498,96,41.99138966219383,22.58064516129032,576,180,55.10806302944921,71.9758064516129,209,39,41.45978568186056,20.900537634408604,589,152
651,188,107,"Kirby, Zach",813716.0,WAS_WIL3,Four-Seam,R,187,350,50.91299072556255,56.048387096774185,46.07557021862433,37.93324775353017,0.0018036559500537,-0.0021563695534724,49.461764573481084,49.461764573481084,50.869236583522294,0.0799733498191858,0.0018036559500537,0.2328971866455056,328,77,0.2642857142857143,0.1785714285714285,0.5571428571428572,40.699627164924806,18.548387096774192,607,152,44.38499131843636,33.736559139784944,494,145,52.58235252111574,59.87903225806451,300,72,38.710830319778445,13.306451612903224,646,184
652,70,31,"Barker, Alex",1000106691.0,NEW_YOR13,Curveball,L,28,83,47.44442172185332,41.53225806451613,54.1681799957356,70.15404364569962,0.0063467632443016,0.0,49.461549204018,49.461549204018,50.79365079365079,-0.2238556755355986,0.0063467632443016,0.2438638253093227,436,48,0.375,0.1666666666666666,0.4583333333333333,49.180150557841664,50.94086021505376,364,52,42.87790879413551,26.478494623655912,542,64,54.12584227620842,67.40591397849462,232,24,46.60327134361796,37.634408602150536,465,59
653,94,53,"Moreno, Jose",1000306184.0,DOW_EAS1,Changeup,L,41,75,48.38593714194271,45.0268817204301,51.96784025376191,61.81001283697047,0.0051115153073681,0.0,49.46050807548847,49.46050807548847,50.71806500377929,-0.1413837073734102,0.0051115153073681,0.2439328102026922,410,64,0.4736842105263157,0.2631578947368421,0.2631578947368421,56.73919093353156,76.0752688172043,180,48,55.28917664131898,74.52956989247312,190,24,41.61545162966769,16.532258064516128,624,99,62.192969371049855,87.83602150537635,92,28
654,24,11,"Moore, Kyle",1000517760.0,SCH_BOO,Cutter,R,81,106,54.21491514554258,69.6236559139785,38.26021300735313,8.921694480102696,-0.0025838046259031,0.0,49.42850450408574,49.42850450408574,50.64247921390779,0.3692051561476358,-0.0025838046259031,0.2406029985821995,227,11,0.4285714285714285,0.1428571428571428,0.4285714285714285,53.28362961893046,65.59139784946237,258,14,47.769048832434414,47.11021505376344,394,17,57.21282178639379,80.71236559139786,147,8,48.98051261585879,47.17741935483871,395,21
655,189,108,"Foltz Jr., Michael",803189.0,WAS_WIL3,Four-Seam,R,142,256,50.98326949638981,56.58602150537635,45.80027809711814,36.97047496790758,0.0016491098049027,0.0,49.428372076608305,49.428372076608305,50.56689342403629,0.0861294131469567,0.0016491098049027,0.2455092646405708,324,75,0.2560975609756097,0.2317073170731707,0.5121951219512195,40.07242873932749,16.263440860215052,624,163,53.652525936195886,68.68279569892472,234,48,45.69311776058008,29.166666666666668,528,167,42.30104445580653,23.387096774193548,570,139
656,71,32,"Serrano, Elio",665939.0,NEW_JER6,Curveball,L,35,64,51.38525012231819,58.46774193548387,44.86048936208552,32.28498074454429,0.0011215221447076,-1.1102230246251563e-16,49.42782189424839,49.42782189424839,50.49130763416477,0.1213408740280059,0.0011215221447076,0.2807265531865925,310,41,0.3333333333333333,0.4166666666666667,0.25,45.98855573255037,37.43279569892473,475,62,63.93273817775034,89.11290322580645,83,22,21.712557419261994,0.9408602150537636,738,70,63.24396024930369,90.05376344086021,78,22
657,72,33,"Cooper, Garrett",1000327042.0,NEW_YOR13,Curveball,L,54,123,52.40761051823245,61.82795698924731,42.32784389501478,21.951219512195124,-0.0003002787838057,-1.1102230246251563e-16,49.383680531267146,49.383680531267146,50.41572184429327,0.2108944514023604,-0.0003002787838057,0.22080094733827,285,36,0.6486486486486487,0.1621621621621621,0.1891891891891892,70.14116522124124,97.04301075268818,23,7,45.0942066239897,36.693548387096776,471,56,54.70986542678404,70.56451612903226,219,23,68.1012424163687,95.56451612903226,34,12
658,180,71,"Barker, Alex",1000106691.0,NEW_YOR13,Slider,L,59,112,43.867663868323085,26.747311827956988,62.247207906763165,88.89602053915276,0.0108822458196302,0.0,49.381527079855104,49.381527079855104,50.34013605442177,-0.5371614945653017,0.0108822458196302,0.2707864860235722,546,127,0.4482758620689655,0.1724137931034483,0.3793103448275862,54.79295525059531,70.83333333333334,218,46,53.27158137552069,67.20430107526882,243,92,53.38070929099125,63.97849462365591,267,70,52.91525679060221,62.16397849462365,282,55
659,73,34,"Henderson, Drew",1000429021.0,DOW_EAS1,Curveball,L,86,235,52.01650851418277,61.155913978494624,43.221447726195294,25.41720154043646,0.0002013811498149,-5.551115123125783e-17,49.37799027778652,49.37799027778652,50.264550264550266,0.1766359025374978,0.0002013811498149,0.2321866404107072,290,37,0.375,0.125,0.5,49.180150557841664,50.94086021505376,365,53,44.57272478167106,34.40860215053764,489,59,59.528056419032815,85.75268817204301,106,16,43.27513356248082,27.1505376344086,538,65
660,190,82,"Peyton, Blake",1000017005.0,GAT_GRI,Four-Seam,L,57,225,47.68418094124028,42.876344086021504,53.1714142675456,66.17458279845955,0.0057871892903956,0.0,49.330350939131876,49.330350939131876,50.18896447467876,-0.2028539858277495,0.0057871892903956,0.2164787717740164,426,114,0.2068965517241379,0.1896551724137931,0.603448275862069,36.30371626270094,6.989247311827956,693,209,46.52828169036594,42.002688172043015,433,116,51.14531033533978,52.68817204301075,353,91,35.01217079551964,6.182795698924731,699,213
661,191,83,"Linderman, Greyson",1000124562.0,JOL_SLA,Four-Seam,L,32,68,44.52126501308143,29.70430107526882,60.54555217072076,86.07188703465982,0.0099269539175569,0.007017723114251,49.32855116037322,49.32855116037322,50.11337868480725,-0.4799093543973137,0.0099269539175569,0.2666140436316253,524,162,0.4615384615384615,0.1153846153846153,0.4230769230769231,55.80884750267742,73.65591397849462,198,11,41.61145289136168,20.49731182795699,593,185,60.77472122122308,88.50806451612904,88,19,49.41938792765709,48.655913978494624,383,54
662,192,84,"Maietta, Dante",1000137704.0,WIN_CIT29,Four-Seam,L,158,363,48.86914336394407,47.44623655913978,50.36780802667224,56.29011553273428,0.0042132737904619,0.0,49.31874276276252,49.31874276276252,50.03779289493575,-0.0990572968799069,0.0042132737904619,0.2293426610959335,392,103,0.2786885245901639,0.1639344262295081,0.5573770491803278,41.80285760102081,22.782258064516128,575,134,38.598161260623954,9.13978494623656,677,218,54.48008582655756,69.55645161290323,228,47,38.692124158947706,13.104838709677418,648,186
663,74,40,"Noriega, Branden",804447.0,LAK_ERI24,Curveball,R,75,115,53.416538812231295,65.99462365591397,39.70514457650405,12.51604621309371,-0.0017726350116131,0.0,49.30312054151312,49.30312054151312,49.96220710506425,0.2992714448802822,-0.0017726350116131,0.2575636598752954,254,32,0.5,0.3333333333333333,0.1666666666666666,58.75493503371554,80.1747311827957,152,33,80.0,99.46236559139786,5,1,32.51698570491081,4.704301075268817,709,67,69.90023581157799,97.51344086021506,20,8
664,193,85,"Darden, Nathan",1000439869.0,FLO_Y'A,Four-Seam,L,65,127,50.95639323385545,56.31720430107527,45.33902535972795,34.85237483953787,0.0013901672964358,-0.0029410029791197,49.2711828716172,49.2711828716172,49.88662131519274,0.0837751890729194,0.0013901672964358,0.2433384564467084,326,76,0.3673469387755102,0.1632653061224489,0.4693877551020408,48.59393926340041,48.52150537634409,384,52,45.0942066239897,36.693548387096776,472,139,54.56683934909204,70.02688172043011,224,45,45.72029601392852,34.543010752688176,488,101
665,194,109,"Hill, Kaleb",1000371973.0,OTT_TIT,Four-Seam,R,37,50,47.30648809914814,41.12903225806452,53.83664543991805,68.9987163029525,0.0061606431791664,0.0,49.26553530137912,49.26553530137912,49.81103552532124,-0.2359379602199607,0.0061606431791664,0.2520473755539689,439,120,0.2857142857142857,0.2857142857142857,0.4285714285714285,42.34101878936033,24.126344086021508,564,129,57.47940037905724,80.10752688172043,149,26,38.69094472528155,10.81989247311828,666,219,48.98051261585879,47.17741935483871,394,56
666,75,41,"Helt, Robert",836007.0,LAK_ERI24,Curveball,R,56,130,48.67168279101892,46.50537634408602,50.53157765679756,56.61103979460847,0.0043052123642583,0.0,49.22965125075251,49.22965125075251,49.735449735449734,-0.1163538400231135,0.0043052123642583,0.2676063276974371,399,45,0.5416666666666666,0.125,0.3333333333333333,61.94652985900683,86.89516129032258,97,21,64.5194052503588,89.65053763440861,78,21,59.528056419032815,85.75268817204301,105,15,56.5876846870294,74.39516129032258,190,38
667,95,42,"Delongchamp, Luke",802194.0,TRI_VAL,Changeup,R,92,222,47.97586023273683,43.68279569892473,52.140647596241486,62.45186136071887,0.0052085275592549,0.0004811242734494,49.225296441788224,49.225296441788224,49.65986394557823,-0.1773043615426909,0.0052085275592549,0.2571927203180297,420,66,0.382716049382716,0.2469135802469135,0.3703703703703703,49.7711866365993,53.62903225806451,346,83,40.44713052913413,16.666666666666664,621,91,43.7215780011392,22.983870967741936,574,93,53.62933999268528,64.85215053763442,262,67
668,195,110,"Eldred, Zach",1000227712.0,NEW_ENG23,Four-Seam,R,159,445,46.44308417114544,36.693548387096776,55.631433944599706,74.32605905006419,0.0071682188527536,0.0,49.19958910318172,49.19958910318172,49.58427815570673,-0.3115677584601063,0.0071682188527536,0.2604746293194944,472,136,0.3602484472049689,0.1739130434782608,0.4658385093167702,48.050207048266486,45.69892473118279,405,59,43.4363460426027,29.97311827956989,522,164,53.186326773108526,63.10483870967742,275,61,46.00379310974854,35.752688172043015,479,97
669,84,40,"Peyton, Blake",1000017005.0,GAT_GRI,Sinker,R,58,73,54.04190434770348,68.95161290322581,37.778442449460016,7.637997432605904,-0.0028542656262479,0.0,49.16286577823043,49.16286577823043,49.50869236583522,0.3540502891038797,-0.0028542656262479,0.1793371636894535,232,25,0.32,0.2,0.48,44.96724538845716,33.66935483870967,495,94,48.97272782623454,52.352150537634415,358,21,49.80407096194889,46.90860215053764,404,61,44.87263969742665,31.98924731182796,507,98
670,196,111,"Cihocki, Danny",1000368111.0,NIU_HUS,Four-Seam,R,35,55,47.47979079556183,41.80107526881721,53.01951811000924,65.66110397946085,0.0057019163611085,0.0,49.14170898989605,49.14170898989605,49.43310657596372,-0.2207575243438349,0.0057019163611085,0.220989480045288,434,119,0.3809523809523809,0.238095238095238,0.3809523809523809,49.636092675740414,53.09139784946236,347,42,39.33183226636879,12.231182795698924,650,206,44.86490374565231,26.008064516129032,549,176,52.7840986514441,61.55913978494624,285,35
671,96,54,"Thompson, Ross",1000103401.0,SCH_BOO,Changeup,L,76,85,47.29377019819696,40.86021505376344,53.43398972324267,67.45827984595635,0.0059345964310985,0.0,49.13583605571067,49.13583605571067,49.35752078609221,-0.2370519837398684,0.0059345964310985,0.2590342606195882,441,71,0.2857142857142857,0.2142857142857142,0.5,42.34101878936033,24.126344086021508,567,109,70.27940923596915,95.63172043010752,34,4,47.95188325583768,39.85215053763441,451,74,43.27513356248082,27.1505376344086,555,98
672,85,45,"Cook, Avery",690004.0,WIN_CIT29,Sinker,L,56,113,50.26813182667761,53.89784946236559,46.45363165816065,39.79460847240051,0.0020158957257178,0.0,49.12378177612252,49.12378177612252,49.28193499622071,0.0234869859815196,0.0020158957257178,0.2395673249935234,344,43,0.5833333333333334,0.125,0.2916666666666667,65.13812468429812,91.86827956989248,59,7,40.15015761893034,15.793010752688172,626,80,59.528056419032815,85.75268817204301,104,13,59.91582246816655,83.60215053763442,122,21
673,197,112,"Woolfolk, Dallas",663762.0,MIS_MUD,Four-Seam,R,91,156,51.15393485035237,56.98924731182796,44.36260412371863,29.717586649550704,0.0008420145296832,0.0,49.11653563236224,49.11653563236224,49.2063492063492,0.1010788312213336,0.0008420145296832,0.2195713274171769,321,73,0.3333333333333333,0.1578947368421052,0.5087719298245614,45.98855573255037,37.43279569892473,480,89,48.71027150427811,51.00806451612904,366,94,55.26315051680303,72.91666666666666,208,38,42.57447297697826,23.9247311827957,567,137
674,181,72,"Sparks, Alec",836152.0,GAT_GRI,Slider,L,35,131,49.158113690892165,49.05913978494624,48.86847504405589,50.44929396662388,0.0033715637862187,0.0047268424423906,49.07122209684128,49.07122209684128,49.1307634164777,-0.073744964128503,0.0033715637862187,0.249875966865777,380,106,0.5769230769230769,0.1923076923076923,0.2307692307692307,64.64711009579176,91.06182795698923,67,15,60.60829143296905,85.48387096774194,113,42,50.80140280370109,51.142473118279575,366,89,64.78002384059776,92.002688172043,62,11
675,198,86,"Pardinho, Eric",672078.0,OTT_TIT,Four-Seam,L,148,275,51.46945750583362,59.00537634408602,43.4637002767786,26.18741976893453,0.0003373792221201,-0.0001193068725173,49.06773033711711,49.06773033711711,49.0551776266062,0.1287170130737644,0.0003373792221201,0.2255659026444193,306,67,0.1919191919191919,0.202020202020202,0.6060606060606061,35.156476325501146,4.838709677419355,709,219,47.31050445384389,45.69892473118279,409,109,49.54214542775134,44.75806451612903,412,119,34.803510119586264,5.846774193548387,701,215
676,199,113,"Snyder, Jack",801389.0,SCH_BOO,Four-Seam,R,33,74,47.52736084442782,42.204301075268816,52.56586000970525,63.67137355584083,0.0054472374032259,-0.0009603597522916,49.03891059401104,49.03891059401104,48.97959183673469,-0.2165906297058504,0.0054472374032259,0.2848907339798568,431,117,0.2307692307692307,0.3461538461538461,0.4230769230769231,38.13232231644873,11.35752688172043,662,187,43.39939063645414,29.36827956989248,529,167,30.854765968657148,3.8306451612903225,717,235,49.41938792765709,48.655913978494624,384,55
677,200,114,"Chapple, Bronson",1000218472.0,TRO_AIG,Four-Seam,R,49,95,40.443515967982165,15.725806451612904,69.0876119888236,95.31450577663672,0.0147223778087825,0.0163835072116932,49.03674477423459,49.03674477423459,48.90400604686319,-0.8370994569119272,0.0147223778087825,0.2968698073821002,628,198,0.3448275862068966,0.2758620689655172,0.3793103448275862,46.86899568435487,40.32258064516129,444,76,40.95069328991447,18.346774193548388,607,191,39.9683155570824,13.172043010752688,646,210,52.91525679060221,62.16397849462365,283,33
678,86,41,"Armstrong, Andrew",803262.0,NEW_YOR13,Sinker,R,54,82,50.64447458752454,55.376344086021504,45.26879939899996,34.46726572528883,0.0013507431695823,0.0,49.03177203096717,49.03177203096717,48.828420256991684,0.0564527001146894,0.0013507431695823,0.2549455174607548,333,41,0.5185185185185185,0.074074074074074,0.4074074074074074,60.17342162273389,82.66129032258065,130,25,46.61062092862677,42.60752688172043,425,34,66.13076259359597,94.55645161290325,41,5,50.67099529834115,53.36021505376344,345,69
679,201,87,"Harajli, Ahmad",800677.0,FLO_Y'A,Four-Seam,L,72,172,48.574640862870346,45.96774193548387,50.0568389854904,54.74967907573812,0.0040386989921967,0.0,49.01930029965636,49.01930029965636,48.75283446712018,-0.1248542199828028,0.0040386989921967,0.2675476093281299,403,108,0.42,0.2,0.38,52.62707296915626,63.50806451612904,273,27,45.64828108145324,39.44892473118279,451,127,49.80407096194889,46.90860215053764,390,110,52.8601703721558,61.96236559139785,284,34
680,182,73,"Williams, Brian",1000079778.0,MIS_MUD,Slider,L,81,187,49.22233994070788,49.596774193548384,48.53466647835301,49.0372272143774,0.0031841671154912,0.0,49.016037902001415,49.016037902001415,48.67724867724868,-0.0681190708962118,0.0031841671154912,0.2571436026330411,376,105,0.3877551020408163,0.2040816326530612,0.4081632653061224,50.15716938191043,54.63709677419355,339,76,47.00125359386424,44.28763440860215,416,126,49.27487447448854,44.153225806451616,417,99,50.61062091682392,52.48655913978495,355,77
681,87,46,"Shoemaker, Adam",692248.0,QUE_CAP,Sinker,L,25,62,46.66462058619331,37.76881720430107,54.50192708218667,71.37355584082157,0.006534125401214,0.0040364390063967,49.01581253499131,49.01581253499131,48.601662887377174,-0.2921622938455615,0.006534125401214,0.2658453365981206,464,59,0.5384615384615384,0.1538461538461538,0.3076923076923077,61.70102256475365,86.29032258064517,104,19,56.17569577326066,76.74731182795699,174,6,55.78806201246208,75.13440860215054,192,24,58.63576947542148,79.83870967741935,152,31
682,183,74,"Blair, Davis",836357.0,DOW_EAS1,Slider,L,38,99,50.86494091000237,55.77956989247311,44.54503895636892,30.744544287548138,0.0009444315548168,0.0,48.96897032391233,48.96897032391233,48.52607709750567,0.0757644300558723,0.0009444315548168,0.2621019548146872,330,95,0.4736842105263157,0.2105263157894736,0.3157894736842105,56.73919093353156,76.0752688172043,177,37,41.26605582696882,19.287634408602152,598,146,48.43930107323537,41.66666666666667,431,101,57.98900585803452,77.88978494623656,163,30
683,184,110,"Hensey, Rob",802996.0,SUS_COU1,Slider,R,25,92,53.24750681073111,65.45698924731182,38.93860566324874,10.590500641848523,-0.0022029620166276,0.0,48.95483646648639,48.95483646648639,48.45049130763417,0.2844651001846311,-0.0022029620166276,0.2400296976949404,258,85,0.44,0.24,0.32,54.15903848529608,68.95161290322581,232,48,49.35631783524776,54.3010752688172,340,117,44.61794538483746,25.40322580645161,556,117,57.65268877699329,76.74731182795699,173,35
684,88,42,"Daly, Ryan",831333.0,JOL_SLA,Sinker,R,66,133,51.92296837780578,60.752688172043015,41.89260807389422,20.410783055198973,-0.0005446156649986,0.0,48.91386028663231,48.91386028663231,48.37490551776266,0.1684422617488668,-0.0005446156649986,0.2224537748206083,293,35,0.2790697674418604,0.1860465116279069,0.5348837209302325,41.832060146124505,22.983870967741936,574,103,48.78803634041335,51.61290322580645,360,22,51.61318453535986,54.63709677419355,338,48,40.48878565269158,17.876344086021508,612,110
685,89,43,"Balzan, Jackson",827496.0,SUS_COU1,Sinker,R,82,130,52.658364025286126,63.17204301075269,40.17529765993618,13.992297817715018,-0.0015086959410805,0.0,48.91344411568114,48.91344411568114,48.29931972789115,0.232859184861876,-0.0015086959410805,0.223379780987541,275,31,0.1777777777777777,0.1555555555555555,0.6666666666666666,34.073268384796215,3.3602150537634405,720,118,37.4817053823166,5.913978494623656,700,106,55.566432714294926,74.05913978494624,194,25,29.96258243793224,1.8145161290322585,729,120
686,90,44,"Shears, Tanner",808632.0,SCH_BOO,Sinker,R,44,54,46.4446384976255,36.82795698924731,54.570908657286346,71.7586649550706,0.0065728509428669,0.0006915200164955,48.88251954552375,48.88251954552375,48.223733938019656,-0.3114316073560018,0.0065728509428669,0.2849138709033106,471,60,0.4,0.3,0.3,51.09510745301644,57.66129032258065,320,64,39.71176903720095,14.045698924731182,642,86,36.83875701917032,9.206989247311828,678,112,59.25019491193912,81.38440860215054,142,26
687,202,115,"Coles, Chad",694311.0,WAS_WIL3,Four-Seam,R,102,185,45.56959940136701,33.736559139784944,56.56999562319663,76.44415917843389,0.0076951176561774,5.551115123125783e-17,48.86971826791589,48.86971826791589,48.148148148148145,-0.3880805872319212,0.0076951176561774,0.2513976143586794,494,148,0.2068965517241379,0.2758620689655172,0.5172413793103449,36.30371626270094,6.989247311827956,692,208,45.18285853718387,36.96236559139785,470,138,39.9683155570824,13.172043010752688,647,211,41.897973101320616,22.177419354838708,580,146
688,203,88,"Webster, Evan",804248.0,FLO_Y'A,Four-Seam,L,138,369,50.32902806865072,54.3010752688172,45.459237228130334,35.36585365853659,0.0014576529940335,-0.0001193068725173,48.86809081649461,48.86809081649461,48.07256235827664,0.028821187442316,0.0014576529940335,0.2261300800856644,341,80,0.2781954887218045,0.2180451127819548,0.5037593984962406,41.76509190359347,22.58064516129032,577,136,51.82225360747564,63.44086021505376,273,56,47.46446543843999,38.44086021505376,459,135,42.97485045440829,24.596774193548388,562,134
689,91,47,"Benitez, Jorge",1000561771.0,NEW_JER6,Sinker,L,43,94,53.43522744508845,66.26344086021506,38.094180929190784,8.600770218228499,-0.0026770133145899,-0.0008067537947351,48.83291349031915,48.83291349031915,47.996976568405145,0.3009084741854879,-0.0026770133145899,0.2178319573341512,252,27,0.4642857142857143,0.2142857142857142,0.3214285714285714,56.01928232632301,74.26075268817203,192,33,53.95939794340647,70.16129032258065,214,7,47.95188325583768,39.85215053763441,445,67,57.53858119592573,76.20967741935483,177,37
690,204,116,"House, Tristan",1000248636.0,MIS_MUD,Four-Seam,R,145,286,45.32506237125567,32.39247311827957,56.9935364533432,77.53530166880617,0.0079328890905906,1.1102230246251563e-16,48.82560459588193,48.82560459588193,47.921390778533635,-0.4095007888892706,0.0079328890905906,0.2569898034252368,504,152,0.3495145631067961,0.203883495145631,0.4466019417475728,47.22801003363437,41.935483870967744,433,68,38.81914650331818,9.67741935483871,673,216,49.30056362436526,44.354838709677416,415,121,47.540319845103184,41.263440860215056,438,76
691,92,48,"Hagan, Jack",699522.0,DOW_EAS1,Sinker,L,118,230,49.94972175386222,52.82258064516129,46.17337228602708,38.254172015404365,0.0018585610175224,0.0,48.81681691351167,48.81681691351167,47.84580498866213,-0.0044041189621012,0.0018585610175224,0.2323780890318637,352,46,0.4285714285714285,0.2597402597402597,0.3116883116883117,53.28362961893046,65.59139784946237,256,50,45.06010973429963,36.424731182795696,474,39,42.05855873639287,17.876344086021508,612,101,58.31658743047727,79.16666666666666,156,33
692,205,117,"Dill, Austin",1000429156.0,TRI_VAL,Four-Seam,R,61,94,46.32207188921173,36.155913978494624,54.51990764184211,71.56611039794608,0.0065442195011367,0.0,48.781422615000835,48.781422615000835,47.77021919879063,-0.3221678196486141,0.0065442195011367,0.2378301352412613,476,139,0.2121212121212121,0.1818181818181818,0.6060606060606061,36.70391624079389,8.064516129032258,685,206,42.87790879413551,26.478494623655912,547,169,52.16140076972681,57.795698924731184,312,78,34.803510119586264,5.846774193548387,700,214
693,97,43,"Figueredo, Kevin",1000210447.0,WIN_CIT29,Changeup,R,74,111,51.11962131364737,56.85483870967742,43.24614193487884,25.54557124518614,0.0002152442227526,0.0,48.75757750001681,48.75757750001681,47.694633408919124,0.0980731397092413,0.0002152442227526,0.2562708366078902,322,51,0.4074074074074074,0.1851851851851851,0.4074074074074074,51.66250208862378,59.40860215053764,302,73,46.77859297467889,43.54838709677419,419,67,51.72485821273091,55.57795698924731,330,60,50.67099529834115,53.36021505376344,348,77
694,206,89,"Sanders, Brayden",695550.0,MIS_MUD,Four-Seam,L,76,153,46.83713825921674,38.70967741935484,53.23703201956617,66.36713735558408,0.0058240264166191,0.0,48.75710638732156,48.75710638732156,47.61904761904761,-0.2770506220307207,0.0058240264166191,0.273985288267934,457,131,0.3877551020408163,0.2244897959183673,0.3877551020408163,50.15716938191043,54.63709677419355,338,41,39.99672161532506,15.053763440860216,633,201,46.6288920371868,34.206989247311824,491,150,52.240729217789045,59.543010752688176,302,40
695,207,90,"Steinhauer, Ryan",1000424762.0,NEW_JER6,Four-Seam,L,28,58,46.873278547210646,38.844086021505376,53.0742129877311,65.91784338896021,0.0057326214988552,0.0,48.73355887936678,48.73355887936678,47.54346182917612,-0.2738849163851105,0.0057326214988552,0.2726770479691676,456,130,0.3333333333333333,0.2222222222222222,0.4444444444444444,45.98855573255037,37.43279569892473,478,87,37.81208518304021,6.384408602150538,698,227,46.92289008577588,35.752688172043015,484,148,47.71265060399701,41.86827956989247,435,74
696,208,91,"Turner, Eric",1000080978.0,JOL_SLA,Four-Seam,L,187,340,49.20201131761739,49.46236559139785,47.62901515414224,44.67265725288832,0.0026757438440882,0.0,48.73011246857484,48.73011246857484,47.46787603930461,-0.069899755015162,0.0026757438440882,0.2221883035369985,377,96,0.2432432432432432,0.1981981981981982,0.5585585585585585,39.08781016435299,13.5752688172043,645,174,45.54814714335742,38.844086021505376,456,131,50.037680222179134,48.924731182795696,381,107,38.59775073493672,12.768817204301076,650,187
697,185,111,"Estrella, Noah",805762.0,TRI_VAL,Slider,R,43,107,44.33093967234024,28.897849462365592,58.98038841804508,82.67008985879333,0.00904828720097,0.0,48.725774296051696,48.725774296051696,47.3922902494331,-0.4965808874462096,0.00904828720097,0.2277529237860698,530,125,0.5294117647058824,0.1176470588235294,0.3529411764705882,61.00782549862704,85.14784946236558,111,20,58.77411391860696,82.39247311827957,132,50,60.481388326590064,87.70161290322581,91,21,55.0215022017884,70.29569892473118,221,45
698,209,118,"Escobar, Anthony",678673.0,TRO_AIG,Four-Seam,R,160,338,46.90054656000738,39.11290322580645,52.98030022117683,65.40436456996149,0.005679899844592,-0.0004801798761458,48.724472658358216,48.724472658358216,47.316704459561606,-0.2714963769780714,0.005679899844592,0.2464041597350464,454,128,0.2621359223300971,0.233009708737864,0.5048543689320388,40.53495680778079,17.876344086021508,612,154,56.80892372464757,78.15860215053763,159,30,45.52425859248801,28.763440860215056,531,168,42.8873893549697,24.462365591397848,563,135
699,98,44,"Gollert, Harley",8890793.0,QUE_CAP,Changeup,R,38,52,43.71274036539172,25.672043010752688,60.380399664816,85.8793324775353,0.0098342390116237,0.0016130589048769,48.713038155218996,48.713038155218996,47.241118669690096,-0.5507320064535902,0.0098342390116237,0.2564978389301756,554,85,0.3846153846153846,0.0769230769230769,0.5384615384615384,49.91667244060119,54.03225806451613,342,81,48.09272721732184,48.185483870967744,385,59,65.76138042998404,94.22043010752688,43,10,40.203006379892685,17.20430107526882,618,105
700,25,12,"Binns, Malik",702238.0,NEW_JER6,Cutter,R,54,88,49.16958694248741,49.32795698924731,47.59638353231554,44.41591784338896,0.0026574247896389,0.0,48.69762591943585,48.69762591943585,47.16553287981859,-0.0727399655697006,0.0026574247896389,0.2152776982854192,378,18,0.6,0.04,0.36,66.41476261441463,94.08602150537637,41,3,34.012717474718734,1.948924731182796,720,31,70.5485732703946,98.0510752688172,15,2,54.45767650710162,68.41397849462365,235,13
701,210,92,"Fauci, Sonny",688649.0,NEW_JER6,Four-Seam,L,87,186,49.09922000827001,48.38709677419355,47.67676123061569,44.92939666238768,0.0027025479967994,0.0,48.67248237497371,48.67248237497371,47.08994708994709,-0.0789037515626027,0.0027025479967994,0.2455710160840839,385,100,0.2241379310344827,0.3275862068965517,0.4482758620689655,37.62437619040767,9.946236559139784,671,195,46.70605959115638,43.14516129032258,424,113,33.26211869012796,5.510752688172043,704,230,47.406614945961415,40.524193548387096,443,79
702,211,119,"Ferguson, Francis",823799.0,WIN_CIT29,Four-Seam,R,112,162,48.40629674628529,45.16129032258064,49.25173113429748,51.66880616174583,0.0035867197849753,0.0,48.65992706268894,48.65992706268894,47.014361300075585,-0.1396003094541528,0.0035867197849753,0.2528046172394312,409,112,0.44,0.22,0.34,54.15903848529608,68.95161290322581,231,19,37.639386650843775,6.182795698924731,699,228,47.211008173393175,37.096774193548384,469,141,56.055182642047455,73.11827956989248,201,17
