pitcher_name,pitcher_id,pitcher_team,pitch_type,pitch_count,swing_count,whiff_count,csw_count,two_strike_pitch_count,strikeout_count,terminal_pa_count,batted_ball_count,hardhit_count,barrel_count,sweetspot_count,exit_velocity_sum,xwoba_frontier,whiff_pct,csw_pct,putaway_pct,k_pct,avg_exit_velocity,hardhit_pct,barrel_pct,sweetspot_pct
"Tobias, Jacob",809847,LAK_ERI24,Four-Seam,12,6,1,3,1,0,5,5,0,0,0,403.84135000000003,0.17231923112244302,0.16666666666666666,0.25,0.0,0.0,80.76827,0.0,0.0,0.0
"Tokar, Heitor",677573,OTT_TIT,Changeup,63,29,6,14,16,2,17,21,2,1,5,1554.15218,0.1894583537729277,0.20689655172413793,0.2222222222222222,0.125,0.11764705882352941,74.00724666666667,0.09523809523809523,0.047619047619047616,0.23809523809523808
"Tokar, Heitor",677573,OTT_TIT,Curveball,43,13,6,10,21,2,9,7,1,0,3,589.09767,0.32235044501123367,0.46153846153846156,0.23255813953488372,0.09523809523809523,0.2222222222222222,84.15681,0.14285714285714285,0.0,0.42857142857142855
"Tokar, Heitor",677573,OTT_TIT,Four-Seam,211,105,29,61,60,10,49,68,9,1,23,5389.11147,0.2296218957688339,0.2761904761904762,0.2890995260663507,0.16666666666666666,0.20408163265306123,79.25163926470589,0.1323529411764706,0.014705882352941176,0.3382352941176471
"Tokar, Heitor",677573,OTT_TIT,Sinker,1,1,0,0,0,0,1,1,1,1,1,99.10242,0.4715144771554002,0.0,0.0,,0.0,99.10242,1.0,1.0,1.0
"Tokar, Heitor",677573,OTT_TIT,Slider,127,66,11,36,28,7,41,47,6,1,10,3625.36921,0.2267203452082381,0.16666666666666666,0.28346456692913385,0.25,0.17073170731707318,77.13551510638298,0.1276595744680851,0.02127659574468085,0.2127659574468085
"Tokar, Heitor",677573,OTT_TIT,Splitter,8,3,0,1,2,0,2,3,0,0,2,230.39376,0.27488981653130967,0.0,0.125,0.0,0.0,76.79791999999999,0.0,0.0,0.6666666666666666
"Tokar, Heitor",677573,OTT_TIT,,1,0,0,0,1,0,0,0,0,0,0,0.0,,,0.0,0.0,,,,,
"Tomczak, Anthony",687088,EVA_OTT,Changeup,1,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,
"Tomczak, Anthony",687088,EVA_OTT,Cutter,10,5,0,2,2,0,3,4,1,0,2,324.62424000000004,0.33626761112170633,0.0,0.2,0.0,0.0,81.15606000000001,0.25,0.0,0.5
"Tomczak, Anthony",687088,EVA_OTT,Four-Seam,2,2,1,1,2,1,2,1,1,0,1,100.20711,0.6171176639606224,0.5,0.5,0.5,0.5,100.20711,1.0,0.0,1.0
"Tomczak, Anthony",687088,EVA_OTT,Sinker,26,11,2,6,8,0,6,6,3,0,3,504.11303,0.31895885610527525,0.18181818181818182,0.23076923076923078,0.0,0.0,84.01883833333333,0.5,0.0,0.5
"Tomczak, Anthony",687088,EVA_OTT,Slider,6,2,1,2,3,0,0,0,0,0,0,0.0,,0.5,0.3333333333333333,0.0,,,,,
"Toribio, Noe",672848,TRO_AIG,Changeup,197,97,41,58,63,17,60,46,8,0,8,3734.7491999999997,0.26265817291794863,0.422680412371134,0.29441624365482233,0.2698412698412698,0.2833333333333333,81.19019999999999,0.17391304347826086,0.0,0.17391304347826086
"Toribio, Noe",672848,TRO_AIG,Curveball,3,1,1,1,3,1,1,0,0,0,0,0.0,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,
"Toribio, Noe",672848,TRO_AIG,Cutter,1,1,0,0,0,0,0,1,0,0,1,71.67635,0.33970009762838616,0.0,0.0,,,71.67635,0.0,0.0,1.0
"Toribio, Noe",672848,TRO_AIG,Four-Seam,29,12,0,6,7,0,7,11,2,1,2,853.9507600000001,0.258833834547093,0.0,0.20689655172413793,0.0,0.0,77.63188727272728,0.18181818181818182,0.09090909090909091,0.18181818181818182
"Toribio, Noe",672848,TRO_AIG,Sinker,368,177,20,82,82,10,103,126,36,6,47,10572.32894,0.29496135460364165,0.11299435028248588,0.22282608695652173,0.12195121951219512,0.0970873786407767,83.90737253968254,0.2857142857142857,0.047619047619047616,0.373015873015873
"Toribio, Noe",672848,TRO_AIG,Slider,107,45,10,25,32,3,15,29,2,0,7,2102.50731,0.15445957609524347,0.2222222222222222,0.2336448598130841,0.09375,0.2,72.50025206896552,0.06896551724137931,0.0,0.2413793103448276
"Toribio, Noe",672848,TRO_AIG,,7,4,0,1,1,0,4,0,0,0,0,0.0,,0.0,0.14285714285714285,0.0,0.0,,,,
"Townes, Holland",830218,SCH_BOO,Changeup,3,0,0,0,2,0,0,0,0,0,0,0.0,,,0.0,0.0,,,,,
"Townes, Holland",830218,SCH_BOO,Curveball,69,21,13,26,33,11,16,6,1,0,2,415.56895999999995,0.1853822703401465,0.6190476190476191,0.37681159420289856,0.3333333333333333,0.6875,69.26149333333332,0.16666666666666666,0.0,0.3333333333333333
"Townes, Holland",830218,SCH_BOO,Cutter,44,13,3,21,4,1,8,10,2,0,2,831.28976,0.2494605848560906,0.23076923076923078,0.4772727272727273,0.25,0.125,83.128976,0.2,0.0,0.2
"Townes, Holland",830218,SCH_BOO,Four-Seam,121,66,12,28,50,6,34,45,8,1,19,3634.25358,0.2650082152889761,0.18181818181818182,0.23140495867768596,0.12,0.17647058823529413,80.76119066666666,0.17777777777777778,0.022222222222222223,0.4222222222222222
"Townes, Holland",830218,SCH_BOO,Sinker,73,32,7,26,18,6,21,24,7,2,9,2072.6348,0.2719717184105412,0.21875,0.3561643835616438,0.3333333333333333,0.2857142857142857,86.35978333333333,0.2916666666666667,0.08333333333333333,0.375
"Townes, Holland",830218,SCH_BOO,Slider,41,14,3,15,4,0,7,10,1,0,2,707.25303,0.17154944541625383,0.21428571428571427,0.36585365853658536,0.0,0.0,70.725303,0.1,0.0,0.2
"Townes, Holland",830218,SCH_BOO,Splitter,2,0,0,1,0,0,0,0,0,0,0,0.0,,,0.5,,,,,,
"Traver, Eliott",1000124995,LAK_ERI24,Changeup,3,1,0,0,0,0,1,1,0,0,1,91.85077,0.3874654363862847,0.0,0.0,,0.0,91.85077,0.0,0.0,1.0
"Traver, Eliott",1000124995,LAK_ERI24,Sinker,65,20,1,12,10,1,14,15,3,0,7,1143.63801,0.20631356355529745,0.05,0.18461538461538463,0.1,0.07142857142857142,76.24253399999999,0.2,0.0,0.4666666666666667
"Traver, Eliott",1000124995,LAK_ERI24,Slider,29,11,3,5,9,1,7,8,0,0,4,590.30792,0.22040428313029772,0.2727272727272727,0.1724137931034483,0.1111111111111111,0.14285714285714285,73.78849,0.0,0.0,0.5
"Traver, Eliott",1000124995,WAS_WIL3,Changeup,21,7,2,4,5,0,4,5,1,0,1,368.1616,0.18791840384821173,0.2857142857142857,0.19047619047619047,0.0,0.0,73.63232,0.2,0.0,0.2
"Traver, Eliott",1000124995,WAS_WIL3,Four-Seam,9,2,0,3,2,0,3,2,0,0,0,160.94424,0.168835174131844,0.0,0.3333333333333333,0.0,0.0,80.47212,0.0,0.0,0.0
"Traver, Eliott",1000124995,WAS_WIL3,Sinker,17,3,1,5,5,1,5,2,2,0,1,200.42208,0.6677183416786708,0.3333333333333333,0.29411764705882354,0.2,0.2,100.21104,1.0,0.0,0.5
"Traver, Eliott",1000124995,WAS_WIL3,Slider,7,2,0,2,2,0,1,2,0,0,0,131.00689,0.08058323975556389,0.0,0.2857142857142857,0.0,0.0,65.503445,0.0,0.0,0.0
"Traver, Eliott",,LAK_ERI24,Changeup,4,0,0,0,4,0,0,1,0,0,0,71.29531,0.0,,0.0,0.0,,71.29531,0.0,0.0,0.0
"Traver, Eliott",,LAK_ERI24,Curveball,4,0,0,0,4,0,0,0,0,0,0,0.0,,,0.0,0.0,,,,,
"Traver, Eliott",,LAK_ERI24,Four-Seam,8,0,0,0,8,0,0,5,0,0,2,413.40168,0.21891429307052662,,0.0,0.0,,82.680336,0.0,0.0,0.4
"Traver, Eliott",,LAK_ERI24,Sinker,20,8,1,4,1,0,8,7,2,0,1,568.73772,0.2061558471209686,0.125,0.2,0.0,0.0,81.24824571428572,0.2857142857142857,0.0,0.14285714285714285
"Traver, Eliott",,LAK_ERI24,Slider,39,13,4,10,18,2,8,13,2,0,6,934.89114,0.2549644705576777,0.3076923076923077,0.2564102564102564,0.1111111111111111,0.25,71.91470307692308,0.15384615384615385,0.0,0.46153846153846156
"Trizuto, Colin",1000218135,WAG_SEA,Changeup,69,28,2,12,12,1,20,24,4,2,8,2033.59891,0.2738240448808371,0.07142857142857142,0.17391304347826086,0.08333333333333333,0.05,84.73328791666667,0.16666666666666666,0.08333333333333333,0.3333333333333333
"Trizuto, Colin",1000218135,WAG_SEA,Curveball,5,1,0,0,0,0,0,1,0,0,0,63.94043,0.0,0.0,0.0,,,63.94043,0.0,0.0,0.0
"Trizuto, Colin",1000218135,WAG_SEA,Four-Seam,2,0,0,0,1,0,0,0,0,0,0,0.0,,,0.0,0.0,,,,,
"Trizuto, Colin",1000218135,WAG_SEA,Sinker,12,8,1,1,5,1,4,5,0,0,2,370.21599,0.1351606718544785,0.125,0.08333333333333333,0.2,0.25,74.04319799999999,0.0,0.0,0.4
"Trizuto, Colin",1000218135,WAG_SEA,Slider,21,10,0,4,5,0,4,9,1,0,4,621.54823,0.09495561809416213,0.0,0.19047619047619047,0.0,0.0,69.06091444444445,0.1111111111111111,0.0,0.4444444444444444
"Trizuto, Colin",1000218135,WAG_SEA,,1,1,0,0,0,0,1,0,0,0,0,0.0,,0.0,0.0,,0.0,,,,
"Turner, Eric",1000080978,JOL_SLA,Changeup,124,57,18,29,52,9,34,34,8,1,8,2780.23572,0.264088541392559,0.3157894736842105,0.23387096774193547,0.17307692307692307,0.2647058823529412,81.77163882352941,0.23529411764705882,0.029411764705882353,0.23529411764705882
"Turner, Eric",1000080978,JOL_SLA,Curveball,6,3,0,0,2,0,2,2,1,1,1,191.06806,0.3485588104855059,0.0,0.0,0.0,0.0,95.53403,0.5,0.5,0.5
"Turner, Eric",1000080978,JOL_SLA,Four-Seam,340,140,23,94,74,12,83,111,19,2,34,8884.94958,0.22218830353699867,0.16428571428571428,0.27647058823529413,0.16216216216216217,0.14457831325301204,80.04459081081082,0.17117117117117117,0.018018018018018018,0.3063063063063063
"Turner, Eric",1000080978,JOL_SLA,Other,1,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,
"Turner, Eric",1000080978,JOL_SLA,Sinker,89,46,8,20,15,3,31,34,6,0,10,2598.20793,0.2143943777089119,0.17391304347826086,0.2247191011235955,0.2,0.0967741935483871,76.41788029411765,0.17647058823529413,0.0,0.29411764705882354
"Turner, Eric",1000080978,JOL_SLA,Slider,160,74,16,44,44,10,43,47,13,3,17,3772.21314,0.2629823157255907,0.21621621621621623,0.275,0.22727272727272727,0.23255813953488372,80.25985404255319,0.2765957446808511,0.06382978723404255,0.3617021276595745
"Vail, Tyler",592821,NEW_YOR13,Changeup,184,26,6,18,11,5,25,25,6,1,3,2010.75644,0.24922308537653848,0.23076923076923078,0.09782608695652174,0.45454545454545453,0.2,80.4302576,0.24,0.04,0.12
"Vail, Tyler",592821,NEW_YOR13,Curveball,182,25,9,14,11,4,14,22,1,0,5,1759.558,0.2167300705933555,0.36,0.07692307692307693,0.36363636363636365,0.2857142857142857,79.97990909090909,0.045454545454545456,0.0,0.22727272727272727
"Vail, Tyler",592821,NEW_YOR13,Cutter,11,0,0,0,0,0,0,2,0,0,1,155.20508999999998,0.26441096998204133,,0.0,,,77.60254499999999,0.0,0.0,0.5
"Vail, Tyler",592821,NEW_YOR13,Four-Seam,164,0,0,0,0,0,0,11,1,0,1,892.3866399999999,0.21270948144860682,,0.0,,,81.12605818181818,0.09090909090909091,0.0,0.09090909090909091
"Vail, Tyler",592821,NEW_YOR13,Sinker,47,9,0,10,4,0,7,9,1,0,2,750.90668,0.2669845381037634,0.0,0.2127659574468085,0.0,0.0,83.43407555555557,0.1111111111111111,0.0,0.2222222222222222
"Vail, Tyler",592821,NEW_YOR13,Slider,154,37,12,25,23,4,13,22,1,0,6,1724.40972,0.2472515478823469,0.32432432432432434,0.16233766233766234,0.17391304347826086,0.3076923076923077,78.38226,0.045454545454545456,0.0,0.2727272727272727
"Vail, Tyler",592821,NEW_YOR13,Splitter,15,3,0,0,2,0,1,4,1,0,1,339.4181,0.32385141140398205,0.0,0.0,0.0,0.0,84.854525,0.25,0.0,0.25
"Vail, Tyler",592821,NEW_YOR13,,1,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,
"Vailes, Gage",1000050773,GAT_GRI,Changeup,109,50,13,27,23,3,26,29,4,1,9,2347.06576,0.25773306900335097,0.26,0.24770642201834864,0.13043478260869565,0.11538461538461539,80.93330206896552,0.13793103448275862,0.034482758620689655,0.3103448275862069
"Vailes, Gage",1000050773,GAT_GRI,Curveball,1,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,
"Vailes, Gage",1000050773,GAT_GRI,Cutter,6,2,0,0,2,0,1,1,1,0,0,95.61563,0.34341967437164134,0.0,0.0,0.0,0.0,95.61563,1.0,0.0,0.0
"Vailes, Gage",1000050773,GAT_GRI,Four-Seam,11,8,2,4,5,0,3,6,1,0,3,456.50313,0.1841587235114758,0.25,0.36363636363636365,0.0,0.0,76.083855,0.16666666666666666,0.0,0.5
"Vailes, Gage",1000050773,GAT_GRI,Other,1,1,0,0,0,0,1,0,0,0,0,0.0,,0.0,0.0,,0.0,,,,
"Vailes, Gage",1000050773,GAT_GRI,Sinker,321,146,22,88,59,13,95,104,20,1,34,8488.79843,0.27987278109520913,0.1506849315068493,0.27414330218068533,0.22033898305084745,0.1368421052631579,81.62306182692308,0.19230769230769232,0.009615384615384616,0.3269230769230769
"Vailes, Gage",1000050773,GAT_GRI,Slider,249,116,39,84,100,28,68,66,8,1,23,5003.1729,0.21120740347577635,0.33620689655172414,0.3373493975903614,0.28,0.4117647058823529,75.80565,0.12121212121212122,0.015151515151515152,0.3484848484848485
"Vailes, Gage",1000050773,GAT_GRI,,3,0,0,1,0,0,0,0,0,0,0,0.0,,,0.3333333333333333,,,,,,
"Vaisvila, Maxwell",1000233690,NIU_HUS,Changeup,24,12,5,6,7,4,9,6,1,0,0,433.6155,0.12880535137500976,0.4166666666666667,0.25,0.5714285714285714,0.4444444444444444,72.26925,0.16666666666666666,0.0,0.0
"Vaisvila, Maxwell",1000233690,NIU_HUS,Four-Seam,47,20,7,19,11,7,14,9,1,0,1,735.54874,0.2068658723234735,0.35,0.40425531914893614,0.6363636363636364,0.5,81.72763777777777,0.1111111111111111,0.0,0.1111111111111111
"Vaisvila, Maxwell",1000233690,NIU_HUS,Slider,29,12,5,13,9,1,3,4,1,0,1,293.46632,0.1734918449913027,0.4166666666666667,0.4482758620689655,0.1111111111111111,0.3333333333333333,73.36658,0.25,0.0,0.25
"Valdez, Abraham",1000054529,GAT_GRI,Changeup,8,3,1,1,0,0,2,2,2,0,1,198.28202,0.520785617550548,0.3333333333333333,0.125,,0.0,99.14101,1.0,0.0,0.5
"Valdez, Abraham",1000054529,GAT_GRI,Curveball,4,1,0,1,0,0,1,1,0,0,0,83.37038,0.22601094187601534,0.0,0.25,,0.0,83.37038,0.0,0.0,0.0
"Valdez, Abraham",1000054529,GAT_GRI,Four-Seam,2,1,0,1,1,1,2,1,0,0,1,92.37197,0.4128647651944035,0.0,0.5,1.0,0.5,92.37197,0.0,0.0,1.0
"Valdez, Alex",677678,EVA_OTT,Changeup,3,1,0,0,2,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,,,,,
"Valdez, Alex",677678,EVA_OTT,Cutter,56,31,12,21,12,5,19,15,0,0,3,1130.6393,0.19968292203408433,0.3870967741935484,0.375,0.4166666666666667,0.2631578947368421,75.37595333333334,0.0,0.0,0.2
"Valdez, Alex",677678,EVA_OTT,Four-Seam,150,76,11,36,43,4,40,50,11,3,18,4074.01989,0.2570378940463604,0.14473684210526316,0.24,0.09302325581395349,0.1,81.4803978,0.22,0.06,0.36
"Valdez, Alex",677678,EVA_OTT,Other,1,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,
"Valdez, Alex",677678,EVA_OTT,Sinker,14,9,1,2,6,1,6,8,0,0,2,568.94564,0.11264531769206235,0.1111111111111111,0.14285714285714285,0.16666666666666666,0.16666666666666666,71.118205,0.0,0.0,0.25
"Valdez, Alex",677678,EVA_OTT,Slider,116,59,30,45,44,9,27,20,2,0,9,1597.16256,0.2345550473265517,0.5084745762711864,0.3879310344827586,0.20454545454545456,0.3333333333333333,79.858128,0.1,0.0,0.45
"VanMarter, Luke",1000565948,LEM_COL,Changeup,53,21,2,15,15,0,14,17,2,2,6,1287.11454,0.259733631564942,0.09523809523809523,0.2830188679245283,0.0,0.0,75.71262,0.11764705882352941,0.11764705882352941,0.35294117647058826
"VanMarter, Luke",1000565948,LEM_COL,Curveball,11,3,0,2,5,0,3,3,0,0,1,257.65909,0.2881295582428069,0.0,0.18181818181818182,0.0,0.0,85.88636333333334,0.0,0.0,0.3333333333333333
"VanMarter, Luke",1000565948,LEM_COL,Four-Seam,12,2,0,3,3,0,2,2,0,0,0,160.39415,0.18577846347093901,0.0,0.25,0.0,0.0,80.197075,0.0,0.0,0.0
"VanMarter, Luke",1000565948,LEM_COL,Slider,3,1,0,0,0,0,1,1,0,0,1,91.25852,0.5502497595643664,0.0,0.0,,0.0,91.25852,0.0,0.0,1.0
"VanMarter, Luke",1000565948,LEM_COL,,2,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,
"Vecerka, Boris",807828,QUE_CAP,Changeup,9,3,0,1,5,0,2,2,1,0,1,172.44815,0.4086673090142467,0.0,0.1111111111111111,0.0,0.0,86.224075,0.5,0.0,0.5
"Vecerka, Boris",807828,QUE_CAP,Curveball,5,3,3,3,2,2,2,0,0,0,0,0.0,,1.0,0.6,1.0,1.0,,,,
"Vecerka, Boris",807828,QUE_CAP,Four-Seam,8,5,4,4,3,1,2,1,0,0,0,74.47365,0.08809076057887105,0.8,0.5,0.3333333333333333,0.5,74.47365,0.0,0.0,0.0
"Vecerka, Boris",807828,QUE_CAP,Sinker,190,76,25,56,44,7,43,41,4,1,18,3177.66552,0.21255397171077023,0.32894736842105265,0.29473684210526313,0.1590909090909091,0.16279069767441862,77.50403707317074,0.0975609756097561,0.024390243902439025,0.43902439024390244
"Vecerka, Boris",807828,QUE_CAP,Slider,61,17,6,19,17,6,13,10,0,0,2,678.47421,0.10937377038346072,0.35294117647058826,0.3114754098360656,0.35294117647058826,0.46153846153846156,67.847421,0.0,0.0,0.2
"Vecerka, Boris",807828,QUE_CAP,,4,2,1,1,2,0,0,0,0,0,0,0.0,,0.5,0.25,0.0,,,,,
"Vega, Lucas",837223,TRO_AIG,Changeup,60,23,6,12,13,1,13,14,5,0,3,1111.05178,0.3250600133775064,0.2608695652173913,0.2,0.07692307692307693,0.07692307692307693,79.36084142857143,0.35714285714285715,0.0,0.21428571428571427
"Vega, Lucas",837223,TRO_AIG,Curveball,27,11,4,8,8,1,5,7,1,0,1,568.89674,0.2294020695646672,0.36363636363636365,0.2962962962962963,0.125,0.2,81.27096285714286,0.14285714285714285,0.0,0.14285714285714285
"Vega, Lucas",837223,TRO_AIG,Cutter,1,1,0,0,0,0,0,1,0,0,1,42.8495,0.0,0.0,0.0,,,42.8495,0.0,0.0,1.0
"Vega, Lucas",837223,TRO_AIG,Four-Seam,120,58,16,43,39,11,35,39,7,0,11,3113.85328,0.22729668078200158,0.27586206896551724,0.35833333333333334,0.28205128205128205,0.3142857142857143,79.84239179487179,0.1794871794871795,0.0,0.28205128205128205
"Vega, Lucas",837223,TRO_AIG,Sinker,235,102,12,62,55,3,60,76,21,3,17,6262.8076,0.25128579059199707,0.11764705882352941,0.26382978723404255,0.05454545454545454,0.05,82.40536315789474,0.27631578947368424,0.039473684210526314,0.2236842105263158
"Vega, Lucas",837223,TRO_AIG,Slider,117,50,13,34,49,9,33,33,2,0,6,2500.39968,0.1530345633871249,0.26,0.2905982905982906,0.1836734693877551,0.2727272727272727,75.76968727272727,0.06060606060606061,0.0,0.18181818181818182
"Vega, Lucas",837223,TRO_AIG,Sweeper,6,2,0,1,0,0,1,2,2,0,0,192.28204,0.3220725768923276,0.0,0.16666666666666666,,0.0,96.14102,1.0,0.0,0.0
"Vega, Lucas",837223,TRO_AIG,,13,6,2,4,2,1,4,0,0,0,0,0.0,,0.3333333333333333,0.3076923076923077,0.5,0.25,,,,
"Vilchez, Michael",699074,OTT_TIT,Curveball,21,7,1,7,8,0,4,4,1,0,2,349.85407,0.37203392168767474,0.14285714285714285,0.3333333333333333,0.0,0.0,87.4635175,0.25,0.0,0.5
"Vilchez, Michael",699074,OTT_TIT,Four-Seam,79,38,11,27,27,6,22,23,3,2,6,1787.91775,0.22082597529738301,0.2894736842105263,0.34177215189873417,0.2222222222222222,0.2727272727272727,77.7355543478261,0.13043478260869565,0.08695652173913043,0.2608695652173913
"Vilchez, Michael",699074,OTT_TIT,Sinker,2,0,0,1,0,0,1,0,0,0,0,0.0,,,0.5,,0.0,,,,
"Vilchez, Michael",699074,OTT_TIT,Slider,58,23,10,25,15,5,13,9,1,0,4,691.70495,0.26915893293047327,0.43478260869565216,0.43103448275862066,0.3333333333333333,0.38461538461538464,76.85610555555556,0.1111111111111111,0.0,0.4444444444444444
"Vilchez, Michael",699074,OTT_TIT,Splitter,3,2,0,0,2,0,1,1,1,0,0,95.44432,0.16586117849149995,0.0,0.0,0.0,0.0,95.44432,1.0,0.0,0.0
"Villalobos, Jonaiker",665690,FLO_Y'A,Changeup,142,67,10,26,39,4,40,51,10,2,17,4086.68754,0.24544785132148328,0.14925373134328357,0.18309859154929578,0.10256410256410256,0.1,80.13112823529411,0.19607843137254902,0.0392156862745098,0.3333333333333333
"Villalobos, Jonaiker",665690,FLO_Y'A,Curveball,103,28,3,30,26,4,17,21,5,0,9,1745.98274,0.28606160489248433,0.10714285714285714,0.2912621359223301,0.15384615384615385,0.23529411764705882,83.14203523809523,0.23809523809523808,0.0,0.42857142857142855
"Villalobos, Jonaiker",665690,FLO_Y'A,Four-Seam,359,157,29,106,103,20,98,117,23,2,46,9551.70245,0.2648311604491415,0.18471337579617833,0.29526462395543174,0.1941747572815534,0.20408163265306123,81.63848247863248,0.19658119658119658,0.017094017094017096,0.39316239316239315
"Villalobos, Jonaiker",665690,FLO_Y'A,Sinker,3,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,
"Villalobos, Jonaiker",665690,FLO_Y'A,Slider,16,6,3,4,7,2,5,3,0,0,1,249.11545,0.24752055980552531,0.5,0.25,0.2857142857142857,0.4,83.03848333333333,0.0,0.0,0.3333333333333333
"Villalobos, Jonaiker",665690,FLO_Y'A,,2,0,0,1,0,0,1,0,0,0,0,0.0,,,0.5,,0.0,,,,
"Villegas, Edgardo",695745,TRO_AIG,Changeup,3,1,0,0,0,0,1,1,0,0,0,91.92156,0.27217617511216374,0.0,0.0,,0.0,91.92156,0.0,0.0,0.0
"Villegas, Edgardo",695745,TRO_AIG,Curveball,6,2,0,1,0,0,2,2,1,1,1,190.07537000000002,0.39987382759566076,0.0,0.16666666666666666,,0.0,95.03768500000001,0.5,0.5,0.5
"Villegas, Edgardo",695745,TRO_AIG,Four-Seam,11,5,0,0,0,0,5,4,1,0,3,353.56354999999996,0.36679177952904385,0.0,0.0,,0.0,88.39088749999999,0.25,0.0,0.75
"Villegas, Edgardo",695745,TRO_AIG,Sinker,2,0,0,1,0,0,0,0,0,0,0,0.0,,,0.5,,,,,,
"Villegas, Edgardo",695745,TRO_AIG,Slider,2,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,
"Villegas, Edgardo",695745,TRO_AIG,Splitter,1,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,
"Villers, Ian",677351,QUE_CAP,Changeup,6,3,2,2,2,0,0,0,0,0,0,0.0,,0.6666666666666666,0.3333333333333333,0.0,,,,,
"Villers, Ian",677351,QUE_CAP,Curveball,22,4,1,7,4,1,3,2,1,1,2,155.92454,0.3910978540259498,0.25,0.3181818181818182,0.25,0.3333333333333333,77.96227,0.5,0.5,1.0
"Villers, Ian",677351,QUE_CAP,Four-Seam,162,79,13,39,40,3,36,55,11,0,18,4518.84839,0.27731275804604855,0.16455696202531644,0.24074074074074073,0.075,0.08333333333333333,82.16087981818183,0.2,0.0,0.32727272727272727
"Villers, Ian",677351,QUE_CAP,Sinker,30,17,2,8,9,1,9,13,5,0,4,1097.1644,0.28396627374301125,0.11764705882352941,0.26666666666666666,0.1111111111111111,0.1111111111111111,84.39726153846154,0.38461538461538464,0.0,0.3076923076923077
"Villers, Ian",677351,QUE_CAP,Slider,66,27,12,30,17,4,15,11,1,0,3,842.16899,0.2430753775729081,0.4444444444444444,0.45454545454545453,0.23529411764705882,0.26666666666666666,76.56081727272728,0.09090909090909091,0.0,0.2727272727272727
"Villers, Ian",677351,QUE_CAP,Splitter,64,42,17,23,39,16,26,20,2,0,3,1542.37631,0.22101783911189338,0.40476190476190477,0.359375,0.41025641025641024,0.6153846153846154,77.11881550000001,0.1,0.0,0.15
"Villers, Ian",677351,QUE_CAP,,2,0,0,2,0,0,0,0,0,0,0,0.0,,,1.0,,,,,,
"Vitas, Ben",1000076969,JOL_SLA,Changeup,23,14,5,7,9,3,9,6,1,1,2,505.94184,0.28195785402748746,0.35714285714285715,0.30434782608695654,0.3333333333333333,0.3333333333333333,84.32364,0.16666666666666666,0.16666666666666666,0.3333333333333333
"Vitas, Ben",1000076969,JOL_SLA,Curveball,10,6,0,0,2,0,3,3,1,0,1,240.32845,0.2804896990887255,0.0,0.0,0.0,0.0,80.10948333333333,0.3333333333333333,0.0,0.3333333333333333
"Vitas, Ben",1000076969,JOL_SLA,Cutter,41,21,6,13,8,3,15,14,4,1,7,1117.93209,0.2685674296710502,0.2857142857142857,0.3170731707317073,0.375,0.2,79.85229214285714,0.2857142857142857,0.07142857142857142,0.5
"Vitas, Ben",1000076969,JOL_SLA,Four-Seam,178,82,12,53,33,6,60,66,7,0,25,5294.52718,0.2498401530515898,0.14634146341463414,0.29775280898876405,0.18181818181818182,0.1,80.22010878787879,0.10606060606060606,0.0,0.3787878787878788
"Vitas, Ben",1000076969,JOL_SLA,Other,2,0,0,0,2,0,0,0,0,0,0,0.0,,,0.0,0.0,,,,,
"Vitas, Ben",1000076969,JOL_SLA,Sinker,236,100,9,59,54,6,62,80,11,2,32,6500.14517,0.2545259086905717,0.09,0.25,0.1111111111111111,0.0967741935483871,81.251814625,0.1375,0.025,0.4
"Vitas, Ben",1000076969,JOL_SLA,Slider,119,51,18,38,24,6,31,26,8,1,13,2209.76705,0.316266743972626,0.35294117647058826,0.31932773109243695,0.25,0.1935483870967742,84.99104038461539,0.3076923076923077,0.038461538461538464,0.5
"Vitas, Ben",1000076969,JOL_SLA,Splitter,98,36,14,21,49,9,22,14,2,0,1,1068.8306,0.19825251458488716,0.3888888888888889,0.21428571428571427,0.1836734693877551,0.4090909090909091,76.34504285714286,0.14285714285714285,0.0,0.07142857142857142
"Vitas, Ben",1000076969,JOL_SLA,Sweeper,1,0,0,0,1,0,0,0,0,0,0,0.0,,,0.0,0.0,,,,,
"Vitas, Ben",1000076969,JOL_SLA,,1,0,0,1,1,1,1,0,0,0,0,0.0,,,1.0,1.0,1.0,,,,
"Voytko, Fawster",1000207039,TRO_AIG,Changeup,23,3,0,5,3,0,2,3,0,0,1,251.43707999999998,0.2934227181430338,0.0,0.21739130434782608,0.0,0.0,83.81236,0.0,0.0,0.3333333333333333
