pitcher_name,pitcher_id,pitcher_team,pitch_type,pitch_count,swing_count,whiff_count,csw_count,two_strike_pitch_count,strikeout_count,terminal_pa_count,batted_ball_count,hardhit_count,barrel_count,sweetspot_count,exit_velocity_sum,xwoba_frontier,whiff_pct,csw_pct,putaway_pct,k_pct,avg_exit_velocity,hardhit_pct,barrel_pct,sweetspot_pct,whiff_pct_z,whiff_pct_score_component,csw_pct_z,csw_pct_score_component,putaway_pct_z,putaway_pct_score_component,k_pct_z,k_pct_score_component,avg_exit_velocity_z,avg_exit_velocity_score_component,hardhit_pct_z,hardhit_pct_score_component,barrel_pct_z,barrel_pct_score_component,sweetspot_pct_z,sweetspot_pct_score_component,pitch_value_raw,pitch_value_20_80,pitch_value_0_100,overall_rank,pitch_type_rank,pitcher_id_key,ivb,hb,spin_rate,velocity,extension,release_height,release_side
"Binns, Malik",702238.0,NEW_JER6,Four-Seam,54,22,4,11,5,1,15,17,5,0,4,1356.144,0.2427786905769536,0.1818181818181818,0.2037037037037037,0.2,0.0666666666666666,79.77317647058824,0.2941176470588235,0.0,0.2352941176470588,-0.5181443755391766,0.0016860417980044,-1.2209883066288345,0.0358189129632634,0.1857561146568667,0.0026971787848177,-1.071654036225418,-0.0468023467240726,-0.0154989462941479,0.0091288793672531,1.3152314688580269,-0.314362679992039,-0.7302129662931038,-0.0358906975062723,-0.7980392079691024,0.2424498976554691,-0.1052748136535761,48.8167725164582,47.7112676056338,298,99,702238,13.83027396226415,8.205021320754717,2065.9976641509434,91.43145018867925,6.36991679245283,6.07064358490566,0.7459811320754717
"Puccetti, Dominic",1000266076.0,OTT_TIT,Four-Seam,295,131,31,75,64,12,76,85,13,2,26,6894.60227,0.2257438122450709,0.2366412213740458,0.2542372881355932,0.1875,0.1578947368421052,81.11296788235295,0.1529411764705882,0.0235294117647058,0.3058823529411765,-0.0331505149373906,0.0001078717756062,-0.3978176813075761,0.011670379498839,0.0545422361016249,0.0007919532681955,-0.3166547323342388,-0.0138292621252332,0.3512473390273586,-0.2068846826871142,-0.3003119675839979,0.0717796655560244,0.0312756629140074,0.0015372301078863,-0.0679850236918391,0.0206543260927465,-0.114172518513049,48.716767505147374,47.53521126760563,299,100,1000266076,20.371998949152545,-4.979601694915255,1870.733425762712,87.97814755932204,5.623000033898306,6.967843559322033,-0.5919935932203391
"Hicks, Jackson",703104.0,DOW_EAS1,Slider,116,52,16,28,42,4,32,27,4,0,7,2207.00865,0.2703789533139815,0.3076923076923077,0.2413793103448276,0.0952380952380952,0.125,81.74106111111111,0.1481481481481481,0.0,0.2592592592592592,0.5954053063488576,-0.0019374488668591,-0.6072686778553708,0.0178148339335651,-0.9139411532346836,-0.0132704255449676,-0.5888900582565385,-0.0257185955142378,0.5231777279371067,-0.3081516817549558,-0.3551606645002394,0.0848894365468537,-0.7302129662931038,-0.0358906975062723,-0.5501813058996617,0.1671489320014585,-0.1151156467054153,48.70616729452736,47.35915492957746,300,76,703104,2.3563193965517244,-1.0359124137931035,2195.1752689655173,79.97272956896552,5.232338189655173,5.843667327586207,1.2643851724137931
"Ferguson, Francis",823799.0,WIN_CIT29,Four-Seam,67,29,5,15,14,2,13,21,4,0,9,1637.11863,0.2339623056427293,0.1724137931034483,0.2238805970149253,0.1428571428571428,0.1538461538461538,77.95803,0.1904761904761904,0.0,0.4285714285714285,-0.6013406161400063,0.0019567623649195,-0.8923152850974866,0.0261769612036198,-0.4140787587385248,-0.0060124235768833,-0.3501606186015987,-0.0152925646961876,-0.5123660104932365,0.3017835801805162,0.1292174381366989,-0.0308851644111193,-0.7302129662931038,-0.0358906975062723,1.2009186775519731,-0.3648475006710323,-0.1230110471124393,48.61742760047385,47.183098591549296,301,101,823799,11.552028059701492,-6.435249701492537,2021.143143283582,90.64020880597016,5.614527164179104,5.292871194029851,-2.0415305970149253
"Ronne, Andrew",701809.0,GAT_GRI,Four-Seam,117,50,12,34,34,8,32,34,5,0,11,2748.60894,0.2427543768244009,0.24,0.2905982905982906,0.2352941176470588,0.25,80.84143941176471,0.1470588235294117,0.0,0.3235294117647059,-0.0034369670220408,1.1183890689720862e-05,0.1944876038017482,-0.005705488345128,0.5562423599893136,0.0080766390670448,0.4456041802482024,0.0194608713639797,0.2769208005282789,-0.1631063515111563,-0.3676262774357493,0.0878689299538605,-0.7302129662931038,-0.0358906975062723,0.1145285223774763,-0.0347945667979339,-0.1240794798849159,48.60541903948156,47.00704225352113,302,102,701809,12.890794102564103,6.26192905982906,2184.043543589744,91.89076358974359,6.485671379310345,5.931254786324787,2.0115920512820513
"Barker, Alex",1000106691.0,NEW_YOR13,Changeup,65,27,12,13,12,1,10,11,3,1,2,903.70869,0.2909063903600204,0.4444444444444444,0.2,0.0833333333333333,0.1,82.15533545454547,0.2727272727272727,0.0909090909090909,0.1818181818181818,1.805187676795116,-0.0058740807002913,-1.281320066745547,0.0375888054780473,-1.0389067518587232,-0.0150849260369886,-0.7957889059574866,-0.0347544888898813,0.6365786463371113,-0.3749448226925585,1.0704521603062054,-0.2558562639999083,2.2119021920071087,0.1087172046393414,-1.3511105596943014,0.4104768458090466,-0.1297317263931927,48.54189108649602,46.83098591549296,303,39,1000106691,6.056796923076923,-12.230010923076922,1491.161303076923,82.32958692307692,6.340499230769231,6.001153230769231,-2.505407846153846
"Escobar, Anthony",678673.0,TRO_AIG,Four-Seam,230,102,15,58,89,14,59,74,8,2,30,5939.0415,0.2491337095208273,0.1470588235294117,0.2521739130434782,0.1573033707865168,0.2372881355932203,80.25731756756757,0.1081081081081081,0.027027027027027,0.4054054054054054,-0.8256442059951864,0.0026866462463083,-0.4314291851014129,0.012656406574135,-0.2624351109700271,-0.0038105578112847,0.3404013763324656,0.0148663493085677,0.1170268687913352,-0.0689288257180964,-0.8133561669946405,0.194405950966558,0.1444699186069587,0.0071008409694506,0.9613256054918684,-0.292057448227668,-0.1330806376920295,48.50425127739822,46.65492957746479,304,103,678673,17.737406826086957,10.073182173913045,2148.826659130435,90.40033460869564,6.353469521739131,5.671849608695652,1.7853228260869567
"Smith, Ethan",680733.0,WIN_CIT29,Slider,58,19,4,19,11,3,14,12,3,0,4,945.96388,0.2816975279439734,0.2105263157894736,0.3275862068965517,0.2727272727272727,0.2142857142857142,78.83032333333334,0.25,0.0,0.3333333333333333,-0.26417690423138,0.0008596316463689,0.7970050489991634,-0.0233809401174394,0.949182317160091,0.0137821272451645,0.1500343978182756,0.0065524522559175,-0.2735897824165473,0.1611443818433463,0.8103741449698947,-0.1936931970082693,-0.7302129662931038,-0.0358906975062723,0.2159249368604291,-0.0655995072927564,-0.1362257489339402,48.46890206203441,46.478873239436616,305,77,680733,-0.1680501724137931,-6.41851224137931,2422.812703448276,80.64356672413793,5.906365862068966,5.950621724137931,1.9861691379310344
"Miranda, Kevin",806656.0,OTT_TIT,Four-Seam,129,68,16,42,44,13,41,47,9,3,16,3786.71775,0.2347315017452869,0.2352941176470588,0.3255813953488372,0.2954545454545454,0.3170731707317073,80.56846276595745,0.1914893617021276,0.0638297872340425,0.3404255319148936,-0.0450677132991622,0.0001466503390754,0.7643475204676622,-0.0224228988604393,1.1877530054423486,0.0172461736390229,1.0006986496897707,0.0437035121279013,0.2021978474250987,-0.1190945321333831,0.1408115948487534,-0.0336563649659645,1.3355274640027892,0.0656425103832011,0.2892755345715018,-0.0878839323315642,-0.1363188818021504,48.46785530293351,46.30281690140845,306,104,806656,19.686293178294576,13.852780310077518,2169.098734883721,86.89846441860466,5.6851951937984495,5.423847131782946,0.877405503875969
"Perozzi, John",1000377762.0,SUS_COU1,Four-Seam,130,57,12,29,22,3,32,36,7,1,12,2879.09026,0.2092957767267435,0.2105263157894736,0.2230769230769231,0.1363636363636363,0.09375,79.97472944444445,0.1944444444444444,0.0277777777777777,0.3333333333333333,-0.26417690423138,0.0008596316463689,-0.9054067921721796,0.026561013655163,-0.4822418125334556,-0.0070021511179857,-0.8475136178827237,-0.0370134622337921,0.0396729288262525,-0.0233673550786627,0.174627885258912,-0.0417390332509293,0.1687666654097366,0.0082950503715539,0.2159249368604291,-0.0655995072927564,-0.1390058133010405,48.43765576055918,46.12676056338028,307,105,1000377762,21.692118846153846,9.17011176923077,2168.8631376923076,91.16942615384616,6.0088286153846155,6.215875461538461,0.35626392307692306
"Kaftan, Eddie",1000557510.0,FLO_Y'A,Slider,62,32,13,20,24,7,18,16,2,0,9,1230.35013,0.2325900921893816,0.40625,0.3225806451612903,0.2916666666666667,0.3888888888888889,76.896883125,0.125,0.0,0.5625,1.4672992412993835,-0.0047745917311881,0.715466574536642,-0.0209889274306069,1.147991224061973,0.0166688325733798,1.595042223031248,0.0696602790064436,-0.8028378489969437,0.4728714930591998,-0.6200549393798148,0.1482036714457452,-0.7302129662931038,-0.0358906975062723,2.586066125399459,-0.7856649913592334,-0.1399149319425323,48.427437797448334,45.95070422535211,308,78,1000557510,1.0900816129032258,-6.313425322580645,2437.369164516129,77.08446870967742,4.720545806451613,6.051520483870968,1.7006190322580645
"Sakurai, Masatoshi",1000429128.0,QUE_CAP,Slider,92,46,10,26,30,5,27,32,9,2,6,2617.21896,0.256241962667554,0.217391304347826,0.2826086956521739,0.1666666666666666,0.1851851851851851,81.7880925,0.28125,0.0625,0.1875,-0.2034455523969067,0.0006620118274995,0.0643404958576669,-0.0018874927864805,-0.1641475614904453,-0.0023834225928412,-0.0908002397172195,-0.0039655188691701,0.5360518119303718,-0.315734517226989,1.167981416057322,-0.279167414121773,1.2924912050382928,0.0635272352188371,-1.2923467285734986,0.3926239825677289,-0.1463251359831883,48.35539084402438,45.77464788732394,309,79,1000429128,-0.5720005434782608,4.6676303260869565,2260.435627173913,78.75139239130435,5.77220445652174,5.718862282608695,-1.8527626086956521
"Campbell, AJ",1000132168.0,WIN_CIT29,Slider,162,72,12,38,42,8,39,47,11,2,14,3782.95576,0.2526746797187084,0.1666666666666666,0.2345679012345679,0.1904761904761904,0.2051282051282051,80.48842042553191,0.2340425531914893,0.0425531914893617,0.2978723404255319,-0.6521827631738476,0.0021222027113677,-0.7182236389895565,0.0210698086733976,0.0857836357576341,0.0012455783912008,0.0742472741182951,0.0032426012025683,0.1802875479846512,-0.1061893657629595,0.6277661767550375,-0.1500467882694588,0.6469473205708257,0.0317981077533766,-0.1508280516949332,0.0458226179012825,-0.1509352373992247,48.30357599384266,45.598591549295776,310,80,1000132168,4.7038617283950614,-10.082865185185184,2556.1158135802466,80.20467456790124,4.91973037037037,5.916473086419753,1.8907636419753089
"Salata, Derek",1000057774.0,SCH_BOO,Four-Seam,320,159,31,88,96,17,76,114,19,2,41,9131.57619,0.2392819888023432,0.1949685534591195,0.275,0.1770833333333333,0.2236842105263158,80.10154552631579,0.1666666666666666,0.0175438596491228,0.3596491228070175,-0.4018091711770092,0.0013074870430099,-0.0596019243821021,0.0017484820536733,-0.0548026626944103,-0.0007957346623228,0.2278159195103622,0.009949404652776,0.0743867854288128,-0.0438138166175707,-0.143245244596579,0.0342380486277405,-0.1624363567965717,-0.0079839093729082,0.4880942599462505,-0.1482864528314905,-0.1536364911070925,48.27321547819562,45.42253521126761,311,106,1000057774,15.985937562500002,3.970935,2319.43422,89.4120656875,6.31821896875,6.2957366875,1.06241515625
"Serrano, Elio",665939.0,NEW_JER6,Four-Seam,176,94,18,42,53,10,48,66,11,2,23,5317.55505,0.2386392051353572,0.1914893617021276,0.2386363636363636,0.1886792452830188,0.2083333333333333,80.56901590909091,0.1666666666666666,0.0303030303030303,0.3484848484848485,-0.4325879579000253,0.0014076412150066,-0.651950114618925,0.0191256085624607,0.0669209038898545,0.0009716915244806,0.1007727674132884,0.0044010490712405,0.2023492614345227,-0.1191837149849339,-0.143245244596579,0.0342380486277405,0.2504920864736338,0.0123119365422655,0.3726284865159026,-0.1132071426029368,-0.1599348820446759,48.20242523881355,45.24647887323944,312,107,665939,17.29534284090909,10.227103977272726,2422.3674397727273,90.97019897727273,5.645261306818182,5.822263863636365,1.6529101136363635
"Salata, Derek",1000057774.0,SCH_BOO,Cutter,65,25,5,16,14,1,16,18,1,0,10,1397.98489,0.2394554475028621,0.2,0.2461538461538461,0.0714285714285714,0.0625,77.66582722222222,0.0555555555555555,0.0,0.5555555555555556,-0.3572983103775713,0.0011626487019686,-0.5294935175988128,0.0155332218322787,-1.1638723504827628,-0.0168994265290097,-1.106137177508909,-0.0483083289533465,-0.5923518070654602,0.348895214361556,-1.414737764018543,0.3381463761424201,-0.7302129662931038,-0.0358906975062723,2.5142436651407007,-0.7638448251754009,-0.161205817125806,48.18814067002068,45.07042253521127,313,13,1000057774,11.040526307692309,-0.09980876923076923,2372.503192307692,87.42452415384615,5.865733538461538,6.318153076923077,1.1404236923076922
"Baker, Luke",694914.0,EVA_OTT,Curveball,59,22,6,23,19,4,13,11,2,0,2,913.59812,0.2456001703619002,0.2727272727272727,0.3898305084745763,0.2105263157894736,0.3076923076923077,83.05437454545455,0.1818181818181818,0.0,0.1818181818181818,0.2860859502688478,-0.0009309236821748,1.810938282287353,-0.0531256854491817,0.2962520123875956,0.0043015792198678,0.923063059558083,0.0403129330000801,0.8826760940849223,-0.5198962194160193,0.0301400989609619,-0.0072039960333522,-0.7302129662931038,-0.0358906975062723,-1.3511105596943014,0.4104768458090466,-0.1619561640580059,48.17970720828793,44.8943661971831,314,26,694914,-7.376609827586207,9.671356379310344,2694.3545120689655,75.5467501724138,5.509847586206897,5.996036206896552,-1.645571896551724
"Cihocki, Danny",1000368111.0,NIU_HUS,Four-Seam,55,26,3,12,16,1,15,21,5,1,7,1668.94441,0.2186770035862818,0.1153846153846153,0.2181818181818181,0.0625,0.0666666666666666,79.47354333333334,0.238095238095238,0.0476190476190476,0.3333333333333333,-1.105851152091195,0.0035984396489047,-0.985145971627138,0.0289002422236537,-1.2575965494507924,-0.0182603018980255,-1.071654036225418,-0.0468023467240726,-0.0975186839059327,0.0574385048205943,0.6741428036032546,-0.1611315904888391,0.8108949737689122,0.0398562988557158,0.2159249368604291,-0.0655995072927564,-0.162000260854825,48.17921158601968,44.71830985915493,315,108,1000368111,15.775910000000001,12.280282000000001,2220.834321818182,89.1765869090909,6.536965636363637,5.375720181818181,1.5277585454545455
"Perdomo, Rafael",1000557553.0,QUE_CAP,Slider,84,46,22,34,29,6,21,19,1,1,7,1559.84471,0.2618136920847436,0.4782608695652174,0.4047619047619047,0.2068965517241379,0.2857142857142857,82.09709000000001,0.0526315789473684,0.0526315789473684,0.3684210526315789,2.104345817313077,-0.0068475412895367,2.054164385421317,-0.0602609664107197,0.2581499786873446,0.0037483376905402,0.7411739626781283,0.0323692904720418,0.620634892776792,-0.3655539518455304,-1.4481980934770151,0.3461439637085958,0.9731168621964926,0.0478296668938198,0.5788173676415246,-0.1758487680110686,-0.1784199687918579,47.99466364878221,44.54225352112676,316,81,1000557553,3.106925357142857,0.8218128571428571,2183.587358333333,82.91480273809523,5.80386369047619,5.97112619047619,1.5299208333333334
"Sanchez, Edwin",835958.0,LAK_ERI24,Sinker,94,39,6,26,29,3,24,28,4,0,11,2228.04484,0.2436773187557721,0.1538461538461538,0.2765957446808511,0.1034482758620689,0.125,79.57303,0.1428571428571428,0.0,0.3928571428571428,-0.7655998604031843,0.0024912619457519,-0.0336079213530928,0.0009859219808143,-0.8277579817698288,-0.0120190458952979,-0.5888900582565385,-0.0257185955142378,-0.0702858138347924,0.0413983443486927,-0.415707927329857,0.0993612616666004,-0.7302129662931038,-0.0358906975062723,0.8315460247926443,-0.2526295031541788,-0.1820210521281274,47.95418957311185,44.36619718309859,317,44,835958,15.558374680851063,-13.22497425531915,2107.608474468085,87.39403319148936,6.129868829787234,5.094867765957447,-1.5294137234042553
"Hill, Kaleb",1000371973.0,OTT_TIT,Slider,58,21,4,13,16,3,13,12,2,0,5,950.22731,0.24574545513891,0.1904761904761904,0.2241379310344827,0.1875,0.2307692307692307,79.18560916666667,0.1666666666666666,0.0,0.4166666666666667,-0.4415510111765079,0.0014368069903683,-0.8881234232262787,0.0260539887437661,0.0545422361016249,0.0007919532681955,0.2864512204782417,0.0125101841519462,-0.176336017048154,0.1038619140413627,-0.143245244596579,0.0342380486277405,-0.7302129662931038,-0.0358906975062723,1.0777944599655314,-0.3274415014987482,-0.1844393031816409,47.92700984218364,44.19014084507042,318,82,1000371973,0.24147172413793103,8.853533448275863,2235.031677586207,78.64044862068965,5.259993103448276,6.190946724137931,-2.984948793103448
"Daly, Ryan",831333.0,JOL_SLA,Changeup,135,60,21,35,50,11,30,32,8,1,12,2531.68729,0.2724911722845436,0.35,0.2592592592592592,0.22,0.3666666666666666,79.1152278125,0.25,0.03125,0.375,0.9696817272056684,-0.0031553443403272,-0.3160119048781353,0.0092705252415049,0.3956983203452535,0.005745539611413,1.41113213618596,0.0616283737836494,-0.1956017773522339,0.1152094468604657,0.8103741449698947,-0.1936931970082693,0.2811391193725944,0.0138182688562823,0.6468596984129802,-0.1965205043957522,-0.1876968913910331,47.89039645132932,44.014084507042256,319,40,831333,5.017632444444445,16.19925837037037,2076.4246770370373,78.85408096296295,6.889679777777777,5.40149925925926,1.9578322962962964
"Esposito, Michael",1000059095.0,NEW_ENG23,Four-Seam,139,60,14,44,47,8,33,39,7,0,12,3153.3632,0.248958493651834,0.2333333333333333,0.316546762589928,0.1702127659574468,0.2424242424242424,80.85546666666666,0.1794871794871795,0.0,0.3076923076923077,-0.062413857581296,0.0002030946925695,0.6171771904523226,-0.0181055100591093,-0.1269237661556243,-0.0018429330845796,0.3829075597327634,0.0167227218562089,0.2807605352686076,-0.1653679552732099,0.0034654307213406,-0.0008282968547226,-0.7302129662931038,-0.0358906975062723,-0.0492656856334479,0.0149672601552409,-0.1901423160738745,47.86291130466175,43.83802816901409,320,109,1000059095,16.902299136690647,-11.462986402877698,2082.6934618705036,90.49175928057554,6.328109424460432,4.930988489208634,-1.69065654676259
"Smith, Jackson",1000333915.0,MIS_MUD,Sinker,297,123,18,87,60,9,75,78,17,2,22,6298.3608,0.2581855405933729,0.1463414634146341,0.2929292929292929,0.15,0.12,80.74821538461539,0.2179487179487179,0.0256410256410256,0.282051282051282,-0.8319903563423081,0.0027072966195378,0.2324586416374406,-0.0068194067110759,-0.3390993995641003,-0.0049237232816707,-0.6302698277967281,-0.0275257741893665,0.2514022269954847,-0.1480759117003405,0.4435974566750967,-0.1060273333021116,0.0996143860479805,0.0048961466886442,-0.3144563081273261,0.0955340276032385,-0.1902346782731445,47.861873207430094,43.66197183098591,321,45,1000333915,0.8168643771043771,21.994689865319863,2414.486385858586,85.62052777777778,5.1045697979797975,3.9873353535353533,3.9225121885521887
"Allemann, Braeden",1000367619.0,QUE_CAP,Curveball,146,56,19,48,61,14,38,31,4,0,12,2494.1285,0.2511289195326663,0.3392857142857143,0.3287671232876712,0.2295081967213114,0.3684210526315789,80.45575806451612,0.1290322580645161,0.0,0.3870967741935484,0.874897438806866,-0.0028469162658775,0.8162416753944308,-0.023945265789371,0.4955069099348135,0.0071947603322534,1.4256513535684832,0.0622624715643963,0.1713467535690526,-0.100923237852172,-0.5739120656911149,0.1371747402052932,-0.7302129662931038,-0.0358906975062723,0.771969790476624,-0.2345298261353317,-0.1915039714470815,47.84760709271612,43.485915492957744,322,27,1000367619,-7.203214931506849,-15.555554863013699,2185.443005479452,76.73654726027398,6.167670821917809,5.1700623287671235,1.6231644520547945
"Castro, Alexander",669418.0,TRO_AIG,Slider,73,31,12,27,28,9,22,17,1,0,7,1380.79065,0.2676584633540129,0.3870967741935484,0.3698630136986301,0.3214285714285714,0.4090909090909091,81.2229794117647,0.0588235294117647,0.0,0.4117647058823529,1.297859585962814,-0.0042232350927229,1.485676273949743,-0.0435837991725896,1.4604052206220717,0.0212050838034324,1.7622332110724184,0.0769620110271657,0.3813612204868276,-0.2246217588667414,-1.377340925212014,0.3292078959214,-0.7302129662931038,-0.0358906975062723,1.0270962527240544,-0.3120390312513367,-0.192983531137665,47.83097770503371,43.309859154929576,323,83,669418,0.7632494520547944,-4.788586438356164,2512.5035767123286,83.72869369863014,4.729697397260274,5.8609178082191775,2.327971506849315
"Gollert, Harley",8890793.0,QUE_CAP,Four-Seam,81,37,9,22,22,2,17,26,5,2,8,2111.27531,0.2479004989760598,0.2432432432432432,0.2716049382716049,0.0909090909090909,0.1176470588235294,81.20289653846154,0.1923076923076923,0.0769230769230769,0.3076923076923077,0.0252544932500289,-8.217812103559416e-05,-0.1149060378224233,0.0033708835255586,-0.9593831890979704,-0.0139302439057025,-0.6497426605215234,-0.0283762112129564,0.3758638578990106,-0.2213838123025172,0.1501761060392593,-0.0358946423371856,1.759269090730153,0.0864698350784777,-0.0492656856334479,0.0149672601552409,-0.1948591091201202,47.80989730280503,43.13380281690141,324,110,8890793,16.595323950617285,-8.310875185185186,2168.6706320987655,88.70125308641975,5.589722962962963,5.7551306172839505,-1.3369017283950617
"Ryan, Dillon",1000132418.0,NEW_ENG23,Sinker,173,70,17,42,51,3,30,45,4,1,24,3511.70333,0.2547550041499334,0.2428571428571428,0.2427745664739884,0.0588235294117647,0.1,78.03785177777777,0.0888888888888888,0.0222222222222222,0.5333333333333333,0.0218388432176395,-7.106359583019893e-05,-0.5845405481721768,0.0171480815211789,-1.2961888666729224,-0.0188206623440908,-0.7957889059574866,-0.0347544888898813,-0.4905160865194732,0.2889139749599697,-1.0332900081919545,0.2469738778880163,-0.0110292609308302,-0.0005420992040112,2.2844117923126737,-0.6940202933871364,-0.1951726730517849,47.80637302716001,42.95774647887324,325,46,1000132418,12.772348670520232,16.277515433526013,2339.891111560694,91.26212173410404,6.358067283236994,4.794586069364162,1.7515079768786126
"Foy, Corbin",813822.0,LAK_ERI24,Slider,78,32,9,18,16,6,20,19,4,0,5,1555.19383,0.2695885825876716,0.28125,0.2307692307692307,0.375,0.3,81.85230684210526,0.2105263157894736,0.0,0.2631578947368421,0.3614825433133503,-0.0011762641959416,-0.7801023673143918,0.0228850830475349,2.022750414430251,0.0293703360175272,0.8594018756500987,0.0375326581152667,0.553629452169496,-0.3260877473278331,0.3586596972805116,-0.085725764864896,-0.7302129662931038,-0.0358906975062723,-0.5098599247017617,0.1548990141438681,-0.204193382570746,47.70498551524282,42.78169014084507,326,84,813822,-1.0882196153846153,-7.589457179487179,2653.261687179487,82.37805910256411,5.562568461538461,5.180362564102564,1.9183505128205127
"Steinhauer, Ryan",1000424762.0,NEW_JER6,Four-Seam,58,25,4,15,11,1,21,18,4,2,6,1449.61885,0.2687920455748773,0.16,0.2586206896551724,0.0909090909090909,0.0476190476190476,80.53438055555556,0.2222222222222222,0.1111111111111111,0.3333333333333333,-0.7111596537331022,0.0023141135132475,-0.3264139324844646,0.0095756791233642,-0.9593831890979704,-0.0139302439057025,-1.2292912535213782,-0.0536868369150391,0.1928683921452086,-0.1135994829735279,0.4925010151144035,-0.1177161151295994,2.865705560518268,0.1408522940050333,0.2159249368604291,-0.0655995072927564,-0.2117900995749802,47.61960284837173,42.6056338028169,327,111,1000424762,15.98678948275862,-9.259625000000002,1935.7518448275862,86.38473155172414,6.053681724137931,5.720316551724138,-3.031098103448276
"Whitesell, Max",1000223610.0,FLO_Y'A,Four-Seam,144,63,11,40,35,7,31,48,9,0,15,3883.11037,0.242242097946485,0.1746031746031746,0.2777777777777778,0.2,0.2258064516129032,80.89813270833334,0.1875,0.0,0.3125,-0.5819721791747339,0.0018937374710345,-0.0143531042945672,0.0004210626675854,0.1857561146568667,0.0026971787848177,0.2453794889247039,0.0107164584198085,0.2924396758820084,-0.1722469690945029,0.0951596027950399,-0.022744762781262,-0.7302129662931038,-0.0358906975062723,0.0004575560841539,-0.0001390087412585,-0.2152930007800496,47.58023228257231,42.42957746478873,328,112,1000223610,14.302005902777779,13.131136458333334,1907.1961888888889,88.41828388888888,6.4085213888888894,5.252601875,2.683468125
"Garcia, Andrew",1000190083.0,EVA_OTT,Four-Seam,128,50,13,27,44,5,30,27,5,0,9,2175.12602,0.2938744668769012,0.26,0.2109375,0.1136363636363636,0.1666666666666666,80.56022296296297,0.1851851851851851,0.0,0.3333333333333333,0.1734937046557247,-0.0005645485149497,-1.1031528376508783,0.0323620916453261,-0.7208125008157129,-0.0104661975118441,-0.2440586454216254,-0.0106587732214986,0.1999423342806857,-0.1177660348913238,0.0686701753070812,-0.0164133392913726,-0.7302129662931038,-0.0358906975062723,0.2159249368604291,-0.0655995072927564,-0.2249970065846916,47.47116491906897,42.25352112676056,329,113,1000190083,13.5786015625,7.205015390625,2099.75711484375,91.498598515625,6.068566171875,5.387314765625,1.755877734375
"Shoemaker, Adam",692248.0,QUE_CAP,Sinker,62,22,7,23,12,5,18,13,2,0,3,1081.11098,0.26363456663148,0.3181818181818182,0.3709677419354839,0.4166666666666667,0.2777777777777778,83.16238307692308,0.1538461538461538,0.0,0.2307692307692307,0.6882011131728601,-0.0022394064222644,1.5036718276743486,-0.0441117167366546,2.46013000961439,0.0357210877396009,0.6754917888048116,0.0295007528924725,0.9122416871699974,-0.5373103537431284,-0.2899559199144977,0.0693043941102035,-0.7302129662931038,-0.0358906975062723,-0.8448375531150811,0.2566675624992334,-0.2283583771668095,47.43338507489638,42.07746478873239,330,47,692248,10.456468387096773,-15.177693064516129,2055.517008064516,91.68103596774193,6.057157258064516,6.054410322580646,-2.6085229032258064
"Primeaux, Parker",1000101108.0,SUS_COU1,Changeup,85,35,8,28,10,1,21,20,2,0,7,1621.71578,0.2679838113321285,0.2285714285714285,0.3294117647058823,0.1,0.0476190476190476,81.085789,0.1,0.0,0.35,-0.1045402079807643,0.0003401738367694,0.8267426102737292,-0.0242533212149901,-0.8639549137850672,-0.0125446253481591,-1.2292912535213782,-0.0536868369150391,0.3438075584356897,-0.2025026519186212,-0.9061407562497568,0.216583045136548,-0.7302129662931038,-0.0358906975062723,0.3882988414814495,-0.1179679061339547,-0.2299228200637192,47.41580164949943,41.901408450704224,331,41,1000101108,0.7581829411764706,17.463904235294116,2011.610574117647,85.95842435294118,5.5543129411764705,4.1190467058823526,4.026021411764706
"Barreto, Brayhans",810980.0,TRI_VAL,Sinker,87,37,5,18,20,2,28,29,5,1,10,2342.50661,0.2598559014120414,0.1351351351351351,0.2068965517241379,0.1,0.0714285714285714,80.77609,0.1724137931034483,0.0344827586206896,0.3448275862068966,-0.931127515818973,0.0030298889364749,-1.1689781685971852,0.034293143553967,-0.8639549137850672,-0.0125446253481591,-1.0322447319014276,-0.045081224176331,0.2590324532809363,-0.1525701149824715,-0.0774783901437179,0.018518652376981,0.3857617489242166,0.0189605757213741,0.3348034917714781,-0.1017156444246174,-0.237109348342782,47.33502926457725,41.725352112676056,332,48,810980,11.637376091954023,-14.401968735632183,2015.3850195402297,87.16788126436782,5.975153103448275,6.931615057471265,-1.1034848275862068
"Andueza, Axel",672847.0,DOW_EAS1,Changeup,54,24,7,12,21,4,20,14,2,0,5,1134.09475,0.2433572282867573,0.2916666666666667,0.2222222222222222,0.1904761904761904,0.2,81.00676785714286,0.1428571428571428,0.0,0.3571428571428571,0.4536339348121866,-0.0014761248238788,-0.9193295060452676,0.0269694503893439,0.0857836357576341,0.0012455783912008,0.0318064848463061,0.0013890846126927,0.3221767953555281,-0.189762132464406,-0.415707927329857,0.0993612616666004,-0.7302129662931038,-0.0358906975062723,0.4621733720333151,-0.1404115056373253,-0.2385750853720446,47.318555235543336,41.54929577464789,333,42,672847,6.32515925925926,11.236660925925925,2003.2519964814815,82.82621499999999,5.147725,6.107094814814815,0.8733818518518518
