pitcher_name,pitcher_id,pitcher_team,pitch_type,batter_side,pitch_count,batted_ball_count,raw_pitch_score_20_80,raw_pitch_score_0_100,split_batted_ball_count,split_terminal_pa_count,split_strikeout_count,split_groundball_count,split_line_drive_count,split_flyball_count,k_pct,groundball_pct,line_drive_pct,flyball_pct,groundball_score_20_80,groundball_score_0_100,groundball_score_rank,groundball_score_pitch_type_rank,strikeout_score_20_80,strikeout_score_0_100,strikeout_score_rank,strikeout_score_pitch_type_rank,line_drive_score_20_80,line_drive_score_0_100,line_drive_score_rank,line_drive_score_pitch_type_rank,flyball_score_20_80,flyball_score_0_100,flyball_score_rank,flyball_score_pitch_type_rank,location_score_20_80,location_score_0_100,final_pitch_score_20_80,final_pitch_score_0_100,overall_rank,pitch_type_rank,pitch_type_batter_side_rank,platoon_gap,better_side,platoon_category,IVB,HB,velocity,spin_rate,extension,release_height,release_side,movement_quality_20_80,movement_quality_0_100,archetype,cluster,stuff_plus_raw,stuff_plus_20_80,stuff_plus_0_100,execution_raw,execution_plus_20_80,execution_plus_0_100,quadrant_label
"Vailes, Gage",1000050773.0,GAT_GRI,Slider,R,220,88,57.373908228336006,79.07761529808775,55,58,24,14,12,29,0.4137931034482758,0.2545454545454545,0.2181818181818181,0.5272727272727272,41.73347321857382,22.29601518026565,1229,150,64.93621138183343,90.63883617963316,149,30,48.32992441016472,40.44908285895003,942,113,42.69092579155091,24.035420619860847,1202,142,78.64646090073067,98.78520154610712,63.75567403005441,96.45793801391524,57,35,27,14.140551604768874,RHH,Right-Handed Killer,5.794683523809524,-11.610845746031746,81.67189209523809,2553.360271428571,4.590833238095239,5.669540158730159,1.6268355873015874,69.40382452193475,82.33970753655792,Tight High-Spin Breakers,1,52.11766656355313,58.72105838743996,83.14358001265022,11.638007466501278,66.51486123893369,95.06641366223909,Elite Weapon
"Jones, Breyln",690202.0,NEW_JER6,Curveball,R,37,12,68.36892190409742,96.06299212598424,6,11,4,3,0,3,0.3636363636363636,0.5,0.0,0.5,57.18275359360228,77.73561037318153,330,37,61.48182715771392,86.55913978494624,212,25,68.88678134845027,96.39468690702088,39,7,44.44549273083609,29.22201138519924,1110,81,52.70783183287231,65.8199889563777,63.67059488272989,96.39468690702088,58,6,3,,,,-17.016712,-9.712321666666666,74.1360635,2182.879356666667,5.5759905000000005,5.7466558333333335,1.2142206666666666,77.30033745781776,95.50056242969627,Tight High-Spin Breakers,1,48.41518352119412,45.3651273554752,28.14674256799494,15.255411361535764,71.64812168266776,98.0392156862745,Command/Deception Weapon
"Harris, Everette",810834.0,TRI_VAL,Changeup,L,56,27,69.58150308641068,96.8503937007874,20,19,0,10,4,6,0.0,0.5,0.2,0.3,57.18275359360228,77.73561037318153,344,40,36.43754153284743,5.534471853257432,1478,101,50.04299582168851,48.45034788108792,808,65,57.31231695226072,76.5022137887413,366,38,49.82254546964071,55.05245720596356,63.65381580137968,96.3314358001265,59,8,5,-1.5425814522251713,Balanced,Balanced Weapon,2.1159272916666665,16.571247500000002,82.585815,2144.114373958333,6.542310416666666,4.118579375,3.734389270833333,50.91113610798649,51.5185601799775,Soft-Speed Separation,0,53.547172789549215,63.87770227904936,91.23972169512966,10.106643011830464,64.34178551717298,92.91587602783048,Elite Weapon
"Wehrle, Tyler",806332.0,WIN_CIT29,Four-Seam,L,80,50,59.63722148544071,85.15185601799774,17,16,9,2,5,10,0.5625,0.1176470588235294,0.2941176470588235,0.5882352941176471,33.11688111398279,2.3719165085389,1544,242,75.17792085881277,98.16571790006326,30,2,41.17533204438885,16.951296647691336,1310,207,38.76895263314875,13.25110689437065,1372,207,72.56115696963316,97.3495306460519,63.51440213069844,96.26818469323212,60,8,3,-1.8576747913560752,Balanced,Balanced Weapon,16.48209754237288,14.041585550847458,91.3452245338983,2321.599954661017,5.657934025423729,5.760217415254237,1.5760111440677966,27.01912260967379,11.698537682789652,Soft-Speed Separation,0,49.47880591465387,49.2019220601582,47.91271347248577,14.035596216044574,69.91714858242511,97.2169512966477,Command/Deception Weapon
"Earwood, Micah",1000112366.0,SUS_COU1,Slider,R,98,18,65.80288627091683,93.36332958380204,16,4,1,6,4,6,0.25,0.375,0.25,0.375,49.31506451372668,50.03162555344719,782,102,53.65548789994314,69.57621758380772,466,93,45.33204943999807,28.55787476280835,1109,135,52.48725786922648,60.78431372549019,612,70,58.06652178818338,80.34235229155163,63.48197692609679,96.20493358633776,61,36,28,,,,2.3497570370370373,-2.565818333333333,78.79817611111112,2298.3392060185183,5.765636759259259,5.616363055555556,1.604609537037037,73.18335208098986,88.63892013498312,Tight High-Spin Breakers,1,54.80931057541196,68.43059962603606,96.26818469323212,8.672666350684828,62.30690749816024,89.31056293485136,Elite Weapon
"Gregory, Ben",833406.0,GAT_GRI,Four-Seam,R,74,18,63.98819509256237,91.67604049493814,16,17,2,8,2,6,0.1176470588235294,0.5,0.125,0.375,57.18275359360228,77.73561037318153,304,15,44.54010452912777,33.45983554712208,1051,163,57.10941539422417,78.4629981024668,324,41,52.48725786922648,60.78431372549019,608,39,61.73971133583824,87.52070679182772,63.313649965545125,96.1416824794434,62,9,6,,,,15.734623655913978,13.64623612903226,88.87292172043011,2229.8304548387096,6.4530883870967735,5.936906021505376,2.085194623655914,39.16760404949382,31.94600674915636,Soft-Speed Separation,0,48.48974101909592,45.6340778917774,29.664769133459835,14.8239089464492,71.03580015512696,97.78621125869704,Command/Deception Weapon
"Martinez, Mason",809209.0,TRI_VAL,Slider,R,89,35,59.53450500161197,85.03937007874016,23,19,2,10,4,9,0.1052631578947368,0.4347826086956521,0.1739130434782608,0.391304347826087,53.07787233453675,65.84440227703985,539,54,43.68720316109826,29.06388361796332,1117,157,52.500880890396566,60.3415559772296,626,84,51.43833198161034,57.1157495256167,678,80,71.94192286498064,96.79734953064604,63.25673036062257,96.07843137254902,63,37,29,7.877562978105018,RHH,Right-Handed Killer,6.419207196969697,0.1009975757575757,83.26583098484849,2349.487888636364,6.400489545454546,5.254459696969697,2.712698636363636,55.50056242969629,59.16760404949382,Soft-Speed Separation,0,56.24728664745971,73.61779671084665,98.2605945604048,7.00944371316286,59.94671902541765,83.80771663504112,Elite Weapon
"Dill, Austin",1000429156.0,TRI_VAL,Slider,R,62,20,60.89957453707785,87.28908886389202,17,16,4,5,4,8,0.25,0.2941176470588235,0.2352941176470588,0.4705882352941176,44.22420687380717,30.075901328273247,1103,141,53.65548789994314,69.57621758380772,453,85,46.71762190520114,33.42820999367489,1047,123,46.33767276339853,36.2112586970272,1004,117,68.68926234688836,95.30646051905023,63.236480880021,96.01518026565464,64,38,30,,,,1.59681375,-3.645549027777778,79.30477763888888,2564.647165277778,4.9712025,6.152320138888888,1.66865875,72.91338582677164,88.18897637795276,Tight High-Spin Breakers,1,52.9288953545258,61.647396107131954,87.53953194180897,10.3075855254952,64.62693207166075,93.29538266919673,Elite Weapon
"Garcia, Brett",702286.0,OTT_TIT,Curveball,R,70,20,67.20233287588819,95.05061867266592,14,15,5,7,1,6,0.3333333333333333,0.5,0.0714285714285714,0.4285714285714285,57.18275359360228,77.73561037318153,325,35,59.39480335564171,83.39658444022771,253,29,62.15685794603536,89.97469955724226,160,15,49.0407870956306,47.34345351043643,826,71,53.974422184508185,69.96134732192158,63.233959668474185,95.95192915876028,65,7,4,3.645009173400268,RHH,Balanced Weapon,-17.160665785123967,-8.26476867768595,81.30308900826446,2150.7904421487606,5.36002826446281,6.098586942148761,1.1875847933884296,60.02249718785151,66.70416197975253,Tight High-Spin Breakers,1,51.38785722634712,56.088424270634654,76.5022137887413,11.846102442127062,66.81015746183706,95.2561669829222,Elite Weapon
"Soto, Carlos",666728.0,JOL_SLA,Splitter,L,31,11,70.9772044622185,97.41282339707536,8,10,2,5,1,2,0.2,0.625,0.125,0.25,65.05044267347787,92.662871600253,120,6,50.211898626524,57.811511701454776,673,16,57.10941539422417,78.4629981024668,347,5,60.52902300761687,85.23086654016446,237,4,45.15118477831839,35.06350082827167,63.22939855704846,95.88867805186592,66,2,2,,,,3.412821481481481,5.364347962962962,80.76796166666666,1003.1099101851852,5.1701512962962966,5.3946262962962965,2.029190740740741,53.8132733408324,56.35545556805399,Tight High-Spin Breakers,1,50.99529827590657,54.67235019059677,73.62428842504744,12.234100281141892,67.36074401978352,95.44592030360532,Elite Weapon
"Leak, Anthony",1000264276.0,NEW_YOR13,Changeup,L,64,18,65.95704274895569,93.58830146231722,14,13,1,6,1,7,0.0769230769230769,0.4285714285714285,0.0714285714285714,0.5,52.68693126224479,64.16824794433903,557,59,41.7353711842615,20.08222643896268,1256,87,62.15685794603536,89.97469955724226,158,10,44.44549273083609,29.22201138519924,1102,92,56.807296007576106,77.47101049144119,63.21211872654181,95.82542694497154,67,9,6,,,,6.110917922077922,11.34206818181818,83.1360635064935,1727.5649896103896,6.530460389610389,5.539353896103896,1.705137922077922,47.06411698537683,45.10686164229472,Soft-Speed Separation,0,50.54215522989219,53.0377316924317,68.24794433902593,12.669963496649622,67.97925372120663,95.88867805186592,Elite Weapon
"Heredia-Bustos, Rolando",837343.0,DOW_EAS1,Curveball,R,40,18,66.15462823977926,93.8132733408324,8,6,0,4,1,3,0.0,0.5,0.125,0.375,57.18275359360228,77.73561037318153,318,34,36.43754153284743,5.534471853257432,1442,87,57.10941539422417,78.4629981024668,331,23,52.48725786922648,60.78431372549019,615,61,56.286994271424845,75.92490336830481,63.19433804927293,95.76217583807716,68,8,5,4.0387324818263295,RHH,Balanced Weapon,5.573646266666667,-11.022328666666668,73.73444946666666,2220.1646626666666,5.050011733333333,5.438483333333334,1.8475796,79.32508436445445,98.87514060742409,Tight High-Spin Breakers,1,48.93922983800155,47.25551453207,37.22327640733713,14.255108211271375,70.22864607474817,97.4067046173308,Command/Deception Weapon
"Riedel, Caleb",1000120428.0,SCH_BOO,Sinker,L,33,22,70.03747951184039,97.07536557930258,10,8,2,4,3,3,0.25,0.4,0.3,0.3,50.8886023297018,56.41998734977862,686,66,53.65548789994314,69.57621758380772,487,18,40.62110305830763,15.68627450980392,1336,111,57.31231695226072,76.5022137887413,369,40,47.03096853503581,43.51187189398122,63.135526218799015,95.6989247311828,69,3,1,-0.1873697607327784,Balanced,Balanced Weapon,16.11556222222222,-15.946366666666666,88.84145913580247,2308.501934567901,5.982113209876544,5.19811987654321,-1.5320886419753086,51.31608548931384,52.19347581552306,Soft-Speed Separation,0,53.079974330291485,62.19238182553264,88.51992409867174,10.05555188850753,64.26928489241843,92.72612270714735,Elite Weapon
"Jones, Logan",1000577428.0,FLO_Y'A,Slider,R,37,11,66.54636029007962,94.60067491563554,6,9,4,4,2,0,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.0,67.67300570010308,94.75015812776724,74,9,67.0472239632398,93.07400379506642,107,21,37.48047213718067,9.898798228969008,1410,170,76.61255328439765,99.146110056926,5,2,54.77355339678304,71.8387631143015,63.01451822209064,95.57242251739405,71,39,31,,,,-1.7843810714285715,-0.6107325,81.26969678571427,2451.9568392857145,5.6329175,5.5406651785714285,2.5197551785714287,66.90663667041619,78.177727784027,Tight High-Spin Breakers,1,53.67462153618031,64.33744690195267,91.96710942441491,9.339896685910333,63.25373765206537,91.08159392789372,Elite Weapon
"Hickey, Matt",806277.0,GAT_GRI,Curveball,R,36,15,68.06585858835848,95.72553430821146,9,7,1,4,2,3,0.1428571428571428,0.4444444444444444,0.2222222222222222,0.3333333333333333,53.68600289143534,67.74193548387096,510,56,46.27636802833069,41.80898165717901,916,65,47.94924187427054,38.58317520556609,964,54,55.16784624868994,70.14547754585705,454,51,51.20317832203458,60.85035891772501,63.00705450846131,95.50917141049968,72,9,6,4.421352473098281,RHH,Balanced Weapon,-4.213045999999999,-5.934435846153846,79.78425938461538,2253.407106153846,5.464882923076924,5.015222307692308,2.695654615384615,68.45894263217097,80.76490438695163,Tight High-Spin Breakers,1,48.43099618179076,45.42216821209612,28.74762808349146,14.576058326670548,70.68408886731329,97.59645793801393,Command/Deception Weapon
"Wiltse, Ryan",813813.0,EVA_OTT,Changeup,R,55,48,68.13707873935283,95.83802024746907,14,15,4,7,4,3,0.2666666666666666,0.5,0.2857142857142857,0.2142857142857142,57.18275359360228,77.73561037318153,338,34,54.80335099108285,73.33965844402277,423,24,41.96708773879061,18.59582542694497,1288,75,62.82667019001412,90.1328273244782,156,14,50.842795280811046,59.35946990612921,62.94879370179029,95.44592030360532,73,11,5,1.4911804839769616,Balanced,Balanced Weapon,13.868540606060607,10.260392363636363,78.30927424242424,1830.575711515152,6.317571878787878,6.318396181818182,1.2534299999999998,57.25534308211474,62.09223847019123,Soft-Speed Separation,0,52.68315425028615,60.76093661430132,86.11638203668565,10.265639451504136,64.56740868731214,93.16888045540796,Elite Weapon
"Parsons, Billy",698892.0,SUS_COU1,Changeup,L,43,17,68.44409871976319,96.17547806524183,12,12,4,9,1,2,0.3333333333333333,0.75,0.0833333333333333,0.1666666666666666,72.91813175335349,97.75458570524984,33,2,59.39480335564171,83.39658444022771,266,10,61.03520404563288,87.63440860215054,196,14,65.89019976654379,94.27577482605946,85,7,49.626805095195095,54.55549420209829,62.79891063239276,95.2561669829222,76,12,7,,,,1.6910075409836065,7.823362295081967,80.85193262295081,1427.7513065573771,5.489640983606558,5.6674139344262295,1.362876393442623,55.97300337457818,59.955005624296966,Tight High-Spin Breakers,1,49.956972404717824,50.92680738441936,57.68500948766604,12.841938227674936,68.22329367629868,96.1416824794434,Elite Weapon
"Villers, Ian",677351.0,QUE_CAP,Slider,R,52,11,59.518632645384855,84.92688413948257,6,10,4,1,0,5,0.4,0.1666666666666666,0.0,0.8333333333333334,36.20224938060068,5.787476280834915,1481,172,63.98625572020057,89.40543959519292,158,33,68.88678134845027,96.39468690702088,7,5,23.00078569512837,0.2846299810246679,1577,183,70.40570326860257,96.07951408061844,62.78475383235016,95.19291587602784,77,41,32,,,,-0.3208289393939394,-5.14844893939394,82.26092181818181,2117.433587878788,5.93743,6.259329999999999,1.4097289393939394,62.7896512935883,71.31608548931383,Tight High-Spin Breakers,1,52.13975983151389,58.800755217858566,83.36495888678051,10.64499400083627,65.1057300245867,93.86464263124604,Elite Weapon
"Long, Maddox",1000248716.0,WAS_WIL3,Slider,R,137,45,58.72355702952048,82.7896512935883,31,31,5,19,3,9,0.1612903225806451,0.6129032258064516,0.0967741935483871,0.2903225806451613,64.28905340768347,92.0303605313093,127,12,47.54589402774789,47.09044908285895,837,139,59.768820609694586,85.42061986084757,231,29,57.93490522103932,78.2416192283365,345,33,71.74485013453818,96.6316951960243,62.629944961025785,95.06641366223909,79,42,33,9.149678347994248,RHH,Right-Handed Killer,2.8225514666666665,-8.621003333333334,82.76038799999999,2597.513281777778,5.5207641333333335,5.857793066666667,1.5228258222222222,68.52643419572553,80.87739032620922,Tight High-Spin Breakers,1,54.22381640383776,66.31855220118679,94.27577482605946,8.406128557188026,61.92867826199577,88.86780518659077,Elite Weapon
"Binns, Malik",702238.0,NEW_JER6,Curveball,R,28,13,66.24418450358894,94.0382452193476,9,9,1,4,1,4,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.4444444444444444,53.68600289143534,67.74193548387096,507,55,44.08996214044553,31.27767235926629,1075,70,58.418011611360406,82.28969006957621,276,21,48.01961057012071,43.3270082226439,891,74,54.17729734027585,70.62396466040862,62.62411835459501,95.00316255534472,80,10,7,2.3491451302936923,Balanced,Balanced Weapon,-7.552233454545455,-16.192382,74.82743545454547,2448.3027,5.951959272727272,5.963799272727273,1.101261090909091,79.5275590551181,99.21259842519686,Tight High-Spin Breakers,1,49.3300091753184,48.66516903101279,45.2561669829222,13.29410917927661,68.86494479600047,96.5211891208096,Command/Deception Weapon
"Maietta, Dante",1000137704.0,WIN_CIT29,Changeup,L,158,54,62.07076715959857,88.86389201349832,30,37,12,10,5,15,0.3243243243243243,0.3333333333333333,0.1666666666666666,0.5,46.692501487101474,39.59519291587603,926,84,58.77433681989052,81.53067678684377,293,11,53.18362674281547,63.725490196078425,547,42,44.44549273083609,29.22201138519924,1080,90,63.89358066105018,90.83379348426284,62.61761121003405,94.93991144845036,81,13,8,-6.117463881618839,LHH,Left-Handed Killer,15.244374982332156,13.779542650176678,77.67301434628975,1861.205423674912,6.309067597173145,6.361561166077738,1.2143956890459362,57.72778402699662,62.879640044994375,Soft-Speed Separation,0,52.61618592458564,60.51936242499395,85.86337760910816,10.001425285448406,64.19247678403482,92.53636938646429,Elite Weapon
"Helt, Robert",836007.0,LAK_ERI24,Slider,R,147,45,55.76046580728007,74.01574803149606,26,25,6,14,6,6,0.24,0.5384615384615384,0.2307692307692307,0.2307692307692307,59.60358100279477,84.53510436432637,241,24,52.96677004525931,67.235926628716,518,97,47.14395189449439,35.10436432637571,1017,120,61.76621764429231,87.88741302972802,190,21,78.39228899828042,98.61954721148535,62.550012764580174,94.8134092346616,83,43,34,11.706825706665173,RHH,Right-Handed Killer,-1.1853749356223175,-5.072443090128755,81.07140781115879,2404.9244090128755,5.757427253218884,6.376559699570815,2.1534374678111585,68.86389201349832,81.43982002249719,Tight High-Spin Breakers,1,53.62706112511002,64.16588269413877,91.74573055028463,8.922951639470156,62.6620736918866,90.00632511068943,Elite Weapon
"Cohn, Cooper",1000301881.0,NIU_HUS,Slider,R,27,12,58.280872836208935,81.66479190101236,3,4,2,1,0,2,0.5,0.3333333333333333,0.0,0.6666666666666666,46.692501487101474,39.59519291587603,923,115,70.87343426703885,96.01518026565464,51,7,68.88678134845027,96.39468690702088,5,4,33.72313921298223,4.648956356736242,1495,172,72.23075899626006,97.18387631143015,62.46583868422427,94.75015812776724,84,44,35,11.341687295063082,RHH,Right-Handed Killer,-1.2188149206349206,-13.693016031746032,78.92597190476191,2533.865233333333,5.400379047619047,5.697465555555556,0.9187114285714284,76.01799775028122,93.36332958380204,Tight High-Spin Breakers,1,54.93135376135732,68.87084482250532,96.67931688804556,7.534484922866952,60.69177635141983,85.95825426944972,Elite Weapon
"Webster, Evan",804248.0,FLO_Y'A,Cutter,L,99,29,70.39868382539743,97.18785151856018,22,20,4,13,0,9,0.2,0.5909090909090909,0.0,0.4090909090909091,62.90470928805726,89.69006957621758,165,5,50.211898626524,57.811511701454776,674,9,68.88678134845027,96.39468690702088,72,1,50.29404919512,51.99240986717268,762,21,43.888463038942696,29.04472667034788,62.445617589461,94.68690702087288,85,1,1,-1.7506592169560875,Balanced,Balanced Weapon,5.555119710144928,-0.4159504347826087,84.44782942028986,2039.226931884058,6.9432032608695655,5.77028688405797,-2.703432246376812,52.935883014623165,54.89313835770528,Soft-Speed Separation,0,54.79427527608406,68.37636293715158,96.17330803289056,7.651342313376944,60.85760229667476,86.40101201771031,Elite Weapon
"Correa, Nelvin",673388.0,QUE_CAP,Four-Seam,R,53,29,67.26207720523476,95.16310461192352,16,15,0,6,1,9,0.0,0.375,0.0625,0.5625,49.31506451372668,50.03162555344719,787,58,36.43754153284743,5.534471853257432,1467,249,62.99809837133722,91.17647058823528,141,12,40.424610161640885,16.729917773561038,1319,187,50.90095303967608,59.85643290999448,62.35373995556716,94.6236559139785,86,11,7,3.5281919929600534,RHH,Balanced Weapon,15.335254895833332,6.908578958333333,89.37589072916667,2121.3565083333333,5.9830125,6.268597083333333,1.44919875,36.26546681664792,27.10911136107986,Soft-Speed Separation,0,48.37471829071975,45.2191575235475,27.1663504111322,13.979021664847409,69.83686672443822,97.15370018975332,Command/Deception Weapon
"MacMillan, Blake",832350.0,TRO_AIG,Slider,L,63,13,63.86822460599012,91.56355455568054,8,13,7,4,2,2,0.5384615384615384,0.5,0.25,0.25,57.18275359360228,77.73561037318153,312,29,73.52234909274587,97.6280834914611,38,6,45.33204943999807,28.55787476280835,1107,96,60.52902300761687,85.23086654016446,212,20,58.68071885817108,81.77802319160685,62.31197288164441,94.56040480708413,87,45,10,-0.640316595931715,Balanced,Balanced Weapon,6.1149082075471695,-0.0698390566037735,79.54726490566038,1929.8194576415087,5.316648679245283,6.631344716981133,-0.4232871698113207,64.67941507311585,74.46569178852643,Tight High-Spin Breakers,1,49.90709968810778,50.74690201934411,57.02087286527514,12.40487319353663,67.60307853964747,95.57242251739405,Elite Weapon
"Harajli, Ahmad",800677.0,FLO_Y'A,Slider,R,54,20,60.06787891167621,85.48931383577053,13,11,5,5,1,7,0.4545454545454545,0.3846153846153846,0.0769230769230769,0.5384615384615384,49.9202713660248,52.62492093611638,745,88,67.74289856393054,93.9911448450348,93,17,61.63917153046498,88.74130297280203,172,21,41.9711034574852,21.537001897533205,1234,147,67.2691672812848,94.20209828823856,62.22826542255879,94.49715370018976,88,46,36,,,,-2.467593026315789,-2.8510598684210526,80.48607394736841,2056.258269473684,5.993008815789473,6.0324672368421055,1.8526755263157888,65.08436445444319,75.14060742407199,Tight High-Spin Breakers,1,52.57801974500726,60.381685936980205,85.45224541429475,9.650245677551531,63.69413696847328,91.7773561037318,Elite Weapon
"Colon, Jeffrey",681738.0,TRO_AIG,Sinker,R,26,17,64.65640871448367,92.35095613048368,10,7,1,6,0,4,0.1428571428571428,0.6,0.0,0.4,63.47690485750276,90.86021505376344,138,24,46.27636802833069,41.80898165717901,912,43,68.88678134845027,96.39468690702088,30,3,50.8789048415484,54.71220746363061,696,85,56.504605453611056,76.58752070679182,62.210867736221886,94.4339025932954,89,5,4,2.4482671690685933,Balanced,Balanced Weapon,13.90886982142857,17.741614464285714,90.1649375,2261.9668892857144,5.606242678571428,6.096117678571429,2.126033571428571,26.951631046119235,11.586051743532058,Soft-Speed Separation,0,46.049471424242064,36.83131714030536,9.329538266919672,16.16139631197982,72.93375548073953,98.292220113852,Command/Deception Weapon
"Grounds, Jackson",805984.0,TRO_AIG,Four-Seam,R,45,19,66.89153971657997,94.82564679415071,10,10,1,2,1,7,0.1,0.2,0.1,0.7,38.300299801900834,10.62618595825427,1407,217,43.32472007968572,27.1663504111322,1150,187,59.46488858506939,84.6932321315623,242,29,31.57866850941146,2.8779253636938646,1537,248,51.01181114000764,60.35339591385974,62.127621143608266,94.37065148640102,90,12,8,2.748317357680584,Balanced,Balanced Weapon,14.295651139240508,11.380297341772152,92.19964810126582,2226.671296202532,5.846022405063292,6.100157721518987,1.7167422784810125,24.11698537682789,6.86164229471316,Soft-Speed Separation,0,48.61950871463304,46.10218763649252,31.27767235926629,13.508112428975224,69.16862512819019,96.83744465528147,Command/Deception Weapon
"Nova, Fraynel",805843.0,LAK_ERI24,Slider,R,153,67,54.1539569310504,69.06636670416198,29,32,13,11,4,14,0.40625,0.3793103448275862,0.1379310344827586,0.4827586206896552,49.58636413717066,51.2966476913346,770,93,64.41670437937796,90.19607843137256,156,32,55.89106719206285,75.23719165085389,391,49,45.55470171544165,33.55471220746363,1050,123,79.8697297960292,99.00607399226946,61.86868879054404,94.24414927261226,92,47,37,12.586091644590477,RHH,Right-Handed Killer,-0.6347129663608563,-6.991231009174312,80.71085266055046,2289.845570948012,5.601924403669725,5.787826636085627,1.3923497247706422,68.32395950506185,80.53993250843644,Tight High-Spin Breakers,1,53.09090360863184,62.23180690488423,88.64642631246046,8.7777851819122,62.4560758945817,89.62681846932321,Elite Weapon
"Baird, Dustin",1000027580.0,MIS_MUD,Slider,R,34,10,61.47932668954381,88.07649043869516,4,8,4,2,0,2,0.5,0.5,0.0,0.5,57.18275359360228,77.73561037318153,302,35,70.87343426703885,96.01518026565464,55,10,68.88678134845027,96.39468690702088,17,10,44.44549273083609,29.22201138519924,1086,129,62.5630398173556,89.0668139149641,61.80444062788735,94.18089816571788,93,48,38,,,,8.174804912280702,-9.034650350877191,81.25810350877194,2365.160880701754,5.868118596491228,6.392287894736842,1.968627719298245,72.10348706411699,86.83914510686164,Tight High-Spin Breakers,1,55.30275155212847,70.21058445728919,96.90069576217584,6.5016890757588826,59.22619213073327,81.72043010752688,Elite Weapon
"Gregory, Ben",833406.0,GAT_GRI,Curveball,R,29,14,66.50540509340948,94.48818897637796,5,6,1,3,1,1,0.1666666666666666,0.6,0.2,0.2,63.47690485750276,90.86021505376344,142,17,47.91617244424457,48.98798228969007,801,59,50.04299582168851,48.45034788108792,805,46,63.74572906297303,91.71410499683743,129,14,50.77750041834439,58.862506902263945,61.78703369088995,94.11764705882352,94,12,9,,,,-6.997076603773585,-5.657664528301887,78.00455981132076,2309.3690509433964,6.132384339622641,5.848222264150944,2.0557600000000003,74.53318335208098,90.88863892013498,Tight High-Spin Breakers,1,48.54400354916531,45.82981858820608,30.6135357368754,13.243030141724638,68.7924613215039,96.39468690702088,Command/Deception Weapon
"Salata, Derek",1000057774.0,SCH_BOO,Curveball,R,72,25,66.34946362146266,94.26321709786278,13,20,12,6,1,6,0.6,0.4615384615384615,0.0769230769230769,0.4615384615384615,54.76192618440979,71.06261859582543,455,49,77.76061281387712,98.82985452245414,17,2,61.63917153046498,88.74130297280203,181,16,46.919882004186974,38.55154965211891,970,78,50.97046052720738,60.13252346769741,61.73576269318608,94.05439595192917,95,13,10,1.961626632263652,Balanced,Balanced Weapon,-12.961901393442622,-13.334424180327868,74.32438614754098,2669.9803942622952,5.48809,6.297186885245901,1.0558496721311474,79.59505061867266,99.32508436445444,Tight High-Spin Breakers,1,50.12702881607933,51.54025022148381,60.94244149272612,11.60873387710675,66.47332068586155,95.00316255534472,Elite Weapon
"Garcia, Andrew",1000190083.0,EVA_OTT,Sinker,R,29,12,62.69028103869938,89.42632170978627,9,6,0,6,0,3,0.0,0.6666666666666666,0.0,0.3333333333333333,67.67300570010308,94.75015812776724,72,10,36.43754153284743,5.534471853257432,1429,114,68.88678134845027,96.39468690702088,22,1,55.16784624868994,70.14547754585705,445,55,59.310855575423936,83.32413031474324,61.67645339971674,93.9911448450348,96,6,5,,,,10.488453076923076,14.220468846153846,91.02721230769232,2057.620732692308,5.9202776923076925,5.371980192307692,1.956904807692308,23.30708661417323,5.511811023622047,Soft-Speed Separation,0,45.1617122833124,33.62891223429979,4.80708412397217,16.514741116404345,73.43516780852553,98.4819734345351,Command/Deception Weapon
"Hagan, Jack",699522.0,DOW_EAS1,Slider,R,135,55,56.47444452813551,76.15298087739033,29,35,9,11,7,11,0.2571428571428571,0.3793103448275862,0.2413793103448276,0.3793103448275862,49.58636413717066,51.2966476913346,771,94,54.1474292247173,71.85325743200505,446,83,46.144281574772286,32.03668564199874,1074,127,52.20995562307508,59.70904490828589,637,71,73.80191098494073,97.736057426836,61.67268446517707,93.92789373814044,97,49,39,12.06189342375074,RHH,Right-Handed Killer,3.8083994144144144,-3.637406261261261,84.40958076576577,2437.405957657658,5.693707927927928,5.620646531531532,2.0972990090090087,60.83239595050619,68.05399325084365,Tight High-Spin Breakers,1,53.28426718137082,62.929325438271135,89.59519291587603,8.388417283806248,61.90354516055149,88.67805186590766,Elite Weapon
"Morgan, Cooper",692707.0,QUE_CAP,Four-Seam,L,43,22,61.59089705724082,88.18897637795276,11,10,4,4,2,5,0.4,0.3636363636363636,0.1818181818181818,0.4545454545454545,48.59982005191981,47.31182795698925,828,73,63.98625572020057,89.40543959519292,161,9,51.75606723321231,56.54648956356736,677,82,47.369770962978045,40.575585072738775,933,102,61.770636606679005,87.5759249033683,61.64481892207227,93.7381404174573,100,14,5,-7.280196722937028,LHH,Left-Handed Killer,13.292796,-8.382674,87.51313247058823,2201.850243529412,6.12593105882353,4.850564352941177,-4.076087529411764,49.96625421822272,49.9437570303712,Soft-Speed Separation,0,48.37629274311313,45.22483703033756,27.29285262492094,13.268526178959137,68.8286413564697,96.45793801391524,Command/Deception Weapon
