pitcher_name,pitcher_id,pitcher_team,pitch_type,pitch_count,swing_count,whiff_count,csw_count,two_strike_pitch_count,strikeout_count,terminal_pa_count,batted_ball_count,hardhit_count,barrel_count,sweetspot_count,groundball_count,line_drive_count,flyball_count,exit_velocity_sum,xwoba_frontier,whiff_pct,csw_pct,putaway_pct,k_pct,avg_exit_velocity,hardhit_pct,barrel_pct,sweetspot_pct,groundball_pct,line_drive_pct,flyball_pct,whiff_pct_z,whiff_pct_score_component,csw_pct_z,csw_pct_score_component,putaway_pct_z,putaway_pct_score_component,k_pct_z,k_pct_score_component,avg_exit_velocity_z,avg_exit_velocity_score_component,hardhit_pct_z,hardhit_pct_score_component,barrel_pct_z,barrel_pct_score_component,sweetspot_pct_z,sweetspot_pct_score_component,pitch_value_raw,pitch_value_20_80,pitch_value_0_100,overall_rank,pitch_type_rank,groundball_score_raw,groundball_score_20_80,groundball_score_0_100,groundball_score_rank,groundball_score_pitch_type_rank,strikeout_score_raw,strikeout_score_20_80,strikeout_score_0_100,strikeout_score_rank,strikeout_score_pitch_type_rank,line_drive_score_raw,line_drive_score_20_80,line_drive_score_0_100,line_drive_score_rank,line_drive_score_pitch_type_rank,flyball_score_raw,flyball_score_20_80,flyball_score_0_100,flyball_score_rank,flyball_score_pitch_type_rank,pitcher_id_key,ivb,hb,spin_rate,velocity,extension,release_height,release_side,cluster,movement_predicted_pvs,archetype,cluster_rank,movement_quality_0_100,archetype_pitch_value_rank
"Campbell, AJ",1000132168.0,WIN_CIT29,Slider,281,119,27,77,68,14,62,74,15,4,21,18,18,38,5931.58478,0.2379027239209406,0.226890756302521,0.2740213523131672,0.2058823529411764,0.2258064516129032,80.15655108108108,0.2027027027027027,0.054054054054054,0.2837837837837837,0.2432432432432432,0.2432432432432432,0.5135135135135135,-0.1637236542068061,0.0005327567707889,-0.0426704372444232,0.0012517799470024,0.2762636495219915,0.0040113481910593,0.2029074027081847,0.0088615749984745,0.1609529483585697,-0.0948012865831975,0.3335113229612337,-0.0797148758802252,1.0573847391556028,0.051971517314237,-0.318251418169133,0.0966870085997097,-0.0112001766421507,49.87213668775831,52.41935483870967,355,101,-1.0912189835647017,39.08781016435299,13.5752688172043,644,137,0.2029074027081847,52.02907402708185,63.91129032258065,269,99,-0.5802551283576971,44.19744871642303,24.39516129032258,563,119,-0.780426247464474,42.19573752535526,22.916666666666664,575,125,1000132168,4.771418718861209,-11.032755160142347,2572.2043227758004,79.71135587188611,4.809057900355872,5.905385088967972,1.8651614234875444,3,53.2258380370727,Tight High-Spin Breakers,1,91.26344086021506,131
"Soto, Carlos",666728.0,JOL_SLA,Slider,67,24,5,21,18,0,15,16,5,0,5,6,5,5,1334.24649,0.2891156975373971,0.2083333333333333,0.3134328358208955,0.0,0.0,83.390405625,0.3125,0.0,0.3125,0.375,0.3125,0.3125,-0.3307111724951093,0.001076134155299,0.6053050059485282,-0.017757227654506,-1.9841382862334305,-0.0288096879161094,-1.5987282525281266,-0.0698212589726608,1.0958422910227084,-0.6454511094123752,1.661190396679299,-0.397052745043096,-0.7535608244918718,-0.0370382680845999,-0.0037692760020508,0.001145132434355,-1.1937090304936937,36.37239434980461,7.661290322580645,688,149,-0.0819849442158334,49.180150557841664,50.94086021505376,367,81,-1.5987282525281266,34.012717474718734,1.948924731182796,742,156,-1.4781907223676998,35.218092776323005,6.586021505376344,698,144,0.8251753577597972,58.25175357759797,78.76344086021506,161,28,666728,-1.41299776119403,-8.221042835820896,2486.5949552238803,78.3669508955224,5.151575223880597,5.431495522388059,2.242502835820896,3,53.22360381596458,Tight High-Spin Breakers,1,91.12903225806451,203
"Belton, Hunter",10294453.0,MIS_MUD,Slider,99,47,18,25,20,5,22,22,4,1,5,11,2,9,1796.94069,0.2476467310777089,0.3829787234042553,0.2525252525252525,0.25,0.2272727272727272,81.67912227272727,0.1818181818181818,0.0454545454545454,0.2272727272727272,0.5,0.0909090909090909,0.4090909090909091,1.2408217023473964,-0.0040376338194384,-0.3960939460109126,0.0116198120001761,0.7606354928981542,0.0110444273568811,0.2146063355343943,0.0093725024917936,0.601119802243248,-0.354059563521273,0.0809737648833919,-0.0193541063611336,0.7692797631207768,0.0378108696371493,-0.9371253663909832,0.2847052461871454,-0.0228984460286995,49.73858705554709,51.344086021505376,363,102,0.875493503371554,58.75493503371554,80.1747311827957,135,23,0.2146063355343943,52.14606335534394,64.4489247311828,264,98,1.3948049808616416,63.94804980861642,92.6747311827957,54,13,0.0536525084961861,50.53652508496186,52.21774193548387,356,78,10294453,6.451122525252525,-2.5553682828282827,2107.5793404040405,78.51569595959596,5.822019595959596,6.092227070707071,1.0429552525252526,3,53.21622995850369,Tight High-Spin Breakers,1,90.86021505376344,132
"Eisenbarger, Jack",1000570067.0,QUE_CAP,Changeup,141,63,35,47,50,15,40,21,6,1,6,8,3,10,1691.80122,0.2294588484262267,0.5555555555555556,0.3333333333333333,0.3,0.375,80.56196285714286,0.2857142857142857,0.0476190476190476,0.2857142857142857,0.3809523809523809,0.1428571428571428,0.4761904761904761,2.793740820635084,-0.0090908326303465,0.932494762529336,-0.0273556663535606,1.309590248724471,0.0190152504114793,1.3932738177750337,0.060848447443689,0.2781552355002153,-0.1638334337096268,1.3372950622118147,-0.3196362538846813,0.8417959815785234,0.041375114290566,-0.297109761552858,0.0902640253280891,-0.3084133491043918,46.47909549858022,37.23118279569893,468,73,-0.0363907324259584,49.636092675740414,53.09139784946236,348,84,1.3932738177750337,63.93273817775034,89.11290322580645,82,7,0.7212821786393792,57.21282178639379,80.71236559139786,142,30,-0.482307341972652,45.17692658027348,32.66129032258064,502,95,1000570067,14.929610425531914,-14.497533758865249,2313.921660283688,78.72332723404256,6.091133687943262,6.000245886524823,-1.8396159574468085,1,54.87293058091088,Glove-Side Power Break,3,90.59139784946237,102
"Eldred, Zach",1000227712.0,NEW_ENG23,Curveball,73,20,7,26,12,1,14,12,1,1,6,4,2,6,1020.45082,0.3286830661232392,0.35,0.3561643835616438,0.0833333333333333,0.0714285714285714,85.03756833333334,0.0833333333333333,0.0833333333333333,0.5,0.3333333333333333,0.1666666666666666,0.5,0.9440652407020096,-0.0030719882932443,1.3078665723052625,-0.0383675737651471,-1.0692136931895693,-0.0155249828251125,-1.0288230962799056,-0.0449317910838323,1.5720278586606713,-0.9259244087511354,-1.109914131542509,0.2652883459788959,2.03831358613132,0.1001851510719405,2.0496141228535985,-0.6226871178217832,-1.2850343654894183,35.32980723736648,5.913978494623656,701,68,-0.4011444267449627,45.98855573255037,37.43279569892473,458,59,-1.0288230962799056,39.71176903720095,14.045698924731182,635,70,0.4125842276208419,54.12584227620842,67.40591397849462,235,26,-0.6724866437519181,43.27513356248082,27.1505376344086,532,62,1000227712,-9.84771904109589,-12.465864794520549,2484.163449315068,77.96090123287671,5.869398219178082,5.854744109589041,1.479252739726027,3,53.14839797222128,Tight High-Spin Breakers,1,90.18817204301075,205
"Turner, Eric",1000080978.0,JOL_SLA,Slider,160,74,16,44,44,10,43,47,13,3,17,15,11,21,3772.21314,0.2629823157255906,0.2162162162162162,0.275,0.2272727272727272,0.2325581395348837,80.25985404255319,0.2765957446808511,0.0638297872340425,0.3617021276595745,0.3191489361702128,0.2340425531914893,0.4468085106382978,-0.2597776677862073,0.0008453165309763,-0.026580211448155,0.000779757083043,0.5111106038861913,0.0074213259684274,0.2567769073498021,0.0112142178746879,0.1908172593330775,-0.1123913657471826,1.2270328206909695,-0.2932817037030935,1.3848961708790828,0.0680690316948778,0.5350618286621979,-0.1625555289803763,-0.4798989492786399,44.52138379986314,29.83870967741936,523,124,-0.5097944633506234,44.90205536649377,33.4005376344086,497,111,0.2567769073498021,52.56776907349802,65.7258064516129,256,95,-0.4609652933465084,45.39034706653492,28.293010752688176,535,115,-0.2476179908407925,47.52382009159207,41.06182795698925,440,96,1000080978,1.3467677500000002,-7.5899553125,2351.0413075,78.330757,4.9986015625,5.49785075,2.711873125,3,53.13763657439356,Tight High-Spin Breakers,1,90.05376344086021,166
"Barker, Alex",1000106691.0,NEW_YOR13,Curveball,83,30,5,23,13,2,18,24,4,1,8,9,4,11,1935.5356,0.2438638253093227,0.1666666666666666,0.2771084337349397,0.1538461538461538,0.1111111111111111,80.64731666666667,0.1666666666666666,0.0416666666666666,0.3333333333333333,0.375,0.1666666666666666,0.4583333333333333,-0.7056454116707326,0.0022961701695765,0.0080851490570542,-0.0002371859327377,-0.2950467298447635,-0.0042840785173459,-0.7122091205864494,-0.031104308923372,0.3028305465866853,-0.1783671919395576,-0.1022397576436702,0.0244370401527171,0.6423763808197223,0.0315734414936701,0.22438443498191,-0.0681695620385491,-0.2238556755355986,47.44442172185332,41.53225806451613,436,48,-0.0819849442158334,49.180150557841664,50.94086021505376,364,52,-0.7122091205864494,42.87790879413551,26.478494623655912,542,64,0.4125842276208419,54.12584227620842,67.40591397849462,232,24,-0.3396728656382034,46.60327134361796,37.634408602150536,465,59,1000106691,-5.486830843373494,10.284233975903614,2250.689277108433,76.20008337349398,5.780447590361446,6.113937831325301,-2.252522409638554,3,53.055407729030414,Tight High-Spin Breakers,1,89.51612903225806,153
"Smith, Donny",1000381366.0,JOL_SLA,Slider,66,27,12,22,26,6,14,10,2,0,4,6,1,3,809.63013,0.2495673115400302,0.4444444444444444,0.3333333333333333,0.2307692307692307,0.4285714285714285,80.963013,0.2,0.0,0.4,0.6,0.1,0.3,1.793916182833422,-0.0058374032589399,0.932494762529336,-0.0273556663535606,0.54949904834957,0.0079787261820357,1.820702684961199,0.0795155483603104,0.3940965987678128,-0.2321228966742417,0.3008299919158663,-0.0719034821777546,-0.7535608244918718,-0.0370382680845999,0.954476310130586,-0.2899765843518428,-0.5767400263585936,43.415827943726256,24.327956989247312,564,131,1.6414762614414635,66.41476261441463,94.08602150537637,50,11,1.820702684961199,68.20702684961199,93.68279569892472,49,19,1.2769384904727454,62.76938490472745,90.92741935483872,70,17,0.9250194911939116,59.25019491193912,81.38440860215054,144,25,1000381366,-2.396975,-5.369761212121213,2475.636813636364,78.45787833333334,5.158817424242424,5.62883409090909,2.559520909090909,3,52.95813760369853,Tight High-Spin Breakers,1,89.24731182795699,176
"Hocom, Quinn",1000152021.0,TRI_VAL,Curveball,79,22,4,23,23,1,11,13,3,0,3,8,3,2,1089.87488,0.2863843670878205,0.1818181818181818,0.2911392405063291,0.0434782608695652,0.0909090909090909,83.83652923076923,0.2307692307692307,0.0,0.2307692307692307,0.6153846153846154,0.2307692307692307,0.1538461538461538,-0.569305688334142,0.0018525207098392,0.2387696457282572,-0.0070045463270841,-1.5067863246453292,-0.0218785374338501,-0.8733944173031181,-0.038143754386879,1.224814141450811,-0.7214155293145276,0.6728943761246674,-0.1608331950981896,-0.7535608244918718,-0.0370382680845999,-0.898833834477591,0.2730720107511334,-0.7113892991841577,41.87864665056517,19.086021505376344,603,57,1.7593197626829886,67.59319762682989,95.29569892473118,35,9,-0.8733944173031181,41.26605582696882,19.287634408602152,601,69,-0.4185256405059891,45.81474359494011,29.70430107526882,523,50,2.0924278205774027,70.92427820577403,98.18548387096774,14,7,1000152021,-13.507187088607596,-11.854978481012658,2377.2135265822785,76.9160606329114,5.522153670886076,6.040512151898734,2.099837848101266,3,52.95609929959998,Tight High-Spin Breakers,1,89.11290322580645,184
"Sparks, Alec",836152.0,GAT_GRI,Slider,131,48,16,45,37,9,27,26,5,0,8,15,5,6,2073.50755,0.249875966865777,0.3333333333333333,0.3435114503816794,0.2432432432432432,0.3333333333333333,79.75029038461538,0.1923076923076923,0.0,0.3076923076923077,0.5769230769230769,0.1923076923076923,0.2307692307692307,0.7940915450317603,-0.0025839738875333,1.099836088414177,-0.0322647914897182,0.6864524177864894,0.0099672891062598,1.0608291432969046,0.0463295911752057,0.0435052430549109,-0.0256245881593425,0.2078138958636654,-0.0496710539476457,-0.7535608244918718,-0.0370382680845999,-0.0564201323829647,0.0171408311588713,-0.073744964128503,49.158113690892165,49.05913978494624,380,106,1.4647110095791764,64.64711009579176,91.06182795698923,67,15,1.0608291432969046,60.60829143296905,85.48387096774194,113,42,0.0801402803701088,50.80140280370109,51.142473118279575,366,89,1.4780023840597762,64.78002384059776,92.002688172043,62,11,836152,0.2438759541984732,-7.276462137404581,2605.832373282443,79.90264595419848,5.483595190839695,6.545346946564886,1.4807767938931298,3,52.94031106213096,Tight High-Spin Breakers,1,88.97849462365592,136
"Peyton, Blake",1000017005.0,GAT_GRI,Curveball,87,30,5,18,37,1,16,18,5,0,5,10,3,5,1455.62217,0.228158527946382,0.1666666666666666,0.2068965517241379,0.027027027027027,0.0625,80.86789833333334,0.2777777777777778,0.0,0.2777777777777778,0.5555555555555556,0.1666666666666666,0.2777777777777778,-0.7056454116707326,0.0022961701695765,-1.146288432298725,0.0336275174499154,-1.6874059857867731,-0.0245011349136239,-1.1000612408109331,-0.0480429745699358,0.366599478229437,-0.2159270926771384,1.2413260742214494,-0.2966980342821881,-0.7535608244918718,-0.0370382680845999,-0.3840254609753191,0.1166696232225287,-0.4696141936854657,44.63879649412286,30.64516129032258,517,52,1.3010394800770595,63.0103948007706,89.04569892473118,83,18,-1.1000612408109331,38.99938759189067,10.618279569892474,668,71,0.4125842276208419,54.12584227620842,67.40591397849462,253,32,1.1025201728545593,61.0252017285456,85.88709677419355,106,27,1000017005,-5.5074137209302325,8.616073488372093,2676.362873255814,77.90220430232559,5.241956511627907,6.416498139534884,-1.777326395348837,3,52.833075119771514,Tight High-Spin Breakers,1,88.03763440860214,165
"Westcott, Zac",686170.0,FLO_Y'A,Changeup,196,104,14,34,53,2,55,78,21,3,26,28,13,37,6357.97583,0.2657988018006919,0.1346153846153846,0.173469387755102,0.0377358490566037,0.0363636363636363,81.51251064102564,0.2692307692307692,0.0384615384615384,0.3333333333333333,0.358974358974359,0.1666666666666666,0.4743589743589743,-0.9940563648827498,0.0032346594113284,-1.6958739708200583,0.0497501588079772,-1.5698328101380976,-0.0227939724032051,-1.3085947184381237,-0.0571502571383481,0.5529533072057274,-0.3256894979441734,1.1379748563856709,-0.2719953362487339,0.5349965957957535,0.026295617679957,0.22438443498191,-0.0681695620385491,-0.6665181898737471,42.39090363040572,20.56451612903226,592,93,-0.2047385913424215,47.952614086575785,45.0268817204301,410,89,-1.3085947184381237,36.91405281561876,5.10752688172043,707,105,0.4125842276208419,54.12584227620842,67.40591397849462,256,50,-0.4676781649127086,45.323218350872914,32.93010752688172,500,94,686170,6.474995255102041,16.659901428571427,1914.5474619387755,76.47350831632653,5.725955867346939,5.741133418367348,1.899042448979592,0,53.08385175000554,Soft-Speed Separation,2,87.5,91
"Pierson, Kenny",1000055344.0,LAK_ERI24,Changeup,220,70,14,49,63,8,55,62,9,1,21,35,11,16,4954.09225,0.2477735163996083,0.2,0.2227272727272727,0.1269841269841269,0.1454545454545454,79.90471370967741,0.1451612903225806,0.0161290322580645,0.3387096774193548,0.5645161290322581,0.1774193548387097,0.2580645161290322,-0.4056980203302334,0.0013201413581545,-0.8860110322851291,0.0259920196431165,-0.5899674777856424,-0.0085663277774475,-0.4381941161681133,-0.01913725163541,0.0881481665069646,-0.0519192700726021,-0.3622847573594994,0.0865922158497954,-0.2131980353389964,-0.010478896634947,0.2832628120100289,-0.0860572251283308,-0.062254594397671,49.289289901733056,50.0,373,58,1.3696759279327866,63.69675927932786,89.78494623655914,77,25,-0.4381941161681133,45.61805883831887,39.18010752688172,454,72,0.2731722497415015,52.73172249741501,60.41666666666666,296,57,1.2599804549728764,62.59980454972876,88.70967741935483,85,24,1000055344,-1.1843943636363636,-16.333802318181817,1761.5781054545453,76.99097118181818,4.987998863636364,4.451280681818182,-3.263796636363636,3,52.78612675657494,Tight High-Spin Breakers,1,87.36559139784946,134
"Forsyth, Braden",687732.0,MIS_MUD,Slider,143,62,21,39,45,6,36,36,8,1,9,12,6,18,2990.41365,0.2813830463692276,0.3387096774193548,0.2727272727272727,0.1333333333333333,0.1666666666666666,83.06704583333334,0.2222222222222222,0.0277777777777777,0.25,0.3333333333333333,0.1666666666666666,0.5,0.8424701565382923,-0.0027413978893756,-0.0639467688758502,0.0018759424117419,-0.5202589373632523,-0.0075541597705144,-0.2689495546156113,-0.0117458338987275,1.0023607757072697,-0.5903904968915819,0.5695431582888898,-0.1361304970647355,0.1770639790491897,0.0087028716342467,-0.688230408953934,0.2090892158530678,-0.5288943556158785,43.96204307345611,26.881720430107524,545,126,-0.4011444267449627,45.98855573255037,37.43279569892473,460,105,-0.2689495546156113,47.31050445384389,45.69892473118279,406,124,0.4125842276208419,54.12584227620842,67.40591397849462,237,65,-0.6724866437519181,43.27513356248082,27.1505376344086,533,118,687732,3.375426363636364,-6.81349958041958,2362.0846083916085,80.51446594405594,6.05853,5.975097132867133,1.8666890909090907,3,52.688396156279545,Tight High-Spin Breakers,1,86.96236559139786,170
"Helt, Robert",836007.0,LAK_ERI24,Curveball,130,49,17,41,52,13,34,24,6,0,5,13,3,8,1947.51988,0.2676063276974371,0.3469387755102041,0.3153846153846154,0.25,0.3823529411764705,81.14666166666667,0.25,0.0,0.2083333333333333,0.5416666666666666,0.125,0.3333333333333333,0.9165190517013516,-0.0029823529942361,0.6373947705362617,-0.0186986129884517,0.7606354928981542,0.0110444273568811,1.4519405250358794,0.0634105985498919,0.4471884057521448,-0.2633939709880133,0.9054346162551696,-0.2164142656734619,-0.7535608244918718,-0.0370382680845999,-1.1445378309218566,0.3477186047988764,-0.1163538400231135,48.67168279101892,46.50537634408602,399,45,1.1946529859006827,61.94652985900683,86.89516129032258,97,21,1.4519405250358794,64.5194052503588,89.65053763440861,78,21,0.9528056419032812,59.528056419032815,85.75268817204301,105,15,0.6587684687029401,56.5876846870294,74.39516129032258,190,38,836007,-5.980578384615384,-6.102221384615384,2389.275500769231,78.6765743076923,5.766767923076923,6.416327692307693,1.9119304615384616,3,52.658900976664604,Tight High-Spin Breakers,1,86.55913978494624,141
"Milburn, Isaac",830926.0,FLO_Y'A,Curveball,151,38,10,49,49,7,29,19,2,1,7,6,6,7,1544.80375,0.3075266614303199,0.2631578947368421,0.3245033112582781,0.1428571428571428,0.2413793103448276,81.3054605263158,0.1052631578947368,0.0526315789473684,0.3684210526315789,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.162623352735974,-0.0005291763898028,0.787317850668977,-0.0230967564672251,-0.4156961267296685,-0.0060359077601147,0.3271581375520687,0.0142879773413114,0.4930962718905133,-0.2904337041435123,-0.8447366647270251,0.2019064233930593,1.0097282769543543,0.0496291545405834,0.6086433166391075,-0.1849101000981773,-0.239182089583878,47.26945251131196,40.59139784946236,443,49,-0.5355273667572276,44.64472633242772,31.85483870967742,507,63,0.3271581375520687,53.27158137552069,67.20430107526882,246,42,-1.5208397813899974,34.79160218610002,6.182795698924731,699,65,0.3785042345019174,53.78504234501917,65.32258064516128,260,45,830926,-9.417598741721854,13.738704966887417,2578.659442384106,76.55002437086094,4.964976026490066,5.805234834437086,-1.6356428476821192,3,52.64658617567308,Tight High-Spin Breakers,1,86.29032258064517,155
"Sakurai, Masatoshi",1000429128.0,QUE_CAP,Curveball,126,70,16,30,45,7,37,39,9,0,13,21,8,10,3234.73715,0.2944958565383467,0.2285714285714285,0.238095238095238,0.1555555555555555,0.1891891891891892,82.94197820512821,0.2307692307692307,0.0,0.3333333333333333,0.5384615384615384,0.2051282051282051,0.2564102564102564,-0.1486002563240925,0.0004835452340785,-0.6333419296788151,0.0185797188490577,-0.2762790458848895,-0.0040115717462485,-0.0892497305733788,-0.0038978034833311,0.9662044207651074,-0.5690944038306482,0.6728943761246674,-0.1608331950981896,-0.7535608244918718,-0.0370382680845999,0.22438443498191,-0.0681695620385491,-0.8239815401984305,40.59327255971182,16.397849462365592,623,61,1.1701022564753651,61.70102256475365,86.29032258064517,103,23,-0.0892497305733788,49.10750269426621,53.2258064516129,349,50,-0.0860816932552571,49.13918306744743,43.75,419,44,1.273193905220567,62.73193905220567,89.11290322580645,82,24,1000429128,-4.266445476190476,5.299356587301587,2460.3013253968256,78.36328222222222,5.606764365079365,5.756958333333333,-1.7578622222222224,3,52.59131594836391,Tight High-Spin Breakers,1,86.02150537634408,189
"Salata, Derek",1000057774.0,SCH_BOO,Slider,156,61,14,45,39,7,37,39,6,2,17,13,12,14,3167.22551,0.2783742155073355,0.2295081967213114,0.2884615384615384,0.1794871794871795,0.1891891891891892,81.21091051282052,0.1538461538461538,0.0512820512820512,0.4358974358974359,0.3333333333333333,0.3076923076923077,0.358974358974359,-0.1401708214386453,0.0004561158529613,0.194744782546649,-0.0057130329407884,-0.0135314704466517,-0.0001964769508853,-0.0892497305733788,-0.0038978034833311,0.4657623894400158,-0.2743340473801693,-0.2572665843973375,0.0614910872028984,0.9645157358916284,0.0474069129348094,1.3476027044414107,-0.4094111348282316,-0.5841983795927368,43.33068198765292,23.655913978494624,569,134,-0.4011444267449627,45.98855573255037,37.43279569892473,473,109,-0.0892497305733788,49.10750269426621,53.2258064516129,350,118,-1.4158574822581875,35.841425177418124,7.526881720430108,690,140,0.453959989863731,54.53959989863731,68.68279569892472,234,49,1000057774,3.204645769230769,-9.47547544871795,2556.3202525641027,81.2082923076923,5.54141391025641,6.232061025641025,1.1967634615384617,3,52.565388005943234,Tight High-Spin Breakers,1,85.48387096774194,179
"Parra, Andres",800365.0,LAK_ERI24,Slider,161,82,15,43,61,10,50,56,12,1,21,23,13,20,4452.54478,0.2681839621903933,0.1829268292682926,0.2670807453416149,0.1639344262295081,0.2,79.50972821428572,0.2142857142857142,0.0178571428571428,0.375,0.4107142857142857,0.2321428571428571,0.3571428571428571,-0.5593296110168311,0.0018200585542487,-0.1567829363980721,0.0045993842221738,-0.1842866277864907,-0.0026758418354598,-0.0029938150331075,-0.0001307488839409,-0.0260399409461044,0.0153375252172555,0.4735741702985231,-0.1131922774622421,-0.1553020222154753,-0.0076332496939128,0.6806918569498324,-0.2067989509843577,-0.3086741008662352,46.47611870767706,37.096774193548384,469,122,0.1915803265234199,51.9158032652342,60.483870967741936,295,66,-0.0029938150331075,49.97006184966892,56.31720430107527,329,112,-0.4363351376801357,45.63664862319864,29.03225806451613,529,114,0.4685891669236749,54.68589166923675,69.08602150537635,231,48,800365,2.8346978260869564,1.9820952795031055,2288.452653416149,79.58493440993789,5.705054844720497,4.969709937888198,-2.358585217391304,3,52.46257450468764,Tight High-Spin Breakers,1,85.21505376344086,160
"Delaney, Carter",1000039247.0,WIN_CIT29,Slider,62,20,6,16,11,4,15,12,5,0,5,5,4,3,1023.70144,0.3540636302006969,0.3,0.2580645161290322,0.3636363636363636,0.2666666666666666,85.30845333333333,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.25,0.4941441536912619,-0.0016079450761113,-0.3050213329254927,0.0089481058227022,2.008259937957965,0.0291599342991496,0.5289176641318981,0.0230994211456323,1.6503392038829807,-0.9720497910870756,2.920783364052848,-0.6981168773258196,-0.7535608244918718,-0.0370382680845999,1.1369992789177543,-0.3454283399301662,-1.9930337602362884,27.24715367128177,1.2096774193548387,736,156,0.2371745383132958,52.37174538313296,62.298387096774185,280,62,0.5289176641318981,55.28917664131898,74.52956989247312,189,73,-1.7483014295089194,32.51698570491081,4.704301075268817,706,145,1.324396024930369,63.24396024930369,90.05376344086021,71,13,1000039247,-0.3878085483870968,-7.901276935483871,2332.190679032258,79.81457693548387,5.444024193548387,5.693206612903226,1.7913595161290323,3,52.40564635910658,Tight High-Spin Breakers,1,84.94623655913979,213
"Burcham, Jacob",1000122547.0,GAT_GRI,Slider,98,44,9,27,43,9,33,31,7,0,10,13,3,15,2543.09857,0.2401306305774669,0.2045454545454545,0.2755102040816326,0.2093023255813953,0.2727272727272727,82.03543774193548,0.2258064516129032,0.0,0.3225806451612903,0.4193548387096774,0.0967741935483871,0.4838709677419355,-0.3647961033292568,0.0011870465202334,-0.0181918005970407,0.0005336746623147,0.3138118544348725,0.0045565481263943,0.5772732531468989,0.0252112547846845,0.7041286204399521,-0.4147317574391317,0.6128839915748611,-0.1464896930142485,-0.7535608244918718,-0.0370382680845999,0.1066276809256721,-0.0323942358589856,-0.5991654303033389,43.15981533621592,23.118279569892472,573,135,0.2577654726700134,52.57765472670013,63.30645161290322,274,60,0.5772732531468989,55.77273253146899,75.8736559139785,179,69,1.3187620838365472,63.18762083836548,91.5994623655914,63,15,-0.543655503836932,44.56344496163068,30.64516129032258,516,111,1000122547,0.3774810204081632,-9.374683673469388,2374.5136428571427,80.7589543877551,5.886477142857143,4.830244795918367,3.3897082653061226,3,52.33732646894765,Tight High-Spin Breakers,1,84.40860215053763,180
"Smith, Ethan",680733.0,WIN_CIT29,Slider,58,19,4,19,11,3,14,12,3,0,4,6,3,3,945.96388,0.2831885007684425,0.2105263157894736,0.3275862068965517,0.2727272727272727,0.2142857142857142,78.83032333333334,0.25,0.0,0.3333333333333333,0.5,0.25,0.25,-0.3109777914858664,0.001011921733495,0.8380046173098789,-0.0245837034534026,1.0101603819101164,0.0146675287453348,0.1109872162165357,0.0048471446938247,-0.2224521091281185,0.1310242922764618,0.9054346162551696,-0.2164142656734619,-0.7535608244918718,-0.0370382680845999,0.22438443498191,-0.0681695620385491,-0.1946549118008971,47.77778310448143,43.01075268817204,425,113,0.875493503371554,58.75493503371554,80.1747311827957,157,30,0.1109872162165357,51.10987216216536,60.14784946236559,300,108,-0.6678586009440394,43.321413990559606,21.236559139784948,596,124,1.324396024930369,63.24396024930369,90.05376344086021,79,14,680733,-0.1680501724137931,-6.41851224137931,2422.812703448276,80.64356672413793,5.906365862068966,5.950621724137931,1.9861691379310344,3,52.332437450960114,Tight High-Spin Breakers,1,84.2741935483871,149
"Sabatine, Gino",1000229070.0,TRI_VAL,Slider,138,76,20,40,38,7,46,48,10,1,20,16,11,21,3926.177,0.2939311113398838,0.2631578947368421,0.2898550724637681,0.1842105263157894,0.1521739130434782,81.79535416666667,0.2083333333333333,0.0208333333333333,0.4166666666666667,0.3333333333333333,0.2291666666666666,0.4375,0.162623352735974,-0.0005291763898028,0.2176562726082246,-0.0063851644132348,0.0383266036529996,0.0005565022850415,-0.3845824848688736,-0.0167958708616783,0.6347217956062302,-0.3738511376120695,0.4015974293057495,-0.0959886127603723,-0.0555922218360747,-0.0027324132954649,1.1369992789177543,-0.3454283399301662,-0.8411542129777476,40.39722611403855,15.188172043010754,632,141,-0.4011444267449627,45.98855573255037,37.43279569892473,472,108,-0.3845824848688736,46.154175151311264,41.12903225806452,439,130,-0.3977478938028184,46.022521061971815,30.712365591397848,518,112,-0.1732659765813463,48.26734023418653,44.48924731182796,413,94,1000229070,4.210606304347826,-3.5732639855072463,2321.761015217392,79.9349852173913,4.887013623188405,5.626147608695652,2.0917452173913045,3,52.32086119270684,Tight High-Spin Breakers,1,84.13978494623656,192
