pitcher_name,pitcher_id,pitcher_team,pitch_type,split_pitch_count_vs_rhh,split_pitch_count_vs_lhh,pitch_value_20_80_vs_rhh,pitch_value_20_80_vs_lhh,location_score_20_80_vs_rhh,location_score_20_80_vs_lhh,final_pitch_score_vs_rhh,final_pitch_score_vs_lhh,final_pitch_score_0_100_vs_rhh,final_pitch_score_0_100_vs_lhh,platoon_gap,absolute_platoon_gap,average_final_pitch_score,minimum_final_pitch_score,pitch_type_median_gap,stronger_side,platoon_category,right_handed_killer_rank,left_handed_killer_rank,balanced_rank
"Lovell, Justin",822485.0,WIN_CIT29,Four-Seam,82.0,103.0,43.302439123350894,43.302439123350894,47.05422062289732,56.25800215990915,44.42797357321482,47.189108034318366,22.920759659463,38.768827766863126,-2.761134461103545,2.761134461103545,45.80854080376659,44.42797357321482,1.4124000278825655,Balanced,Balanced Weapon,577,98,251.0
"Correa, Nelvin",673388.0,QUE_CAP,Four-Seam,45.0,41.0,67.17771390249735,67.17771390249735,46.75411278176036,37.60716612409588,61.05063356627625,58.306549568976905,92.92730844793712,86.57498362802882,2.7440839972993416,2.7440839972993416,59.678591567626576,58.306549568976905,1.4124000278825655,Balanced,Balanced Weapon,228,447,19.0
"Wiltse, Ryan",813813.0,EVA_OTT,Four-Seam,245.0,229.0,39.47662170252275,39.47662170252275,49.69449964328586,58.82974710460421,42.54198508475168,45.28255932314718,16.30648330058939,27.439423706614274,-2.740574238395503,2.740574238395503,43.91227220394943,42.54198508475168,1.4124000278825655,Balanced,Balanced Weapon,576,99,293.0
"Bihm, Gage",815079.0,MIS_MUD,Slider,39.0,33.0,46.75701602239522,46.75701602239522,51.85462469960824,42.72856784508559,48.28629862555912,45.54848156920233,45.18664047151277,29.338572364112643,2.737817056356789,2.737817056356789,46.917390097380725,45.54848156920233,5.094112081866381,Balanced,Balanced Weapon,229,446,218.0
"Martzolf, Max",824782.0,OTT_TIT,Changeup,103.0,91.0,44.81540684445705,44.81540684445705,35.63133279893373,44.75381022771851,42.06018463080005,44.796927859435485,14.996725605762936,24.81990831696136,-2.736743228635433,2.736743228635433,43.42855624511777,42.06018463080005,-0.4062468487006363,Balanced,Balanced Weapon,575,100,302.0
"Hill, Kaleb",1000371973.0,OTT_TIT,Sinker,249.0,130.0,40.45278780294699,40.45278780294699,37.42003092735818,46.47457946517589,39.542960740270345,42.25932530161566,7.858546168958743,15.455140798952192,-2.7163645613453156,2.7163645613453156,40.901143020943,39.542960740270345,0.3221699852655746,Balanced,Balanced Weapon,574,101,332.0
"Williams, Pierce",1000337420.0,NEW_ENG23,Curveball,86.0,65.0,38.75117611821981,38.75117611821981,43.085211482142455,52.12569919866508,40.05138672739661,42.76353304235339,9.102815979043877,17.092337917485263,-2.712146314956776,2.712146314956776,41.407459884874996,40.05138672739661,1.825739027824227,Balanced,Balanced Weapon,573,102,325.0
"Gordillo, Lucas",808851.0,TRI_VAL,Four-Seam,111.0,136.0,41.27444976632341,41.27444976632341,58.56865428084578,49.55194382462616,46.46271112068011,43.75769798381423,34.70857891290111,20.497707924034053,2.7050131368658796,2.7050131368658796,45.11020455224717,43.75769798381423,1.4124000278825655,Balanced,Balanced Weapon,230,445,268.0
"Williams, Brian",1000079778.0,MIS_MUD,Slider,156.0,87.0,51.16323994394817,51.16323994394817,57.64099729964207,48.6540781045552,53.10656715065633,50.41049139213028,69.08971840209561,55.468238375900455,2.6960757585260495,2.6960757585260495,51.75852927139331,50.41049139213028,5.094112081866381,Balanced,Balanced Weapon,231,444,119.0
"Sanchez, Edwin",835958.0,LAK_ERI24,Four-Seam,135.0,42.0,55.320118217680125,55.320118217680125,38.79944709665188,47.7282946767504,50.36391688137165,53.042571155401205,55.14079895219385,68.63130320890635,-2.6786542740295545,2.6786542740295545,51.70324401838643,50.36391688137165,1.4124000278825655,Balanced,Balanced Weapon,572,103,121.0
"Rodriguez, Joe Joe",689487.0,NEW_JER6,Four-Seam,48.0,35.0,58.37628403153322,58.37628403153322,59.07660652885736,50.2048436444261,58.58638078073046,55.92485191540108,87.22986247544205,80.28814669286182,2.6615288653293803,2.6615288653293803,57.25561634806577,55.92485191540108,1.4124000278825655,Balanced,Balanced Weapon,232,443,40.0
"Forsyth, Braden",687732.0,MIS_MUD,Slider,105.0,46.0,43.84044706976921,43.84044706976921,54.85295658528974,45.99483730398697,47.144199924425365,44.48676414003454,38.44138834315652,23.37917485265226,2.6574357843908274,2.6574357843908274,45.81548203222995,44.48676414003454,5.094112081866381,Balanced,Balanced Weapon,233,442,249.0
"Henderson, Drew",1000429021.0,DOW_EAS1,Sinker,39.0,76.0,56.72353623896565,56.72353623896565,55.019572016280186,46.270462469722254,56.212346972160006,53.58761410819263,81.00851342501637,71.25081859855926,2.624732863967374,2.624732863967374,54.899980540176315,53.58761410819263,0.3221699852655746,Balanced,Balanced Weapon,234,441,61.0
"Jensik, CJ",10009752.0,WIN_CIT29,Sinker,35.0,27.0,42.51786908211534,42.51786908211534,39.61545844352162,30.86653034100718,41.64714589053722,39.02246745978289,13.621480026195156,6.8762278978389,2.6246784307543294,2.6246784307543294,40.33480667516005,39.02246745978289,0.3221699852655746,Balanced,Balanced Weapon,235,440,335.0
"Elliott, Eric",830233.0,MIS_MUD,Four-Seam,73.0,54.0,40.97005427964114,40.97005427964114,50.14990643041647,58.87877879124413,43.72400992487374,46.34267163312204,20.301244269810084,33.92272429600524,-2.618661708248297,2.618661708248297,45.03334077899789,43.72400992487374,1.4124000278825655,Balanced,Balanced Weapon,571,104,270.0
"MacMillan, Blake",832350.0,TRO_AIG,Four-Seam,87.0,61.0,58.95142459981436,58.95142459981436,49.27164803162175,40.60474438088844,56.04749162935658,53.44742053413658,80.8120497707924,70.59593975114605,2.6000710952199952,2.6000710952199952,54.74745608174658,53.44742053413658,1.4124000278825655,Balanced,Balanced Weapon,236,439,62.0
"Primeaux, Parker",1000101108.0,SUS_COU1,Sinker,33.0,46.0,49.01747067045461,49.01747067045461,56.30671351705111,47.694123558891725,51.20424352443356,48.62046653698575,59.98690242305174,47.02030124426981,2.5837769874478056,2.5837769874478056,49.912355030709655,48.62046653698575,0.3221699852655746,Balanced,Balanced Weapon,237,438,154.0
"Gartland, Chad",1000103698.0,SUS_COU1,Four-Seam,53.0,51.0,45.81158775287674,45.81158775287674,41.30375259215464,49.91277202610872,44.45923720466011,47.041943034846334,23.051735428945644,37.85199738048461,-2.582705830186221,2.582705830186221,45.75059011975323,44.45923720466011,1.4124000278825655,Balanced,Balanced Weapon,570,105,253.0
"Colon, Jeffrey",681738.0,TRO_AIG,Sinker,26.0,30.0,64.87081777056964,64.87081777056964,58.18291076347068,49.65607377840555,62.86444566843996,60.30639457292041,95.0884086444008,91.61755075311068,2.558051095519552,2.558051095519552,61.58542012068018,60.30639457292041,0.3221699852655746,Balanced,Balanced Weapon,238,437,10.0
"Reeves, Cobe",802696.0,NEW_YOR13,Sinker,144.0,52.0,49.07217028136449,49.07217028136449,48.79885296708984,57.28886035699608,48.99017508708209,51.53717730405397,48.78847413228552,61.75507531106745,-2.547002216971876,2.547002216971876,50.26367619556803,48.99017508708209,0.3221699852655746,Balanced,Balanced Weapon,569,106,149.0
"Nabholz, Nate",1000113106.0,TRI_VAL,Slider,48.0,50.0,54.26550399933432,54.26550399933432,54.01922651489052,45.533873393335206,54.19162075400118,51.646014817534585,74.13228552717747,62.08251473477407,2.5456059364665933,2.5456059364665933,52.918817785767885,51.646014817534585,5.094112081866381,Balanced,Balanced Weapon,239,436,92.0
"Hocom, Quinn",1000152021.0,TRI_VAL,Changeup,27.0,74.0,59.43663375809832,59.43663375809832,54.73202919276658,63.19003323410692,58.0252523884988,60.5626536009009,85.98559266535692,92.14145383104125,-2.537401212402102,2.537401212402102,59.29395299469985,58.0252523884988,-0.4062468487006363,Balanced,Balanced Weapon,568,107,23.0
"Vitas, Ben",1000076969.0,JOL_SLA,Sinker,121.0,114.0,44.57155306346883,44.57155306346883,43.7025802536635,35.2768935026288,44.31086122052723,41.78315519521682,22.33136869679109,13.883431565160445,2.5277060253104082,2.5277060253104082,43.047008207872025,41.78315519521682,0.3221699852655746,Balanced,Balanced Weapon,240,435,307.0
"Daly, Ryan",831333.0,JOL_SLA,Four-Seam,296.0,271.0,52.870457599948416,52.870457599948416,57.225034725206434,48.82552251255255,54.17683073752582,51.65697707372966,73.9358218729535,62.14800261951539,2.5198536637961624,2.5198536637961624,52.916903905627734,51.65697707372966,1.4124000278825655,Balanced,Balanced Weapon,241,434,93.0
"Thornton, Tyler",1000429124.0,NEW_ENG23,Changeup,72.0,115.0,34.25654505727154,34.25654505727154,50.47392716384861,42.08424459825268,39.121759689244655,36.60485491956588,7.072691552062868,3.20890635232482,2.5169047696787743,2.5169047696787743,37.86330730440527,36.60485491956588,-0.4062468487006363,Balanced,Balanced Weapon,242,433,359.0
"Kostura, Brit",1000146015.0,WAS_WIL3,Sinker,98.0,35.0,49.82499646783368,49.82499646783368,42.57688641559926,50.949761616446,47.65056345216335,50.16242601241737,41.58480681074001,53.96201702685003,-2.5118625602540234,2.5118625602540234,48.906494732290355,47.65056345216335,0.3221699852655746,Balanced,Balanced Weapon,567,108,176.0
"Andueza, Axel",672847.0,DOW_EAS1,Sinker,33.0,55.0,44.19121977591846,44.19121977591846,36.974505423769386,45.30082124909768,42.02620547027374,44.524100217872224,14.800261951538966,23.510150622134905,-2.4978947475984867,2.4978947475984867,43.27515284407298,42.02620547027374,0.3221699852655746,Balanced,Balanced Weapon,566,109,303.0
"Steinhauer, Ryan",1000424762.0,NEW_JER6,Four-Seam,30.0,28.0,47.066362072699214,47.066362072699214,43.60308526511332,51.84408914035979,46.02737903042345,48.49968019299739,32.15455140798952,46.36542239685658,-2.4723011625739417,2.4723011625739417,47.26352961171042,46.02737903042345,1.4124000278825655,Balanced,Balanced Weapon,565,110,214.0
"Valdez, Alex",677678.0,EVA_OTT,Cutter,52.0,26.0,56.34045681308597,56.34045681308597,46.23136114448808,38.03130187222307,53.30772811250661,50.8477103308271,69.9410609037328,58.08775376555337,2.460017781679511,2.460017781679511,52.077719221666854,50.8477103308271,0.5914119635683726,Balanced,Balanced Weapon,243,432,116.0
"Rodriguez, Joe Joe",689487.0,NEW_JER6,Changeup,33.0,92.0,70.56022254384638,70.56022254384638,49.98091036337838,58.13735189315686,64.38642888970597,66.83336134863953,96.79109364767515,97.969875573019,-2.44693245893356,2.44693245893356,65.60989511917275,64.38642888970597,-0.4062468487006363,Balanced,Balanced Weapon,564,111,3.0
"Bargo, Casey",1000492781.0,NEW_ENG23,Four-Seam,67.0,80.0,44.63794975982701,44.63794975982701,58.41991730490231,50.3034369427558,48.77254002334959,46.337595914705645,47.806155861165685,33.79174852652259,2.434944108643947,2.434944108643947,47.55506796902762,46.337595914705645,1.4124000278825655,Balanced,Balanced Weapon,244,431,201.0
"Heredia-Bustos, Rolando",837343.0,DOW_EAS1,Sinker,50.0,85.0,34.639731318461315,34.639731318461315,49.94644592213838,41.85178321773767,39.23174569956444,36.80334688824422,7.269155206286837,3.470857891290111,2.4283988113202213,2.4283988113202213,38.01754629390433,36.80334688824422,0.3221699852655746,Balanced,Balanced Weapon,245,430,357.0
"Leak, Anthony",1000264276.0,NEW_YOR13,Sinker,87.0,34.0,53.111002638646326,53.111002638646326,38.12475202230272,46.17430836800216,48.61512745374324,51.02999435745307,46.88932547478717,58.7426326129666,-2.4148669037098287,2.4148669037098287,49.82256090559815,48.61512745374324,0.3221699852655746,Balanced,Balanced Weapon,563,112,156.0
"Dill, Austin",1000429156.0,TRI_VAL,Sinker,106.0,91.0,45.46709536792067,45.46709536792067,44.86060614187596,36.856307075917165,45.285148600107256,42.88385888031962,27.5049115913556,17.550753110674524,2.401289719787634,2.401289719787634,44.084503740213435,42.88385888031962,0.3221699852655746,Balanced,Balanced Weapon,246,429,287.0
"Hickey, Matt",806277.0,GAT_GRI,Four-Seam,34.0,55.0,36.148616822989865,36.148616822989865,42.24440360115395,50.22687387270168,37.97735285643909,40.37209393790341,4.846103470857891,9.823182711198427,-2.3947410814643177,2.3947410814643177,39.17472339717125,37.97735285643909,1.4124000278825655,Balanced,Balanced Weapon,562,113,349.0
"Williams, Brian",1000079778.0,MIS_MUD,Four-Seam,297.0,309.0,40.59840119337846,40.59840119337846,54.26312715525914,46.28186252852444,44.69781898194266,42.30343959392225,24.62344466273739,15.651604453176162,2.394379388020411,2.394379388020411,43.500629287932455,42.30343959392225,1.4124000278825655,Balanced,Balanced Weapon,247,428,301.0
"Henderson, Drew",1000429021.0,DOW_EAS1,Changeup,44.0,100.0,46.93222884387711,46.93222884387711,49.07790579147894,57.00845420405844,47.57593192815766,49.95509645193151,41.32285527177472,52.84872298624754,-2.379164523773852,2.379164523773852,48.765514190044584,47.57593192815766,-0.4062468487006363,Balanced,Balanced Weapon,561,114,179.0
"Shinn, Nathan",1000490914.0,LAK_ERI24,Curveball,59.0,29.0,40.51644865443884,40.51644865443884,49.84925354968399,57.7514163700472,43.31629012301238,45.68693896912134,18.533071381794368,29.99345121152587,-2.3706488461089634,2.3706488461089634,44.50161454606686,43.31629012301238,1.825739027824227,Balanced,Balanced Weapon,560,115,280.0
"Salata, Derek",1000057774.0,SCH_BOO,Cutter,72.0,67.0,36.83232118325858,36.83232118325858,50.02433208358335,42.158928468802536,40.78992445335601,38.43030336892176,11.132940406024886,5.828421741977734,2.359621084434245,2.359621084434245,39.61011391113888,38.43030336892176,0.5914119635683726,Balanced,Balanced Weapon,248,427,344.0
"Armstrong, Andrew",803262.0,NEW_YOR13,Sinker,59.0,31.0,48.61354333176371,48.61354333176371,44.01682407886817,36.233075266031456,47.23452755589504,44.899402912044025,39.35821872953504,25.212835625409294,2.3351246438510174,2.3351246438510174,46.06696523396953,44.899402912044025,0.3221699852655746,Balanced,Balanced Weapon,249,426,242.0
"Cooper, Garrett",1000327042.0,NEW_YOR13,Four-Seam,76.0,115.0,44.491120498695736,44.491120498695736,43.071737603852114,50.84426212295458,44.06530563024265,46.39706298597339,21.54551407989522,34.31565160445317,-2.331757355730744,2.331757355730744,45.23118430810802,44.06530563024265,1.4124000278825655,Balanced,Balanced Weapon,559,116,266.0
"Thompson, Ross",1000103401.0,SCH_BOO,Splitter,30.0,145.0,55.22208741503536,55.22208741503536,36.1884712931855,43.95806515710048,49.5120025784804,51.84288073765489,51.0150622134905,63.0648330058939,-2.330878159174489,2.330878159174489,50.67744165806764,49.5120025784804,-0.6969158355031979,Balanced,Balanced Weapon,558,117,140.0
"Majick, Eli",828663.0,NEW_ENG23,Changeup,66.0,64.0,45.99591227645134,45.99591227645134,46.42575217467847,38.6911544770084,46.12486424591948,43.80448493661846,32.61296660117878,20.694171578258025,2.3203793093010248,2.3203793093010248,44.964674591268974,43.80448493661846,-0.4062468487006363,Balanced,Balanced Weapon,250,425,271.0
"Parks, Pavin",682030.0,LAK_ERI24,Cutter,94.0,40.0,48.308271657250295,48.308271657250295,47.4558550927958,39.756343900716594,48.052546687913946,45.74269333029018,43.68041912246235,30.51735428945645,2.3098533576237656,2.3098533576237656,46.89762000910206,45.74269333029018,0.5914119635683726,Balanced,Balanced Weapon,251,424,219.0
"Kostura, Brit",1000146015.0,WAS_WIL3,Slider,27.0,29.0,41.79087753198302,41.79087753198302,29.17502025332011,36.848450076172846,38.006120348384144,40.30814929523997,4.911591355599214,9.62671905697446,-2.3020289468558275,2.3020289468558275,39.15713482181206,38.006120348384144,5.094112081866381,Balanced,Balanced Weapon,557,118,350.0
"Milburn, Isaac",830926.0,FLO_Y'A,Four-Seam,163.0,73.0,40.85768324210077,40.85768324210077,45.0691179093958,52.72000906275849,42.12111364228928,44.41638098829809,15.258677144728225,22.85527177472168,-2.2952673460088064,2.2952673460088064,43.26874731529368,42.12111364228928,1.4124000278825655,Balanced,Balanced Weapon,556,119,304.0
"Gilleran, Jimmy",10103730.0,NEW_ENG23,Sinker,86.0,101.0,47.650008612145854,47.650008612145854,54.4022859531011,46.77491222355474,49.675691814432426,47.38747969556852,51.80091683038638,40.20956123117223,2.2882121188639033,2.2882121188639033,48.53158575500048,47.38747969556852,0.3221699852655746,Balanced,Balanced Weapon,252,423,184.0
"Barker, Alex",1000106691.0,NEW_YOR13,Four-Seam,159.0,76.0,43.59264029355127,43.59264029355127,45.4992448222164,53.11463222386725,44.16462165215081,46.44923787264606,21.872953503601835,34.64309102815979,-2.284616220495252,2.284616220495252,45.30692976239843,44.16462165215081,1.4124000278825655,Balanced,Balanced Weapon,555,120,263.0
"Fauci, Sonny",688649.0,NEW_JER6,Four-Seam,140.0,131.0,48.81902578997615,48.81902578997615,55.854686887231416,48.2550177302,50.92972411915273,48.6498233720433,58.4806810740013,47.21676489849378,2.27990074710943,2.27990074710943,49.78977374559801,48.6498233720433,1.4124000278825655,Balanced,Balanced Weapon,253,422,157.0
"Pierson, Kenny",1000055344.0,LAK_ERI24,Slider,68.0,30.0,56.97667919676287,56.97667919676287,49.1125886396117,41.54624438104759,54.61745202961752,52.34754875204828,75.83497053045186,65.68434839554682,2.2699032775692345,2.2699032775692345,53.4825003908329,52.34754875204828,5.094112081866381,Balanced,Balanced Weapon,254,421,82.0
"Moreno, Jose",1000306184.0,DOW_EAS1,Changeup,44.0,49.0,49.48517778893063,49.48517778893063,44.69126047230486,52.233128733623005,48.0470025939429,50.30956307233834,43.614931237721024,54.87884741322855,-2.262560478395443,2.262560478395443,49.17828283314062,48.0470025939429,-0.4062468487006363,Balanced,Balanced Weapon,554,121,171.0
"Baker, Luke",694914.0,EVA_OTT,Four-Seam,38.0,49.0,37.94312284207818,37.94312284207818,40.73684943220823,48.19060877414229,38.7812408191172,41.017368621697415,6.4833005893909625,11.91879502292076,-2.2361278025802136,2.2361278025802136,39.89930472040731,38.7812408191172,1.4124000278825655,Balanced,Balanced Weapon,553,122,339.0
"Helt, Robert",836007.0,LAK_ERI24,Curveball,69.0,90.0,53.67423794162347,53.67423794162347,49.21549386103269,41.81857227592922,52.33661471744624,50.11753824191519,65.6188605108055,53.76555337262607,2.219076475531047,2.219076475531047,51.22707647968072,50.11753824191519,1.825739027824227,Balanced,Balanced Weapon,255,420,127.0
"Riedel, Caleb",1000120428.0,SCH_BOO,Four-Seam,125.0,106.0,57.29377328799261,57.29377328799261,41.71885435843972,49.09475524953745,52.62129760912674,54.83406787645606,66.73215455140799,76.62082514734774,-2.2127702673293186,2.2127702673293186,53.7276827427914,52.62129760912674,1.4124000278825655,Balanced,Balanced Weapon,552,123,78.0
"Duby, Bill",1000270408.0,NEW_JER6,Changeup,79.0,84.0,30.944726144806754,30.944726144806754,40.34134318928115,32.985619613104774,33.76371125814907,31.55699418529616,1.6371971185330716,0.7203667321545514,2.206717072852914,2.206717072852914,32.66035272172262,31.55699418529616,-0.4062468487006363,Balanced,Balanced Weapon,256,419,374.0
"Salata, Derek",1000057774.0,SCH_BOO,Curveball,72.0,50.0,66.45570773037514,66.45570773037514,52.172888949896,44.81721774041544,62.17086209623139,59.96416073338722,94.30255402750493,91.02815979043876,2.2067013628441714,2.2067013628441714,61.0675114148093,59.96416073338722,1.825739027824227,Balanced,Balanced Weapon,257,418,12.0
"Darden, Nathan",1000439869.0,FLO_Y'A,Four-Seam,77.0,74.0,51.7458606677869,51.7458606677869,52.18721518614912,44.85890077349886,51.87826702329556,49.67977269950048,63.261296660117885,51.8664047151277,2.1984943237950745,2.1984943237950745,50.77901986139802,49.67977269950048,1.4124000278825655,Balanced,Balanced Weapon,258,417,138.0
"Harris, Ben",1000390130.0,GAT_GRI,Sinker,39.0,72.0,35.79978672170842,35.79978672170842,45.54503179461161,38.26419267307846,38.72336024357938,36.53910850711944,6.286836935166994,3.143418467583497,2.1842517364599416,2.1842517364599416,37.63123437534941,36.53910850711944,0.3221699852655746,Balanced,Balanced Weapon,259,416,362.0
"Maher, Adam",1000133555.0,TRI_VAL,Four-Seam,134.0,57.0,45.06749149077537,45.06749149077537,40.149085287385255,32.897493208126605,43.59196962975833,41.416492005980736,19.58087753765553,13.097576948264573,2.1754776237775957,2.1754776237775957,42.504230817869534,41.416492005980736,1.4124000278825655,Balanced,Balanced Weapon,260,415,313.0
"Miranda, Kevin",806656.0,OTT_TIT,Changeup,57.0,83.0,48.69046252353365,48.69046252353365,36.02021569944103,43.25386654516762,44.889388476305854,47.05948373002384,25.14734774066797,38.04846103470858,-2.1700952537179887,2.1700952537179887,45.97443610316485,44.889388476305854,-0.4062468487006363,Balanced,Balanced Weapon,551,124,245.0
"Matos, Dwayne",684228.0,OTT_TIT,Sinker,131.0,211.0,37.52118255252142,37.52118255252142,48.98119610733127,41.76447426540627,40.95918661896437,38.79417006638687,11.656843483955468,6.614276358873608,2.165016552577498,2.165016552577498,39.87667834267562,38.79417006638687,0.3221699852655746,Balanced,Balanced Weapon,261,414,341.0
"Lovin, Xander",815234.0,GAT_GRI,Four-Seam,173.0,141.0,37.49261349704063,37.49261349704063,56.54935665680575,49.34697725521558,43.20963644497016,41.04892262449311,18.27111984282908,12.049770792403406,2.1607138204770493,2.1607138204770493,42.12927953473164,41.04892262449311,1.4124000278825655,Balanced,Balanced Weapon,262,413,318.0
"Serrano, Elio",665939.0,NEW_JER6,Four-Seam,190.0,237.0,46.23710798006783,46.23710798006783,59.86820635505735,52.68375304982976,50.32643749256469,48.171101500996414,55.0098231827112,44.66273739358218,2.155335991568279,2.155335991568279,49.248769496780554,48.171101500996414,1.4124000278825655,Balanced,Balanced Weapon,263,412,170.0
"Joven, Art",1000048892.0,MIS_MUD,Changeup,334.0,120.0,46.42995951676694,46.42995951676694,47.96074861169403,40.79461428992548,46.88919624524506,44.7393559487145,37.32809430255403,24.75442043222004,2.149840296530563,2.149840296530563,45.81427609697978,44.7393559487145,-0.4062468487006363,Balanced,Balanced Weapon,264,411,250.0
"Cook, Avery",690004.0,WIN_CIT29,Sinker,56.0,56.0,50.42243159920517,50.42243159920517,40.67503057630234,47.79940559625982,47.49821129233432,49.635523798321564,40.79895219384414,51.53896529142109,-2.1373125059872464,2.1373125059872464,48.56686754532794,47.49821129233432,0.3221699852655746,Balanced,Balanced Weapon,550,125,182.0
"Langrell, Connor",815223.0,MIS_MUD,Curveball,59.0,55.0,56.35208708357808,56.35208708357808,58.81448368180831,51.70359762247988,57.09080606304714,54.957540245248616,83.82449246889325,76.94826457105435,2.1332658177985238,2.1332658177985238,56.024173154147874,54.957540245248616,1.825739027824227,Balanced,Balanced Weapon,265,410,51.0
"Noriega, Branden",804447.0,LAK_ERI24,Curveball,78.0,42.0,53.92586076182244,53.92586076182244,39.99128436259039,47.05471476713454,49.745487842052825,51.86451696341607,52.12835625409299,63.19580877537656,-2.1190291213632477,2.1190291213632477,50.805002402734445,49.745487842052825,1.825739027824227,Balanced,Balanced Weapon,549,126,137.0
"Foltz Jr., Michael",803189.0,WAS_WIL3,Curveball,28.0,47.0,44.817039204826,44.817039204826,56.5357930087402,49.47443906594947,48.33266534600026,46.21425916316304,45.31761624099542,32.94040602488539,2.1184061828372194,2.1184061828372194,47.27346225458165,46.21425916316304,1.825739027824227,Balanced,Balanced Weapon,266,409,213.0
"Ryan, Dillon",1000132418.0,NEW_ENG23,Sinker,100.0,120.0,49.55756062158,49.55756062158,54.82056684534349,47.75979063632047,51.13646248870905,49.01822962600214,59.65946299934512,48.9849377865095,2.118232862706911,2.118232862706911,50.0773460573556,49.01822962600214,0.3221699852655746,Balanced,Balanced Weapon,267,408,152.0
"Floyd, Conner",1000161370.0,QUE_CAP,Curveball,31.0,27.0,49.878464222410216,49.878464222410216,50.8187501377468,43.89569946247911,50.16054999701119,48.08363479443088,53.896529142108704,43.94237066142764,2.0769152025803095,2.0769152025803095,49.12209239572103,48.08363479443088,1.825739027824227,Balanced,Balanced Weapon,268,407,172.0
"Webster, Evan",804248.0,FLO_Y'A,Cutter,38.0,95.0,71.0624512098442,71.0624512098442,36.92990945405762,43.80878213518019,60.82268868310823,62.88635048744499,92.46889325474788,95.15389652914212,-2.0636618043367605,2.0636618043367605,61.85451958527661,60.82268868310823,0.5914119635683726,Balanced,Balanced Weapon,548,127,8.0
"Smith, Jackson",1000333915.0,MIS_MUD,Slider,82.0,47.0,59.1818068192066,59.1818068192066,55.41833813609757,48.55959428755091,58.05276621427389,55.99514305970989,86.05108055009823,80.55009823182712,2.0576231545639985,2.0576231545639985,57.02395463699189,55.99514305970989,5.094112081866381,Balanced,Balanced Weapon,269,406,42.0
"Pindel, Buddie",1000054422.0,SCH_BOO,Four-Seam,208.0,238.0,47.164623086756464,47.164623086756464,44.21534822044481,51.06238814688103,46.27984062686296,48.33395260479383,33.39882121807465,45.383104125736736,-2.054111977930866,2.054111977930866,47.30689661582839,46.27984062686296,1.4124000278825655,Balanced,Balanced Weapon,547,128,211.0
"Earwood, Micah",1000112366.0,SUS_COU1,Curveball,49.0,55.0,56.40200500019989,56.40200500019989,55.20119420858666,48.41337144516938,56.04176176271592,54.00541493369073,80.68107400130977,73.28094302554028,2.0363468290251916,2.0363468290251916,55.023588348203326,54.00541493369073,1.825739027824227,Balanced,Balanced Weapon,270,405,59.0
"McKillican, Adam",1000570064.0,QUE_CAP,Changeup,33.0,37.0,54.915430919934,54.915430919934,49.45537440697392,56.20694823263598,53.27741396604597,55.30288611374459,69.74459724950884,78.06155861165685,-2.025472147698622,2.025472147698622,54.29015003989528,53.27741396604597,-0.4062468487006363,Balanced,Balanced Weapon,546,129,67.0
"Drakeford, Dosie",836144.0,NEW_JER6,Four-Seam,47.0,83.0,40.35622256537015,40.35622256537015,55.24101155021363,48.50168095225925,44.8216592608232,42.79986008143688,24.95088408644401,17.223313686967913,2.0217991793863206,2.0217991793863206,43.81075967113004,42.79986008143688,1.4124000278825655,Balanced,Balanced Weapon,271,404,296.0
"Morgan, Marcus",808861.0,JOL_SLA,Sinker,35.0,60.0,58.063540148282655,58.063540148282655,47.64663072210561,54.36319824574974,54.93846732042954,56.95343757752278,76.88277668631304,83.23510150622135,-2.014970257093239,2.014970257093239,55.94595244897616,54.93846732042954,0.3221699852655746,Balanced,Balanced Weapon,545,130,52.0
"Gwin, Riley",1000429384.0,QUE_CAP,Changeup,27.0,25.0,35.03850151901649,35.03850151901649,47.05359504943907,40.37058151328145,38.64302957814326,36.638125517295975,6.221349050425671,3.274394237066143,2.004904060847288,2.004904060847288,37.640577547719616,36.638125517295975,-0.4062468487006363,Balanced,Balanced Weapon,272,403,361.0
"Peters, Garrett",833402.0,NEW_YOR13,Changeup,362.0,118.0,47.51731617392271,47.51731617392271,48.7630374949763,42.10037745179922,47.89103257023879,45.89223455728566,42.56712508185986,31.499672560576293,1.9987980129531309,1.9987980129531309,46.89163356376223,45.89223455728566,-0.4062468487006363,Balanced,Balanced Weapon,273,402,220.0
"Campbell, AJ",1000132168.0,WIN_CIT29,Four-Seam,184.0,224.0,40.04078068689702,40.04078068689702,56.76294764224254,50.113350122293134,45.05743077350067,43.06255151751586,26.129666011787812,17.94368041912246,1.994879255984813,1.994879255984813,44.05999114550826,43.06255151751586,1.4124000278825655,Balanced,Balanced Weapon,274,401,289.0
"Jones, Logan",814785.0,TRI_VAL,Slider,32.0,33.0,74.72792124646458,74.72792124646458,44.51210791763395,51.16023091416868,65.66317724781538,67.6576141467758,97.38048461034708,98.16633922724296,-1.9944368989604158,1.9944368989604158,66.6603956972956,65.66317724781538,5.094112081866381,Balanced,Balanced Weapon,544,131,2.0
"Campbell, Tyler",809429.0,MIS_MUD,Cutter,76.0,56.0,50.11678680904502,50.11678680904502,37.84513556039505,44.4754033064016,46.43529143445002,48.42437175825199,34.577603143418465,45.841519318926,-1.9890803238019714,1.9890803238019714,47.42983159635101,46.43529143445002,0.5914119635683726,Balanced,Balanced Weapon,543,132,205.0
