pitcher_name,pitcher_id,pitcher_team,pitch_type,pitch_count,swing_count,whiff_count,csw_count,two_strike_pitch_count,strikeout_count,terminal_pa_count,batted_ball_count,hardhit_count,barrel_count,sweetspot_count,groundball_count,line_drive_count,flyball_count,exit_velocity_sum,xwoba_frontier,whiff_pct,csw_pct,putaway_pct,k_pct,avg_exit_velocity,hardhit_pct,barrel_pct,sweetspot_pct,groundball_pct,line_drive_pct,flyball_pct,whiff_pct_z,whiff_pct_score_component,csw_pct_z,csw_pct_score_component,putaway_pct_z,putaway_pct_score_component,k_pct_z,k_pct_score_component,avg_exit_velocity_z,avg_exit_velocity_score_component,hardhit_pct_z,hardhit_pct_score_component,barrel_pct_z,barrel_pct_score_component,sweetspot_pct_z,sweetspot_pct_score_component,pitch_value_raw,pitch_value_20_80,pitch_value_0_100,overall_rank,pitch_type_rank,groundball_score_raw,groundball_score_20_80,groundball_score_0_100,groundball_score_rank,groundball_score_pitch_type_rank,strikeout_score_raw,strikeout_score_20_80,strikeout_score_0_100,strikeout_score_rank,strikeout_score_pitch_type_rank,line_drive_score_raw,line_drive_score_20_80,line_drive_score_0_100,line_drive_score_rank,line_drive_score_pitch_type_rank,flyball_score_raw,flyball_score_20_80,flyball_score_0_100,flyball_score_rank,flyball_score_pitch_type_rank,pitcher_id_key,ivb,hb,spin_rate,velocity,extension,release_height,release_side
"Gregory, Ben",833406.0,GAT_GRI,Sinker,133,53,12,50,36,7,34,36,6,2,13,14,8,14,2870.0747,0.2411191963304676,0.2264150943396226,0.3759398496240601,0.1944444444444444,0.2058823529411764,79.72429722222222,0.1666666666666666,0.0555555555555555,0.3611111111111111,0.3888888888888889,0.2222222222222222,0.3888888888888889,-0.1680038611547445,0.0005466845641975,1.6330006511487705,-0.0479057071021003,0.1506857642022459,0.0021879572962166,0.0439395507755688,0.0019189720010214,0.0359907645360168,-0.0211985603117139,-0.1022397576436702,0.0244370401527171,1.1076887825902546,0.0544440113530936,0.5285893829605249,-0.1605891546690881,-0.1461587567156561,48.33142428517942,44.89247311827957,411,53,0.0244015499605429,50.24401549960543,54.97311827956989,336,67,0.0439395507755688,50.43939550775569,58.534946236559136,309,18,-0.3077109914224123,46.92289008577588,35.752688172043015,478,74,0.2150167645513205,52.15016764551321,59.07258064516129,305,60,833406,14.68120112781955,15.23231962406015,2268.16247518797,89.3933915037594,6.814232330827068,5.853913157894738,2.2746827067669173
"Pindel, Buddie",1000054422.0,SCH_BOO,Four-Seam,304,152,17,81,83,14,91,127,19,0,38,54,24,49,10288.49836,0.2528602437361011,0.1118421052631579,0.2664473684210526,0.1686746987951807,0.1538461538461538,81.01179811023621,0.1496062992125984,0.0,0.2992125984251969,0.4251968503937008,0.1889763779527559,0.3858267716535433,-1.1989799369018153,0.0039014807146785,-0.167196467031322,0.0049048755568308,-0.1322427244097108,-0.001920164358429,-0.3712402236858047,-0.0162131742890301,0.4082001025034067,-0.2404298603745065,-0.3085352987568178,0.0737451815029583,-0.7535608244918718,-0.0370382680845999,-0.1492846349760729,0.0453537170981757,-0.1676962122339222,48.08554866305217,44.75806451612903,412,113,0.3025142748940624,53.025142748940624,64.51612903225806,265,26,-0.3712402236858047,46.28759776314195,41.53225806451613,438,118,0.123331816823944,51.23331816823944,53.36021505376344,348,88,0.2394755198982604,52.39475519898261,59.94623655913978,299,38,1000054422,16.167974210526314,13.250878256578948,2193.069762171053,89.79472904605264,5.6465129934210525,5.862741677631579,2.3610040789473685
"Hicks, Jackson",703104.0,DOW_EAS1,Slider,116,52,16,28,42,4,32,27,4,0,7,11,5,11,2207.00865,0.2720678426916171,0.3076923076923077,0.2413793103448276,0.0952380952380952,0.125,81.74106111111111,0.1481481481481481,0.0,0.2592592592592592,0.4074074074074074,0.1851851851851851,0.4074074074074074,0.5633627824621464,-0.0018331824941318,-0.5793475609819805,0.0169957400489673,-0.9385101798975892,-0.0136271678121129,-0.6013942290937397,-0.0262646901672108,0.6190259755468481,-0.3646062995970935,-0.3261673962878563,0.0779595525585345,-0.7535608244918718,-0.0370382680845999,-0.5868287596277298,0.1782826849762217,-0.1701316305714255,48.057745471613615,44.623655913978496,413,109,0.1662502088623779,51.66250208862378,59.40860215053764,303,68,-0.6013942290937397,43.98605770906261,31.98924731182796,507,138,0.1724858212730911,51.72485821273091,55.57795698924731,332,83,0.0670995298341143,50.67099529834115,53.36021505376344,349,75,703104,2.3563193965517244,-1.0359124137931035,2195.1752689655173,79.97272956896552,5.232338189655173,5.843667327586207,1.2643851724137931
"Sanchez, Edwin",835958.0,LAK_ERI24,Changeup,82,29,10,17,38,7,21,16,4,0,4,7,4,5,1292.77956,0.2527972071782352,0.3448275862068966,0.2073170731707317,0.1842105263157894,0.3333333333333333,80.7987225,0.25,0.0,0.25,0.4375,0.25,0.3125,0.8975216799767601,-0.0029205355466443,-1.1393745192338864,0.0334246908962452,0.0383266036529996,0.0005565022850415,1.0608291432969046,0.0463295911752057,0.346601129981255,-0.2041480655589592,0.9054346162551696,-0.2164142656734619,-0.7535608244918718,-0.0370382680845999,-0.688230408953934,0.2090892158530678,-0.171121134654105,48.04644910785699,44.48924731182796,414,65,0.3967542795778602,53.967542795778606,68.41397849462365,237,58,1.0608291432969046,60.60829143296905,85.48387096774194,110,10,-0.6678586009440394,43.321413990559606,21.236559139784948,593,95,0.8251753577597972,58.25175357759797,78.76344086021506,160,48,835958,6.0071463414634145,-16.45501670731707,1907.6543207317072,79.76603463414634,5.803173292682927,4.851258048780488,-1.7187715853658536
"Parks, Pavin",682030.0,LAK_ERI24,Cutter,135,67,15,36,40,4,36,43,10,0,17,11,12,20,3335.7607,0.2557579674251383,0.2238805970149253,0.2666666666666666,0.1,0.1111111111111111,77.57583023255813,0.2325581395348837,0.0,0.3953488372093023,0.2558139534883721,0.2790697674418604,0.4651162790697674,-0.1908103369818173,0.0006208968365388,-0.1635909220163695,0.0047991032882722,-0.8862287745807966,-0.0128680418069131,-0.7122091205864494,-0.031104308923372,-0.5851190795909169,0.34463513787905,0.6945260263693658,-0.1660035272447267,-0.7535608244918718,-0.0370382680845999,0.9035396676783524,-0.2745016758183571,-0.1714606838741079,48.04257275042748,44.354838709677416,415,21,-0.9949295105200864,40.05070489479914,16.129032258064516,625,27,-0.7122091205864494,42.87790879413551,26.478494623655912,553,24,-1.0447572620713224,39.552427379286776,12.298387096774194,654,27,-0.3938518527729938,46.06148147227006,35.88709677419355,478,24,682030,7.044705447761194,-3.580778432835821,2428.2788753731343,84.69148328358209,5.774520149253732,5.587904552238807,2.031910373134328
"Kostura, Brit",1000146015.0,WAS_WIL3,Sinker,107,55,10,33,26,3,29,42,8,2,13,13,7,22,3373.33108,0.2334329842779635,0.1818181818181818,0.308411214953271,0.1153846153846153,0.1034482758620689,80.31740666666667,0.1904761904761904,0.0476190476190476,0.3095238095238095,0.3095238095238095,0.1666666666666666,0.5238095238095238,-0.569305688334142,0.0018525207098392,0.5227431047552407,-0.0153351917210997,-0.7173196189419309,-0.0104154808670368,-0.7733483710651863,-0.0337744434095298,0.2074554025133974,-0.122191232080391,0.1856672063274266,-0.0443776186547625,0.8417959815785234,0.041375114290566,-0.0363626632854743,0.01104723164477,-0.1718191000876446,48.038481003869535,44.22043010752688,416,54,-0.5835212739044653,44.16478726095535,29.63709677419355,524,96,-0.7733483710651863,42.26651628934814,23.58870967741936,570,63,0.4125842276208419,54.12584227620842,67.40591397849462,245,35,-0.8626659455311838,41.37334054468816,20.56451612903226,591,107,1000146015,13.291507196261682,-16.724954392523365,2100.8309588785046,84.96542775700935,5.579190654205608,5.067962710280374,-1.723584859813084
"Barreto, Brayhans",810980.0,TRI_VAL,Slider,80,41,6,16,31,0,14,22,2,0,8,9,6,7,1770.64085,0.2666925655187094,0.1463414634146341,0.2,0.0,0.0,80.483675,0.0909090909090909,0.0,0.3636363636363636,0.4090909090909091,0.2727272727272727,0.3181818181818182,-0.8885401624881094,0.0028913096887363,-1.2596766065620733,0.0369538729301049,-1.9841382862334305,-0.0288096879161094,-1.5987282525281266,-0.0698212589726608,0.2555226519041171,-0.150502841971525,-1.0183073702789778,0.2433927727219704,-0.7535608244918718,-0.0370382680845999,0.5562443782313076,-0.1689909358173188,-0.1719250374214024,48.03727160344514,44.08602150537634,417,110,0.1791455414898178,51.79145541489818,60.08064516129033,297,67,-1.5987282525281266,34.012717474718734,1.948924731182796,717,153,-0.9625248269162792,40.3747517308372,14.31451612903226,635,132,0.7797916607442907,57.79791660744291,77.28494623655914,169,33,810980,4.056603625,0.13510337500000005,1917.74707,80.861552875,6.172263125,6.8474085,-1.3915571249999998
"Kaminer, Brandon",690510.0,DOW_EAS1,Slider,133,57,9,35,32,6,42,40,6,0,16,14,10,16,3162.32126,0.2386593842531921,0.1578947368421052,0.2631578947368421,0.1875,0.1428571428571428,79.0580315,0.15,0.0,0.4,0.35,0.25,0.4,-0.7845789357077059,0.0025530198567928,-0.2212796422556164,0.0064914595852107,0.074442048115258,0.0010808985386335,-0.4589179400316849,-0.0200423231950037,-0.1566229460154606,0.0922509152031063,-0.3037746324234373,0.0726073013179527,-0.7535608244918718,-0.0370382680845999,0.954476310130586,-0.2899765843518428,-0.1720735811297504,48.03557580067623,43.95161290322581,418,111,-0.2734806337333111,47.26519366266689,42.473118279569896,428,95,-0.4589179400316849,45.41082059968315,38.03763440860215,462,134,-0.6678586009440394,43.321413990559606,21.236559139784948,584,122,0.1262664237209965,51.26266423720997,55.51075268817204,329,67,690510,6.103685112781955,2.269862631578947,2473.620367669173,83.84740390977443,5.283926466165413,5.934541127819548,-1.4352727819548872
"Leak, Anthony",1000264276.0,NEW_YOR13,Sinker,106,40,7,35,20,2,24,27,6,0,11,12,8,7,2087.40325,0.2583219283377101,0.175,0.330188679245283,0.1,0.0833333333333333,77.31123148148147,0.2222222222222222,0.0,0.4074074074074074,0.4444444444444444,0.2962962962962963,0.2592592592592592,-0.6306585638356075,0.002052162966721,0.8807926075979349,-0.025838931936493,-0.8862287745807966,-0.0128680418069131,-0.9338389035718688,-0.0407835464356942,-0.6616131052510933,0.3896901189928939,0.5695431582888898,-0.1361304970647355,-0.7535608244918718,-0.0370382680845999,1.0355976295915492,-0.3146218090533197,-0.1755388124221407,47.99601607185363,43.81720430107527,419,55,0.4499475266660482,54.49947526666048,69.8252688172043,227,43,-0.9338389035718688,40.66161096428131,17.473118279569892,614,76,-1.2681046168134171,37.31895383186583,9.811827956989246,672,111,1.2504374075717664,62.504374075717664,88.44086021505376,87,13,1000264276,10.072089150943397,14.165365094339624,2111.6766726415094,89.18898179245282,6.347323018867924,5.568264339622642,1.6429942452830189
"Delongchamp, Luke",802194.0,TRI_VAL,Changeup,222,104,15,49,59,5,62,81,16,3,29,31,20,30,6428.10883,0.2571927203180297,0.1442307692307692,0.2207207207207207,0.0847457627118644,0.0806451612903225,79.35936827160494,0.1975308641975308,0.037037037037037,0.3580246913580246,0.382716049382716,0.2469135802469135,0.3703703703703703,-0.9075330789191448,0.0029531126388028,-0.9190013262303008,0.0269598229062921,-1.0537064966973002,-0.0152998183320448,-0.9552869470865872,-0.0417202468401125,-0.0695081631765029,0.0409403081109602,0.2709729734299738,-0.064767147190312,0.4872722468962125,0.0239499182071957,0.4947888331851225,-0.1503203110434725,-0.1773043615426909,47.97586023273683,43.68279569892473,420,66,-0.0228813363400693,49.7711866365993,53.62903225806451,346,83,-0.9552869470865872,40.44713052913413,16.666666666666664,621,91,-0.6278421998860799,43.7215780011392,22.983870967741936,574,93,0.3629339992685277,53.62933999268528,64.85215053763442,262,67,802194,7.802793648648649,16.435277117117117,1853.5916770270271,82.25478369369368,5.502024324324324,5.61761536036036,2.13591527027027
"Rodriguez, Luis",693543.0,TRO_AIG,Slider,54,30,17,21,20,10,18,11,1,0,4,4,3,4,896.9618,0.2431782863845868,0.5666666666666667,0.3888888888888889,0.5,0.5555555555555556,81.54198181818182,0.0909090909090909,0.0,0.3636363636363636,0.3636363636363636,0.2727272727272727,0.3636363636363636,2.8937232844152496,-0.0094161755674872,1.8458994996507567,-0.0541513077217546,3.505409272029739,0.0508985426298718,2.8338674071802594,0.1237634912737834,0.5614732604271524,-0.3307077503915927,-1.0183073702789778,0.2433927727219704,-0.7535608244918718,-0.0370382680845999,0.5562443782313076,-0.1689909358173188,-0.1822496309571277,47.91940411177907,43.54838709677419,421,112,-0.1690284394510508,48.30971560548949,46.84139784946236,400,89,2.8338674071802594,78.33867407180259,99.26075268817203,7,2,-0.9625248269162792,40.3747517308372,14.31451612903226,641,133,0.4167220846202388,54.16722084620239,67.00268817204301,250,51,693543,2.1846318518518517,-1.4854172222222222,2536.409072222222,87.71560851851852,5.939201296296297,5.771436111111111,2.3253914814814816
"Simpson, Garret",1000073158.0,EVA_OTT,Cutter,75,42,15,27,8,2,22,25,6,1,3,19,2,4,2077.35238,0.2751498738937857,0.3571428571428571,0.36,0.25,0.0909090909090909,83.0940952,0.24,0.04,0.12,0.76,0.08,0.16,1.0083396817035446,-0.0032811373242633,1.370929036347618,-0.0402175742102937,0.7606354928981542,0.0110444273568811,-0.8733944173031181,-0.038143754386879,1.010180597000725,-0.594996371633427,0.7845136913873089,-0.1875121089743204,0.5865388926072607,0.0288289731105394,-2.111909565493851,0.6416129093639904,-0.1826646366977725,47.91466632859104,43.413978494623656,422,22,2.8670486743533194,78.67048674353319,99.73118279569891,3,1,-0.8733944173031181,41.26605582696882,19.287634408602152,605,27,1.5362447693283168,65.36244769328317,93.81720430107528,48,6,2.043273785655992,70.43273785655992,97.91666666666666,17,2,1000073158,1.3193582666666666,-1.3203868,2505.884308,84.04445813333334,5.298770266666666,5.5447652000000005,1.8594452000000001
"Villalobos, Jonaiker",665690.0,FLO_Y'A,Changeup,142,67,10,26,39,4,40,51,10,2,17,22,12,17,4086.68754,0.2454478513214831,0.1492537313432835,0.1830985915492957,0.1025641025641025,0.1,80.13112823529411,0.196078431372549,0.0392156862745098,0.3333333333333333,0.4313725490196078,0.2352941176470588,0.3333333333333333,-0.8623343474456199,0.002806035966588,-1.5375574843342252,0.0451057863604288,-0.8580772486409861,-0.0124592816502671,-0.800861033780617,-0.0349760039283008,0.1536033451950263,-0.0904723703198705,0.2534100213794499,-0.0605693030800519,0.5602624275661011,0.0275374585773014,0.22438443498191,-0.0681695620385491,-0.1911972401127213,47.81725653144781,43.27956989247312,423,67,0.3498190615588704,53.49819061558871,66.8010752688172,248,61,-0.800861033780617,41.99138966219383,22.58064516129032,579,85,-0.4771922194325894,45.2280778056741,27.41935483870968,545,88,0.6587684687029401,56.5876846870294,74.39516129032258,200,51,665690,8.027230211267605,-13.319671126760563,1586.3268781690142,80.05875211267606,5.852531901408451,5.725407183098592,-1.5039908450704225
"Good, Ty",688612.0,GAT_GRI,Curveball,139,39,14,50,58,15,33,16,2,0,5,7,1,8,1307.24242,0.2507848397992259,0.358974358974359,0.3597122302158273,0.2586206896551724,0.4545454545454545,81.70265125,0.125,0.0,0.3125,0.4375,0.0625,0.5,1.0248203076013749,-0.0033347652809348,1.366197731234471,-0.0400787766434944,0.8552828645923464,0.0124187071938808,2.0279409235969155,0.088566263956248,0.6079218985643174,-0.3580659982543829,-0.6060769445930889,0.1448626930658063,-0.7535608244918718,-0.0370382680845999,-0.0037692760020508,0.001145132434355,-0.1915250116131219,47.81351463066904,43.14516129032258,424,46,0.3967542795778602,53.967542795778606,68.41397849462365,236,44,2.0279409235969155,70.27940923596915,95.63172043010752,33,12,1.7631377633269416,67.63137763326941,96.03494623655914,30,5,-0.6724866437519181,43.27513356248082,27.1505376344086,535,63,688612,-7.65302654676259,-4.620518345323741,2134.1179086330935,75.04150834532373,5.64708,6.822681223021583,0.23561618705035972
"Smith, Ethan",680733.0,WIN_CIT29,Slider,58,19,4,19,11,3,14,12,3,0,4,6,3,3,945.96388,0.2831885007684425,0.2105263157894736,0.3275862068965517,0.2727272727272727,0.2142857142857142,78.83032333333334,0.25,0.0,0.3333333333333333,0.5,0.25,0.25,-0.3109777914858664,0.001011921733495,0.8380046173098789,-0.0245837034534026,1.0101603819101164,0.0146675287453348,0.1109872162165357,0.0048471446938247,-0.2224521091281185,0.1310242922764618,0.9054346162551696,-0.2164142656734619,-0.7535608244918718,-0.0370382680845999,0.22438443498191,-0.0681695620385491,-0.1946549118008971,47.77778310448143,43.01075268817204,425,113,0.875493503371554,58.75493503371554,80.1747311827957,157,30,0.1109872162165357,51.10987216216536,60.14784946236559,300,108,-0.6678586009440394,43.321413990559606,21.236559139784948,596,124,1.324396024930369,63.24396024930369,90.05376344086021,79,14,680733,-0.1680501724137931,-6.41851224137931,2422.812703448276,80.64356672413793,5.906365862068966,5.950621724137931,1.9861691379310344
"Peyton, Blake",1000017005.0,GAT_GRI,Four-Seam,225,93,23,64,53,8,51,58,7,0,23,12,11,35,4623.90171,0.2164787717740164,0.2473118279569892,0.2844444444444444,0.1509433962264151,0.1568627450980392,79.72244327586208,0.1206896551724138,0.0,0.396551724137931,0.2068965517241379,0.1896551724137931,0.603448275862069,0.0200337609272477,-6.518985805726424e-05,0.1286985938624851,-0.0037755019495498,-0.3269163818520964,-0.0047468258644924,-0.3471718309634058,-0.0151620353736648,0.0354547989660044,-0.0208828765909766,-0.6581980328982012,0.1573205192292293,-0.7535608244918718,-0.0370382680845999,0.9167129372780676,-0.2785038073356378,-0.2028539858277495,47.68418094124028,42.876344086021504,426,114,-1.3696283737299064,36.30371626270094,6.989247311827956,693,209,-0.3471718309634058,46.52828169036594,42.002688172043015,433,116,0.1145310335339776,51.14531033533978,52.68817204301075,353,91,-1.4987829204480367,35.01217079551964,6.182795698924731,699,213,1000017005,18.31593888888889,-13.467130044444446,2259.2244231111113,89.3102192888889,5.925555955555556,6.295261955555555,-1.9581214666666666
"Hocom, Quinn",1000152021.0,TRI_VAL,Four-Seam,194,88,20,61,50,14,58,61,11,1,23,13,14,34,4847.27062,0.2470329203100925,0.2272727272727272,0.3144329896907216,0.28,0.2413793103448276,79.46345278688526,0.180327868852459,0.0163934426229508,0.3770491803278688,0.2131147540983606,0.2295081967213114,0.5573770491803278,-0.1602865183243716,0.0005215723306275,0.621748821034419,-0.0182396234138657,1.0900083463939447,0.01582692118964,0.3271581375520687,0.0142879773413114,-0.0394179093477044,0.0232171486057978,0.0629527626676154,-0.0150467804745254,-0.2043396289594411,-0.0100434971029854,0.7031332055712053,-0.2136167897849711,-0.2030930713089708,47.68145149665074,42.74193548387097,427,115,-1.3219980156814668,36.78001984318533,8.333333333333332,683,204,0.3271581375520687,53.27158137552069,67.20430107526882,245,51,-0.4021759381821825,45.97824061817818,30.376344086021508,519,163,-1.1307875841052295,38.692124158947706,13.104838709677418,647,185,1000152021,21.495467577319587,10.38335293814433,2213.099189175258,89.02109030927836,6.051682835051547,6.051658041237114,1.9376298969072163
"Vitas, Ben",1000076969.0,JOL_SLA,Four-Seam,178,82,12,53,33,6,60,66,7,0,25,30,12,24,5294.52718,0.2498401530515895,0.1463414634146341,0.297752808988764,0.1818181818181818,0.1,80.22010878787879,0.106060606060606,0.0,0.3787878787878788,0.4545454545454545,0.1818181818181818,0.3636363636363636,-0.8885401624881094,0.0028913096887363,0.3475052117886503,-0.0101944128930318,0.0120608258622672,0.0001751231915201,-0.800861033780617,-0.0349760039283008,0.1793271275068203,-0.1056236781015171,-0.8350938477519168,0.1996016262081199,-0.7535608244918718,-0.0370382680845999,0.722174349856007,-0.2194016227067039,-0.2045659266257775,47.66463710476419,42.60752688172043,428,116,0.5273195224306853,55.27319522430685,71.9758064516129,212,14,-0.800861033780617,41.99138966219383,22.58064516129032,580,182,0.2161400769726813,52.16140076972681,57.795698924731184,321,79,0.4167220846202388,54.16722084620239,67.00268817204301,253,24,1000076969,14.102761516853931,16.515825674157302,2158.800025280899,90.61573382022472,5.1958924719101125,5.440343764044943,1.8120668539325844
"Castro, Alexander",669418.0,TRO_AIG,Slider,101,43,17,37,38,12,27,19,1,0,7,9,4,6,1556.68465,0.2709570416051401,0.3953488372093023,0.3663366336633663,0.3157894736842105,0.4444444444444444,81.93077105263157,0.0526315789473684,0.0,0.3684210526315789,0.4736842105263157,0.2105263157894736,0.3157894736842105,1.3521332033396645,-0.0043998414436672,1.475111438047011,-0.0432738691465471,1.482944382143308,0.0215323524287208,1.9473482752385816,0.0850465412244945,0.6738700633424567,-0.3969094673087069,-1.4811625850841863,0.3540230375990669,-0.7535608244918718,-0.0370382680845999,0.6086433166391075,-0.1849101000981773,-0.2059296148294163,47.64906898506811,42.473118279569896,429,114,0.6739190933531559,56.73919093353156,76.0752688172043,178,38,1.9473482752385816,69.47348275238582,94.8252688172043,39,15,-0.1560698926764631,48.43930107323537,41.66666666666667,432,102,0.7989005858034515,57.98900585803452,77.88978494623656,164,31,669418,0.7440410891089109,-4.89558198019802,2498.2130455445545,83.4864393069307,4.8101021782178215,5.87137297029703,2.3552646534653467
"Kaftan, Eddie",1000557510.0,FLO_Y'A,Slider,62,32,13,20,24,7,18,16,2,0,9,4,5,7,1230.35013,0.2355450268301367,0.40625,0.3225806451612903,0.2916666666666667,0.3888888888888889,76.896883125,0.125,0.0,0.5625,0.25,0.3125,0.4375,1.450226463589101,-0.0047190369125189,0.7557067488929321,-0.022169413185523,1.2180977894200853,0.0176867799023796,1.5040887092677435,0.0656880661998501,-0.78139890803352,0.4602439568317432,-0.6060769445930889,0.1448626930658063,-0.7535608244918718,-0.0370382680845999,2.734075255805482,-0.830631201240496,-0.2060764234233586,47.64739299068992,42.33870967741936,430,115,-1.0394633918032208,39.605366081967794,14.85215053763441,636,135,1.5040887092677435,65.04088709267744,90.45698924731182,73,28,-1.4781907223676998,35.218092776323005,6.586021505376344,696,142,-0.1732659765813463,48.26734023418653,44.48924731182796,410,93,1000557510,1.0900816129032258,-6.313425322580645,2437.369164516129,77.08446870967742,4.720545806451613,6.051520483870968,1.7006190322580645
"Snyder, Jack",801389.0,SCH_BOO,Four-Seam,74,32,5,17,28,2,17,26,4,1,12,6,9,11,2037.31897,0.2848907339798568,0.15625,0.2297297297297297,0.0714285714285714,0.1176470588235294,78.35842192307692,0.1538461538461538,0.0384615384615384,0.4615384615384615,0.2307692307692307,0.3461538461538461,0.4230769230769231,-0.7993789714646378,0.0026011791731459,-0.77088163912953,0.0226145837655038,-1.1999172064815495,-0.0174227978381121,-0.6600609363545861,-0.0288268412734138,-0.3588761793036035,0.2113780696098224,-0.2572665843973375,0.0614910872028984,0.5349965957957535,0.026295617679957,1.6284072718062856,-0.4947215280256522,-0.2165906297058504,47.52736084442782,42.204301075268816,431,117,-1.186767768355127,38.13232231644873,11.35752688172043,662,187,-0.6600609363545861,43.39939063645414,29.36827956989248,529,167,-1.9145234031342853,30.854765968657148,3.8306451612903225,717,235,-0.0580612072342912,49.41938792765709,48.655913978494624,384,55,801389,17.205383243243244,5.366697837837838,2434.339883783784,90.77345567567568,5.886043243243243,5.598515405405405,1.4815414864864864
"Eisenbarger, Jack",1000570067.0,QUE_CAP,Four-Seam,241,71,14,79,46,13,63,56,10,3,22,15,14,27,4453.29916,0.2540115819204257,0.1971830985915492,0.3278008298755187,0.2826086956521739,0.2063492063492063,79.52319928571428,0.1785714285714285,0.0535714285714285,0.3928571428571428,0.2678571428571428,0.25,0.4821428571428571,-0.4310456872040793,0.001402622666162,0.8415332949321824,-0.0246872207401305,1.1186494640892304,0.0162427902185756,0.0476644210778449,0.0020816482617327,-0.022145529202534,0.0130437167002925,0.041713724341878,-0.0099702892510226,1.041215582337321,0.0511767870874616,0.8762521806503697,-0.2662115462468468,-0.2169214913037753,47.52358366651751,42.06989247311828,432,118,-0.9026807564335944,40.97319243566405,19.22043010752688,602,149,0.0476644210778449,50.47664421077845,58.73655913978495,308,71,-0.6678586009440394,43.321413990559606,21.236559139784948,580,189,-0.5298521674174687,44.70147832582531,31.18279569892473,513,115,1000570067,18.813760663900414,-13.809420456431535,2553.4760298755186,89.63560290456431,5.904436307053942,5.95481755186722,-1.9894160995850623
"Vega, Lucas",837223.0,TRO_AIG,Changeup,60,23,6,12,13,1,13,14,5,0,3,6,3,5,1111.05178,0.3250600133775063,0.2608695652173913,0.2,0.0769230769230769,0.0769230769230769,79.36084142857143,0.3571428571428571,0.0,0.2142857142857142,0.4285714285714285,0.2142857142857142,0.3571428571428571,0.1420319986393724,-0.0004621721235725,-1.2596766065620733,0.0369538729301049,-1.139592508039097,-0.0165468832167276,-0.9849842381069656,-0.0430172166308455,-0.0690822816999721,0.0406894639212836,2.201015954125105,-0.5260802303071203,-0.7535608244918718,-0.0370382680845999,-1.079351056355011,0.3279144063780468,-0.2175870271334305,47.51598578495599,41.935483870967744,433,68,0.3283629618930462,53.28362961893046,65.59139784946237,262,65,-0.9849842381069656,40.15015761893034,15.793010752688172,630,93,-0.2048116744162322,47.95188325583768,39.85215053763441,452,75,0.4685891669236749,54.68589166923675,69.08602150537635,232,58,837223,8.9759975,14.979855500000001,2020.5302550000001,83.5422205,6.195373833333333,5.162624666666667,2.479506333333333
"Cihocki, Danny",1000368111.0,NIU_HUS,Four-Seam,55,26,3,12,16,1,15,21,5,1,7,8,5,8,1668.94441,0.220989480045288,0.1153846153846153,0.2181818181818181,0.0625,0.0666666666666666,79.47354333333334,0.238095238095238,0.0476190476190476,0.3333333333333333,0.3809523809523809,0.238095238095238,0.3809523809523809,-1.1671029368099617,0.0037977529563796,-0.960744147140519,0.0281843903005142,-1.2979448414505343,-0.0188461590978617,-1.0668167733631209,-0.0465910889430875,-0.036500788553354,0.0214989644579255,0.76148113426962,-0.1820069362697217,0.8417959815785234,0.041375114290566,0.22438443498191,-0.0681695620385491,-0.2207575243438349,47.47979079556183,41.80107526881721,434,119,-0.0363907324259584,49.636092675740414,53.09139784946236,347,42,-1.0668167733631209,39.33183226636879,12.231182795698924,650,206,-0.5135096254347694,44.86490374565231,26.008064516129032,549,176,0.2784098651444097,52.7840986514441,61.55913978494624,285,35,1000368111,15.775910000000001,12.280282000000001,2220.834321818182,89.1765869090909,6.536965636363637,5.375720181818181,1.5277585454545455
"Baker, Luke",694914.0,EVA_OTT,Curveball,59,22,6,23,19,4,13,11,2,0,2,4,1,6,913.59812,0.2481372374651537,0.2727272727272727,0.3898305084745763,0.2105263157894736,0.3076923076923077,83.05437454545455,0.1818181818181818,0.0,0.1818181818181818,0.3636363636363636,0.0909090909090909,0.5454545454545454,0.2487326516853994,-0.0008093760485842,1.861380935873154,-0.0546054711347748,0.3272501593510609,0.0047516723137774,0.856247805156518,0.0373949103946006,0.9986975769347756,-0.5882328728145827,0.0809737648833919,-0.0193541063611336,-0.7535608244918718,-0.0370382680845999,-1.4349152812650794,0.4359373068552999,-0.2219562048799974,47.46610643427268,41.66666666666667,435,47,-0.1690284394510508,48.30971560548949,46.84139784946236,391,56,0.856247805156518,58.56247805156518,81.98924731182797,133,32,1.3948049808616416,63.94804980861642,92.6747311827957,53,8,-1.03555621987597,39.6444378012403,15.38978494623656,629,67,694914,-7.376609827586207,9.671356379310344,2694.3545120689655,75.5467501724138,5.509847586206897,5.996036206896552,-1.645571896551724
