leaderboard,leaderboard_rank,pitcher_name,pitcher_team,pitch_type,batter_side,pitch_count,split_batted_ball_count,split_terminal_pa_count,k_pct,groundball_pct,line_drive_pct,flyball_pct,final_pitch_score_20_80,raw_pitch_score_20_80,groundball_score_20_80,groundball_score_rank,groundball_score_pitch_type_rank,strikeout_score_20_80,strikeout_score_rank,strikeout_score_pitch_type_rank,line_drive_score_20_80,line_drive_score_rank,line_drive_score_pitch_type_rank,flyball_score_20_80,flyball_score_rank,flyball_score_pitch_type_rank,location_score_20_80,stuff_plus_20_80,execution_plus_20_80,movement_quality_20_80,archetype,platoon_category,quadrant_label,overall_rank,pitch_type_rank,pitch_type_batter_side_rank
Best Overall Pitches,68,"Heredia-Bustos, Rolando",DOW_EAS1,Curveball,R,40,8,6,0.0,0.5,0.125,0.375,63.296322379971045,66.3068159383901,57.01207847437245,315,36,36.49019003684828,1392,83,57.04718222995426,318,21,52.424553768785806,580,58,56.2718374103266,44.13866711904781,71.24777557926333,79.01524032825321,Tight High-Spin Breakers,Balanced Weapon,Command/Deception Weapon,68,7,4
Best Overall Pitches,69,"Townes, Holland",SCH_BOO,Curveball,R,56,7,13,0.6153846153846154,0.5714285714285714,0.1428571428571428,0.2857142857142857,63.29407939657199,68.71239031909197,61.425062661853005,187,22,78.44131569179885,15,2,55.37179885153173,420,25,58.06422937611972,307,36,50.65135391069205,55.15159886357823,67.01799550590884,71.91090269636577,Tight High-Spin Breakers,Right-Handed Killer,Elite Weapon,69,8,5
Best Overall Pitches,70,"Martinez, Mason",TRI_VAL,Slider,R,89,23,19,0.1052631578947368,0.4347826086956521,0.1739130434782608,0.391304347826087,63.288187145528525,59.68072909944309,52.98283204232497,529,55,43.66604047782667,1087,154,52.45808862818821,613,80,51.394699962229176,647,74,71.7055892530612,72.98488691217506,60.16552631130775,55.38100820633059,Soft-Speed Separation,Right-Handed Killer,Elite Weapon,70,37,29
Best Overall Pitches,71,"Bargo, Casey",NEW_ENG23,Slider,L,27,8,8,0.375,0.875,0.0,0.125,63.26940087092657,73.56378699062643,80.0,9,2,62.05415723283379,204,36,68.77486587891195,97,14,68.21564546932076,61,6,39.2491665916269,60.87339294887979,64.78744593191276,62.69636576787808,Tight High-Spin Breakers,Right-Handed Killer,Elite Weapon,71,38,9
Best Overall Pitches,72,"Jones, Breyln",NEW_JER6,Curveball,R,33,6,9,0.2222222222222222,0.5,0.0,0.5,63.23446814146576,67.95340806796628,57.01207847437245,328,39,51.63920763446932,556,48,68.77486587891195,39,6,44.52900791851833,1077,77,52.22360831296452,52.02968567434327,68.13259480793491,78.10082063305978,Tight High-Spin Breakers,,Elite Weapon,72,9,6
Best Overall Pitches,73,"Riedel, Caleb",SCH_BOO,Sinker,L,33,10,8,0.25,0.4,0.3,0.3,62.99963835506237,70.0195758877171,50.83390061189966,679,66,53.53283483417195,472,16,40.62842512141349,1292,109,57.1618812789463,353,39,46.619784112201344,62.126909318310695,63.92824432610166,48.48769050410317,Soft-Speed Separation,Balanced Weapon,Elite Weapon,73,4,1
Best Overall Pitches,74,"Bohnert, Matthew",WIN_CIT29,Curveball,R,51,6,11,0.4545454545454545,0.8333333333333334,0.0,0.1666666666666666,62.97306092393747,71.86855474155419,77.60600468261507,17,2,67.47681694107314,98,12,68.77486587891195,86,9,65.58379685256494,99,10,42.21690868283177,56.1412486392049,66.18821921110121,69.23798358733879,Tight High-Spin Breakers,Balanced Weapon,Elite Weapon,74,10,7
Best Overall Pitches,75,"Webster, Evan",FLO_Y'A,Cutter,L,95,21,19,0.2105263157894736,0.5714285714285714,0.0,0.4285714285714285,62.88635048744499,71.0624512098442,61.425062661853005,194,4,50.841890918805056,600,8,68.77486587891195,73,1,49.04074840438546,808,21,43.80878213518019,69.94261848937892,60.76987374687141,53.76318874560375,Soft-Speed Separation,Balanced Weapon,Elite Weapon,75,2,1
Best Overall Pitches,76,"Colon, Jeffrey",TRO_AIG,Sinker,R,26,10,7,0.1428571428571428,0.6,0.0,0.4,62.86444566843996,64.87081777056964,63.19025633684523,140,23,46.22884420674752,871,39,68.77486587891195,23,2,50.84544459873232,667,83,58.18291076347068,37.47387389890035,73.20030017438157,28.01875732708089,Soft-Speed Separation,Balanced Weapon,Command/Deception Weapon,76,5,4
Best Overall Pitches,77,"Gregory, Ben",GAT_GRI,Four-Seam,R,74,16,17,0.1176470588235294,0.5,0.125,0.375,62.86141958836758,64.1009674585692,57.01207847437245,305,13,44.510258176765305,1027,165,57.04718222995426,313,40,52.424553768785806,576,38,59.96914122456383,44.53559971125402,70.48584971993839,41.24267291910903,Soft-Speed Separation,,Command/Deception Weapon,77,10,7
Best Overall Pitches,78,"Plumadore, Carson",WIN_CIT29,Slider,R,78,24,24,0.2083333333333333,0.2083333333333333,0.125,0.6666666666666666,62.84376882186203,62.94759395027143,38.99239304216015,1332,158,50.692394034618005,602,109,57.04718222995426,309,39,34.001613451495025,1445,168,62.60151018890677,78.91081333116743,57.268298819670456,78.24150058616647,Tight High-Spin Breakers,Right-Handed Killer,Elite Weapon,78,39,30
Best Overall Pitches,79,"Lockhart, Gauge",LAK_ERI24,Cutter,L,36,8,5,0.8,0.25,0.125,0.625,62.77810496997055,72.51081307489314,41.56663381819048,1222,28,80.0,2,1,57.04718222995426,348,10,36.63346206825085,1407,30,40.0684527251512,47.53279258853341,69.21878254302176,46.23681125439624,Soft-Speed Separation,Balanced Weapon,Command/Deception Weapon,79,3,2
Best Overall Pitches,80,"Harajli, Ahmad",FLO_Y'A,Slider,R,54,13,11,0.4545454545454545,0.3846153846153846,0.0769230769230769,0.5384615384615384,62.730812174627786,60.204034466996994,49.88341170998077,726,88,67.47681694107314,93,17,61.55782978724568,164,19,42.09960919535911,1197,142,68.62662682576631,60.09584438797329,64.33093956171089,66.77608440797187,Tight High-Spin Breakers,,Elite Weapon,80,40,31
Best Overall Pitches,81,"Binns, Malik",NEW_JER6,Curveball,R,28,9,9,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.4444444444444444,62.67355590479569,66.31708070198218,53.579757439665336,491,52,44.0646988356588,1048,64,58.35025819094956,266,19,48.038139407526096,860,71,54.17199804469389,48.84851966225377,68.56727897932315,79.43728018757326,Tight High-Spin Breakers,Balanced Weapon,Command/Deception Weapon,81,11,8
Best Overall Pitches,82,"Baird, Dustin",MIS_MUD,Slider,R,34,4,8,0.5,0.5,0.0,0.5,62.48840374986318,61.66747160303496,57.01207847437245,298,30,70.57547963149563,54,11,68.77486587891195,12,7,44.52900791851833,1046,126,64.40391209246235,68.77145465905382,60.66156518664046,70.99648300117232,Tight High-Spin Breakers,,Elite Weapon,82,41,32
Best Overall Pitches,83,"Cameron, Zach",WIN_CIT29,Four-Seam,L,52,22,18,0.1666666666666666,0.4545454545454545,0.0909090909090909,0.4545454545454545,62.425049975012215,71.70087809076632,54.20381580961208,472,26,47.85195323506406,793,104,60.24564140694272,213,21,47.40011550043378,912,102,40.78145103825264,44.74084768682357,69.7954342136384,37.72567409144197,Soft-Speed Separation,Right-Handed Killer,Command/Deception Weapon,83,11,4
Best Overall Pitches,84,"MacMillan, Blake",TRO_AIG,Slider,L,63,8,13,0.5384615384615384,0.5,0.25,0.25,62.37413683512449,64.0606703352333,57.01207847437245,309,33,73.19742498493002,41,6,45.319498580996566,1069,95,60.32009961905328,218,19,58.4388920015373,51.4341538134592,67.15525740333327,65.6506447831184,Tight High-Spin Breakers,Balanced Weapon,Elite Weapon,84,42,10
Best Overall Pitches,85,"Harris, Everette",TRI_VAL,Changeup,R,40,7,9,0.2222222222222222,0.8571428571428571,0.0,0.1428571428571428,62.36367034826629,69.69744240888184,79.07699941177526,11,1,51.63920763446932,565,30,68.77486587891195,68,6,67.08771034785399,71,4,45.25153554016334,65.15701165688988,61.87391236255803,53.55216881594372,Soft-Speed Separation,Balanced Weapon,Elite Weapon,85,12,5
Best Overall Pitches,86,"Glickstein, Aaron",SCH_BOO,Sinker,L,29,12,8,0.125,0.3333333333333333,0.1666666666666666,0.5,62.31673106682466,68.34942828332473,46.71511537025113,915,82,45.01151243551012,988,61,53.13795434696837,564,37,44.52900791851833,1087,103,48.24043756165785,40.82590672441651,71.14611664942039,37.373974208675264,Soft-Speed Separation,Balanced Weapon,Command/Deception Weapon,86,6,2
Best Overall Pitches,87,"Sesar, Jorden",SUS_COU1,Changeup,L,57,18,13,0.0769230769230769,0.3888888888888889,0.2222222222222222,0.3888888888888889,62.2654725259522,64.31062253690283,50.14743640495824,713,79,41.7340807437171,1214,86,47.92565050298717,924,72,51.54727089653387,639,60,57.49345583373407,56.4359191444424,65.08332668634716,53.20046893317702,Soft-Speed Separation,,Elite Weapon,87,13,8
Best Overall Pitches,88,"Salata, Derek",SCH_BOO,Curveball,R,72,13,20,0.6,0.4615384615384615,0.0769230769230769,0.4615384615384615,62.17086209623139,66.45570773037514,54.63585621957522,447,49,77.39253755042509,17,3,61.55782978724568,173,14,46.95840664167756,931,72,52.172888949896,52.284473569501365,66.54399154884706,79.57796014067995,Tight High-Spin Breakers,Balanced Weapon,Elite Weapon,88,12,9
Best Overall Pitches,89,"Helt, Robert",LAK_ERI24,Slider,R,144,26,25,0.24,0.5384615384615384,0.2307692307692307,0.2307692307692307,62.164931278707016,55.9576610656741,59.38830072916967,241,22,52.851129042279005,503,93,47.123757603913134,973,116,61.5347989806329,191,22,76.6485617757838,61.8202694623248,62.87595007047263,69.0973036342321,Tight High-Spin Breakers,Right-Handed Killer,Elite Weapon,89,43,33
Best Overall Pitches,90,"Leak, Anthony",NEW_YOR13,Changeup,L,63,13,13,0.0769230769230769,0.4615384615384615,0.0769230769230769,0.4615384615384615,62.128787101682846,63.95980304756681,54.63585621957522,445,48,41.7340807437171,1213,85,61.55782978724568,168,11,46.95840664167756,929,79,57.856416561286935,53.44573770663784,66.03933675176523,50.03516998827667,Soft-Speed Separation,,Elite Weapon,90,14,9
Best Overall Pitches,91,"Cohn, Cooper",NIU_HUS,Slider,R,27,3,4,0.5,0.3333333333333333,0.0,0.6666666666666666,62.08376665864036,58.42335525182891,46.71511537025113,884,111,70.57547963149563,51,9,68.77486587891195,6,5,34.001613451495025,1443,166,70.62472660786707,68.01620210945009,60.38425704488768,75.00586166471278,Tight High-Spin Breakers,Right-Handed Killer,Elite Weapon,91,44,34
Best Overall Pitches,92,"Gregory, Ben",GAT_GRI,Curveball,R,29,5,6,0.1666666666666666,0.6,0.2,0.2,62.047049975301455,66.65350234908583,63.19025633684523,146,18,47.85195323506406,768,53,50.010572040579646,790,46,63.47831795916028,135,16,51.298661103137945,46.09245523715302,68.74687372901823,75.21688159437281,Tight High-Spin Breakers,,Command/Deception Weapon,92,13,10
Best Overall Pitches,93,"Langhorne, Miles",SUS_COU1,Four-Seam,R,40,9,8,0.125,0.4444444444444444,0.3333333333333333,0.2222222222222222,62.01707480255851,59.09666841769633,53.579757439665336,489,19,45.01151243551012,962,149,37.501042815024775,1342,229,62.07466536355717,168,6,68.83135636723692,48.42248085145078,67.81062164732228,25.205158264947244,Soft-Speed Separation,Right-Handed Killer,Command/Deception Weapon,93,12,8
Best Overall Pitches,94,"Duby, Bill",NEW_JER6,Slider,R,57,23,16,0.125,0.3478260869565217,0.1739130434782608,0.4782608695652174,61.88601790771135,57.64376513034901,47.61050346626168,849,106,45.01151243551012,961,142,52.45808862818821,612,79,45.902146327260496,1003,119,71.78460772155681,75.65309218070271,57.17612937000612,58.82766705744432,Soft-Speed Separation,,Elite Weapon,94,45,35
Best Overall Pitches,95,"Long, Maddox",WAS_WIL3,Slider,R,137,31,31,0.1612903225806451,0.6129032258064516,0.0967741935483871,0.2903225806451613,61.739305021854015,58.91946380582503,63.9874405771643,129,10,47.48544474479904,809,132,59.695368860364056,220,27,57.77314934477345,328,31,68.31893452592165,64.59184381008824,61.21566668551938,67.54982415005861,Tight High-Spin Breakers,Right-Handed Killer,Elite Weapon,95,46,36
Best Overall Pitches,96,"Wehrle, Tyler",WIN_CIT29,Four-Seam,R,156,33,33,0.1818181818181818,0.2121212121212121,0.1515151515151515,0.6363636363636364,61.66666825760126,59.77009636157152,39.22641493089017,1324,195,48.88484079853823,702,96,54.55949175896323,469,68,35.915685172771994,1419,226,66.09200268167069,47.95631000715891,67.49838030148885,26.68229777256741,Soft-Speed Separation,Balanced Weapon,Command/Deception Weapon,96,13,9
Best Overall Pitches,97,"Majick, Eli",NEW_ENG23,Curveball,R,34,9,10,0.3,0.3333333333333333,0.2222222222222222,0.4444444444444444,61.655222548273386,63.05738347250864,46.71511537025113,896,69,56.94136379363668,320,35,47.92565050298717,921,52,48.038139407526096,858,70,58.38351372505778,52.43843718208423,65.76214855347715,73.95076201641265,Tight High-Spin Breakers,,Elite Weapon,97,14,11
Best Overall Pitches,98,"Mannering, Shawn",DOW_EAS1,Sinker,L,27,3,9,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,61.58283270479592,63.262036837624734,46.71511537025113,898,80,44.0646988356588,1046,68,37.501042815024775,1350,117,55.05640238554163,427,45,57.66468972819537,44.515326598560165,68.7014807402168,33.08323563892145,Soft-Speed Separation,Balanced Weapon,Command/Deception Weapon,98,7,3
Best Overall Pitches,99,"Good, Ty",GAT_GRI,Slider,R,154,26,37,0.3513513513513513,0.5384615384615384,0.0769230769230769,0.3846153846153846,61.52002615062382,62.37506436135956,59.38830072916967,243,23,60.44201515741128,227,47,61.55782978724568,167,20,51.817204087996,622,73,59.52493699224043,58.108824010690526,63.39641953784779,69.73036342321218,Tight High-Spin Breakers,Right-Handed Killer,Elite Weapon,99,47,37
Best Overall Pitches,100,"Coles, Chad",WAS_WIL3,Splitter,L,38,8,11,0.4545454545454545,0.625,0.0,0.375,61.503692735501865,67.63517859847545,64.73480080246343,118,5,67.47681694107314,95,6,68.77486587891195,59,1,52.424553768785806,588,7,47.19689238856351,53.52036798708588,65.13452206488914,23.16529894490035,Soft-Speed Separation,Balanced Weapon,Elite Weapon,100,2,2
Best Overall Pitches,101,"Wiltse, Ryan",EVA_OTT,Changeup,R,51,14,13,0.2307692307692307,0.5,0.2857142857142857,0.2142857142857142,61.47988528997513,65.77824343806908,57.01207847437245,332,34,52.22186215745475,526,27,41.96873182415151,1236,73,62.57596986198685,158,14,51.45038294442258,60.60953643644406,62.38041094523408,57.98358733880422,Soft-Speed Separation,Balanced Weapon,Elite Weapon,101,15,6
Best Overall Pitches,102,"Garcia, Andrew",EVA_OTT,Sinker,R,29,9,6,0.0,0.6666666666666666,0.0,0.3333333333333333,61.46983074467697,62.88132576837063,67.30904157849375,71,11,36.49019003684828,1384,108,68.77486587891195,24,3,55.05640238554163,425,55,58.17634235605845,34.22844624722708,72.49107594319949,24.15005861664713,Soft-Speed Separation,,Command/Deception Weapon,102,8,5
Best Overall Pitches,103,"Mannering, Shawn",DOW_EAS1,Sinker,R,32,12,6,0.0,0.1666666666666666,0.1666666666666666,0.6666666666666666,61.4193290089451,63.262036837624734,36.418152266129816,1427,126,36.49019003684828,1387,109,53.13795434696837,544,49,34.001613451495025,1450,127,57.11967740869262,44.515326598560165,68.47230344971958,33.08323563892145,Soft-Speed Separation,Balanced Weapon,Command/Deception Weapon,103,9,6
Best Overall Pitches,104,"Cooper, Garrett",NEW_YOR13,Slider,R,62,18,18,0.1111111111111111,0.5,0.1666666666666666,0.3333333333333333,61.38455062220477,57.44362526523418,57.01207847437245,293,29,44.0646988356588,1041,150,53.13795434696837,536,71,55.05640238554163,418,42,70.58004312180282,61.302598028899865,61.980794702198416,66.14302461899179,Tight High-Spin Breakers,Right-Handed Killer,Elite Weapon,104,48,38
Best Overall Pitches,105,"Correa, Nelvin",QUE_CAP,Cutter,R,51,17,14,0.1428571428571428,0.5294117647058824,0.0588235294117647,0.4117647058823529,61.34009003820178,67.63535917803574,58.829189610393854,262,8,46.22884420674752,892,21,63.25595592646128,137,6,50.10233440106008,734,21,46.65112871192253,48.0360983981829,67.01000541190699,45.88511137162955,Soft-Speed Separation,Balanced Weapon,Command/Deception Weapon,105,4,2
Best Overall Pitches,106,"MacMillan, Blake",TRO_AIG,Slider,R,43,5,9,0.7777777777777778,0.6,0.2,0.2,61.307947898592914,64.0606703352333,63.19025633684523,144,14,80.0,3,1,50.010572040579646,781,99,63.47831795916028,134,10,54.884928879765376,51.4341538134592,65.66081845281947,65.6506447831184,Tight High-Spin Breakers,Balanced Weapon,Elite Weapon,106,49,39
Best Overall Pitches,107,"Drakeford, Dosie",NEW_JER6,Changeup,L,66,10,17,0.5294117647058824,0.4,0.2,0.4,61.290978162552165,64.72990042003937,50.83390061189966,667,75,72.58049666647487,46,4,50.010572040579646,787,65,50.84544459873232,676,62,53.26682622841536,51.56923076121256,65.58519160556651,53.90386869871043,Soft-Speed Separation,,Elite Weapon,107,16,10
Best Overall Pitches,108,"Bice, Emmett",NEW_YOR13,Slider,R,133,26,36,0.3333333333333333,0.3846153846153846,0.1538461538461538,0.4615384615384615,61.073045401148896,57.10397516415779,49.88341170998077,725,87,59.21371643327984,241,53,54.34079369557941,476,62,46.95840664167756,926,111,70.33420928746149,59.61936928509946,62.19017273504516,63.540445486518166,Tight High-Spin Breakers,Right-Handed Killer,Elite Weapon,108,50,40
Best Overall Pitches,109,"Correa, Nelvin",QUE_CAP,Four-Seam,R,45,16,14,0.0,0.375,0.0625,0.5625,61.05063356627625,67.17771390249735,49.289356146281456,769,61,36.49019003684828,1448,243,62.91102405443311,140,10,40.58123499338459,1274,185,46.75411278176036,45.1195445222998,67.72362434752358,35.474794841735054,Soft-Speed Separation,Balanced Weapon,Command/Deception Weapon,109,14,10
Best Overall Pitches,110,"Grounds, Jackson",TRO_AIG,Four-Seam,L,27,8,6,0.1666666666666666,0.25,0.25,0.5,61.02534816275673,67.915393702961,41.56663381819048,1214,159,47.85195323506406,779,101,45.319498580996566,1111,177,44.52900791851833,1097,140,44.94857523561343,46.10090691332913,67.3115471353969,23.30597889800704,Soft-Speed Separation,Balanced Weapon,Command/Deception Weapon,110,15,5
Best Overall Pitches,111,"Widener, Jacob",SUS_COU1,Slider,R,37,5,10,0.4,0.8,0.2,0.0,61.00933322734048,60.74124636096706,75.54661206179081,20,2,63.75842171256616,159,36,50.010572040579646,770,98,76.11119131958824,1,1,61.63486924887846,75.37172946312484,56.05529553203623,73.1770222743259,Tight High-Spin Breakers,Balanced Weapon,Elite Weapon,111,51,41
Best Overall Pitches,112,"Hickey, Matt",GAT_GRI,Curveball,R,36,9,7,0.1428571428571428,0.4444444444444444,0.2222222222222222,0.3333333333333333,60.94797232047473,65.48903852146994,53.579757439665336,497,53,46.22884420674752,884,57,47.92565050298717,932,53,55.05640238554163,444,50,50.35215118481928,46.76370120257312,66.94871937842382,68.81594372801877,Tight High-Spin Breakers,Balanced Weapon,Command/Deception Weapon,112,15,12
Best Overall Pitches,113,"Thompson, Ross",SCH_BOO,Slider,R,196,55,53,0.2264150943396226,0.3818181818181818,0.2363636363636363,0.3818181818181818,60.9456799637411,52.779542805344434,49.71059554599552,749,92,51.92503815517915,543,102,46.59888225179195,1025,122,51.99388763149849,612,69,80.0,58.65740561114136,62.38083971194417,66.07268464243845,Tight High-Spin Breakers,Right-Handed Killer,Elite Weapon,113,52,42
Best Overall Pitches,114,"Messina, Chris",FDU_KNI,Changeup,R,52,11,12,0.0833333333333333,0.5454545454545454,0.0,0.4545454545454545,60.94430761241669,66.46326502644787,59.8203411391328,234,20,42.171071635956174,1194,69,68.77486587891195,56,5,47.40011550043378,903,65,48.06674031301059,55.86814178793947,63.44940341584165,68.60492379835873,Tight High-Spin Breakers,,Elite Weapon,114,17,7
