pitcher_name,pitcher_id,pitcher_team,pitch_type,batter_side,pitch_count,batted_ball_count,raw_pitch_score_20_80,raw_pitch_score_0_100,split_batted_ball_count,split_terminal_pa_count,split_strikeout_count,split_groundball_count,split_line_drive_count,split_flyball_count,k_pct,groundball_pct,line_drive_pct,flyball_pct,groundball_score_20_80,groundball_score_0_100,groundball_score_rank,groundball_score_pitch_type_rank,strikeout_score_20_80,strikeout_score_0_100,strikeout_score_rank,strikeout_score_pitch_type_rank,line_drive_score_20_80,line_drive_score_0_100,line_drive_score_rank,line_drive_score_pitch_type_rank,flyball_score_20_80,flyball_score_0_100,flyball_score_rank,flyball_score_pitch_type_rank,location_score_20_80,location_score_0_100,final_pitch_score_20_80,final_pitch_score_0_100,overall_rank,pitch_type_rank,pitch_type_batter_side_rank,platoon_gap,better_side,platoon_category,IVB,HB,velocity,spin_rate,extension,release_height,release_side,movement_quality_20_80,movement_quality_0_100,archetype,cluster,stuff_plus_raw,stuff_plus_20_80,stuff_plus_0_100,execution_raw,execution_plus_20_80,execution_plus_0_100,quadrant_label
"Miner, Jace",701731.0,DOW_EAS1,Changeup,L,67,36,63.28519095678936,90.50410316529894,16,18,3,7,3,6,0.1666666666666666,0.4375,0.1875,0.375,53.15071731032696,65.88081204977078,524,58,47.85195323506406,49.08316961362148,789,54,51.18334040547541,53.79829731499672,712,60,52.424553768785806,61.55861165684349,599,57,41.73059417029113,18.71444823663253,56.818811920839885,82.64571054354944,266,33,20,1.5235318945573937,Balanced,Balanced Weapon,6.200739615384616,-12.569925897435898,84.23503198717948,1710.1212224358974,5.917665128205128,5.1110134615384615,-3.008241923076923,57.70222743259085,62.83704572098476,Tight High-Spin Breakers,1,46.4323766031652,37.91176064367025,11.23117223313687,10.386435317674682,64.55829540514604,92.73084479371316,Command/Deception Weapon
"Hensey, Rob",802996.0,SUS_COU1,Four-Seam,R,143,60,62.18812911733542,89.44900351699883,34,28,11,9,7,18,0.3928571428571428,0.2647058823529412,0.2058823529411764,0.5294117647058824,42.47518938620118,24.32874918140144,1157,152,63.27148900407119,88.40864440078585,178,16,49.45868104533458,45.77603143418468,829,128,42.67123242433775,23.64112639161755,1167,155,44.17639466335218,29.977246871444823,56.78460878114044,82.58022265880813,267,55,31,1.5197970315355531,Balanced,Balanced Weapon,16.45653191780822,-13.9438897260274,92.14390885844747,2201.143293607306,6.204618447488584,5.7880892694063935,-2.454290913242009,35.54513481828839,25.908558030480656,Soft-Speed Separation,0,50.09678762704978,51.29484670074133,57.53110674525213,6.687821154090663,59.37408003806201,82.44924688932548,Elite Weapon
"Kaminer, Brandon",690510.0,DOW_EAS1,Four-Seam,R,121,57,59.49682228604732,85.22860492379836,43,36,2,14,11,18,0.0555555555555555,0.3255813953488372,0.2558139534883721,0.4186046511627907,46.23618685378037,37.066142763588736,962,99,40.277444436253546,14.505566470203012,1305,216,44.77402492290551,25.08185985592665,1145,190,49.67029358845994,50.1637197118533,762,63,50.42462378258865,57.28100113765643,56.77516273500972,82.5147347740668,268,56,32,2.8012772750954795,Balanced,Balanced Weapon,18.059482432432432,-4.807482972972974,89.35872464864865,2364.501427567568,5.376486,6.120867675675675,-1.1812207027027029,41.45369284876905,35.756154747948415,Soft-Speed Separation,0,49.84373915508844,50.3706683116918,52.946954813359525,6.93142357992128,59.71552885742906,83.49705304518665,Elite Weapon
"Alpern, Liam",1000137537.0,FLO_Y'A,Four-Seam,L,86,68,53.94780090606674,68.69871043376318,19,21,3,6,4,9,0.1428571428571428,0.3157894736842105,0.2105263157894736,0.4736842105263157,45.63122451718573,35.72364112639162,980,105,46.22884420674752,41.87950229207596,867,123,49.02297762803584,44.46627373935822,843,120,46.191228097522014,35.396201702685005,986,118,63.36358008460216,90.32992036405004,56.77253465962736,82.44924688932548,269,57,25,-6.480169570516949,LHH,Left-Handed Killer,17.222483257575757,-12.715147651515151,89.05921640151514,2226.845839015152,6.035173863636364,5.039088825757576,-2.0425453409090912,46.02579132473623,43.376318874560376,Soft-Speed Separation,0,49.88433408722886,50.51892828219596,53.60183366077276,6.888200572398503,59.65494471161105,83.16961362148002,Elite Weapon
"Vitas, Ben",1000076969.0,JOL_SLA,Splitter,R,36,25,63.90619440952729,91.44196951934347,9,8,1,4,2,3,0.125,0.4444444444444444,0.2222222222222222,0.3333333333333333,53.579757439665336,67.3215455140799,507,5,45.01151243551012,35.59266535690897,1001,10,47.92565050298717,38.83431565160445,946,7,55.05640238554163,70.43222003929273,479,6,40.120677038778,13.53811149032992,56.770539198302494,82.38375900458415,270,11,5,-1.354569078075535,Balanced,Balanced Weapon,0.7070250393700788,6.621399842519685,81.38856944881888,1082.3250738582676,4.959658188976378,5.456822047244095,1.8571528346456687,53.05978898007034,55.09964830011723,Tight High-Spin Breakers,1,50.630422670229976,53.24377755467667,67.02685003274395,6.140116528072518,58.60638202652495,80.87753765553373,Elite Weapon
"Allemann, Braeden",1000367619.0,QUE_CAP,Curveball,R,122,52,54.77991151789468,71.04337631887456,29,29,12,14,3,12,0.4137931034482758,0.4827586206896552,0.1034482758620689,0.4137931034482758,55.94687539463576,73.7721021611002,401,46,64.69870556345298,90.34053700065488,149,18,59.069196652188346,83.9554682383759,245,18,49.97421195318556,51.53896529142109,740,65,61.28931406971654,86.63253697383391,56.73273228344124,82.31827111984283,271,40,26,6.073678507989683,RHH,Right-Handed Killer,-7.0982238888888896,-15.730821324786325,76.8563658119658,2195.0955047008547,6.126460085470086,5.163013717948718,1.6172913247863248,77.53810082063305,95.8968347010551,Tight High-Spin Breakers,1,48.92677038372075,47.02173395392664,35.46168958742633,7.8059618997204865,60.9413379837894,86.83693516699411,Command/Deception Weapon
"Vilchez, Michael",699074.0,OTT_TIT,Four-Seam,R,96,45,56.31614487831098,75.61547479484173,30,27,6,10,6,14,0.2222222222222222,0.3333333333333333,0.2,0.4666666666666667,46.71511537025113,39.91486574983628,897,92,51.63920763446932,63.42501637197119,553,70,50.010572040579646,48.16633922724296,777,119,46.63448681192299,37.6882776686313,948,100,57.69545919946092,79.06712172923777,56.72993917465596,82.2527832351015,272,58,33,5.01945198084988,RHH,Right-Handed Killer,16.14061536231884,9.02379855072464,93.6511404347826,2255.871005072464,6.284342826086957,6.014895942028986,1.117660507246377,23.44665885111372,5.74443141852286,Soft-Speed Separation,0,49.704459887785,49.86199545590726,49.80353634577603,7.0254792868709615,59.84736338240639,84.08644400785855,Command/Deception Weapon
"Cameron, Zach",1000084075.0,WIN_CIT29,Changeup,L,135,48,54.856841381396,71.2778429073857,33,28,5,12,7,14,0.1785714285714285,0.3636363636363636,0.2121212121212121,0.4242424242424242,48.58729048009137,47.2822527832351,802,82,48.66350774922233,52.06286836935167,732,49,48.87334211098375,43.811394891944985,857,69,49.31418722171074,48.919449901768175,781,72,61.017059739766495,85.89306029579066,56.704906888907146,82.18729535036017,273,34,21,-5.307135052378008,LHH,Left-Handed Killer,7.41261131707317,21.10468985365853,80.32791717073171,2121.293042926829,5.549480731707317,5.0391459512195125,1.7319148780487803,54.11488862837045,56.85814771395076,Soft-Speed Separation,0,50.02524475567299,51.03355930744272,56.09037328094303,6.679662133234153,59.36264382994895,82.38375900458415,Elite Weapon
"Walsh, John",1000208173.0,MIS_MUD,Slider,L,42,25,58.95036595674699,83.47010550996484,16,11,2,7,2,7,0.1818181818181818,0.4375,0.125,0.4375,53.15071731032696,65.88081204977078,518,53,48.88484079853823,53.20890635232482,712,103,57.04718222995426,78.42174197773411,323,41,48.47678084365207,45.28487229862476,835,81,51.43548376962995,60.978384527872585,56.69590130061187,82.12180746561886,274,103,29,-6.746312011361759,LHH,Reverse Split Weapon,-0.989249104477612,11.130387164179105,73.16056895522388,2213.244262686567,4.957960298507462,5.42201895522388,-2.1784616417910447,77.18640093786635,95.31066822977726,Tight High-Spin Breakers,1,51.8827440598052,57.81747980001844,79.46954813359528,4.8131572408066745,56.746430589505536,76.09692206941716,Elite Weapon
"VanMarter, Luke",1000565948.0,LEM_COL,Changeup,R,29,17,59.15286783016707,84.40797186400938,9,9,0,4,1,4,0.0,0.4444444444444444,0.1111111111111111,0.4444444444444444,53.579757439665336,67.3215455140799,496,49,36.49019003684828,5.50098231827112,1417,79,58.35025819094956,82.31827111984283,270,27,48.038139407526096,43.28749181401441,866,62,50.88552534907659,58.93060295790671,56.67266508583992,82.05631958087753,275,35,14,,,,12.858843584905662,11.666221698113208,77.5559003773585,1755.574466037736,6.55444,6.129383584905661,0.8336458490566038,59.10902696365768,65.18171160609613,Soft-Speed Separation,0,52.95456766830402,61.73197178714659,88.01571709233792,3.718097417535894,55.21152434825122,71.31630648330058,Elite Weapon
"Brito, Richard",695870.0,NEW_ENG23,Slider,L,37,10,58.59977825061088,82.29777256740914,4,6,2,1,0,3,0.3333333333333333,0.25,0.0,0.75,41.56663381819048,21.31630648330059,1194,114,59.21371643327984,83.00589390962672,254,45,68.77486587891195,96.29993451211526,40,1,28.737916217983376,1.4734774066797642,1504,142,52.00597225465409,63.026166097838455,56.62163645182384,81.99083169613621,276,104,30,2.7958150011492293,Balanced,Balanced Weapon,3.550484383561644,-6.026810547945206,81.67084835616438,2286.71134520548,6.091779726027397,6.295780684931507,2.214177534246576,68.8862837045721,81.47713950762017,Tight High-Spin Breakers,1,54.28327405097076,66.58464572244057,95.44859201047808,2.338362400853079,53.27759905633601,64.89849377865094,Elite Weapon
"Hopewell, Chase",803045.0,FLO_Y'A,Four-Seam,R,133,80,54.33171535937427,69.75381008206331,43,35,7,15,7,21,0.2,0.3488372093023256,0.1627906976744186,0.4883720930232558,47.672972403192645,44.531761624099545,848,75,50.12430587470722,58.08775376555337,622,83,53.5016034523624,65.65160445317616,525,77,45.26347729993856,32.94040602488539,1025,117,61.6654266032656,87.71331058020478,56.53182873254167,81.9253438113949,277,59,34,4.282362247575804,RHH,Balanced Weapon,16.651006956521737,11.309374743083003,92.94931695652171,2216.417990513834,6.493046126482213,6.721264940711462,0.8161105533596837,25.48651817116061,9.14419695193435,Soft-Speed Separation,0,49.284116596087074,48.3268263906362,42.20694171578258,7.247712136454595,60.15885923002028,84.87229862475442,Command/Deception Weapon
