pitcher_name,pitcher_id,pitcher_team,pitch_type,batter_side,pitch_count,batted_ball_count,raw_pitch_score_20_80,raw_pitch_score_0_100,groundball_pct,line_drive_pct,flyball_pct,groundball_score_20_80,groundball_score_0_100,groundball_score_rank,groundball_score_pitch_type_rank,strikeout_score_20_80,strikeout_score_0_100,strikeout_score_rank,strikeout_score_pitch_type_rank,line_drive_score_20_80,line_drive_score_0_100,line_drive_score_rank,line_drive_score_pitch_type_rank,flyball_score_20_80,flyball_score_0_100,flyball_score_rank,flyball_score_pitch_type_rank,location_score_20_80,location_score_0_100,final_pitch_score_20_80,final_pitch_score_0_100,overall_rank,pitch_type_rank,pitch_type_batter_side_rank,platoon_gap,better_side,platoon_category,IVB,HB,velocity,spin_rate,extension,release_height,release_side,movement_quality_20_80,movement_quality_0_100,archetype,cluster
"Reeves, Cobe",802696.0,NEW_YOR13,Sinker,L,44,58,48.58915043765143,46.236559139784944,0.4310344827586206,0.2586206896551724,0.3103448275862069,53.47229532288857,66.66666666666666,249,47,44.65094705801886,35.14784946236559,486,44,42.20371451273388,18.413978494623656,608,99,58.423898635243,79.36827956989248,154,32,53.36073569128777,67.07317073170732,50.02062601374233,54.11942554799698,608,73,37,-1.483860560785608,Balanced,Balanced Weapon,9.059965865921788,-15.121120502793296,90.17139938547488,1826.24032849162,5.996490446927374,6.070394916201117,-1.3191791620111732,39.35483870967742,32.25806451612903,Glove-Side Power Break,1
"Villalobos, Jonaiker",665690.0,FLO_Y'A,Changeup,R,115,51,47.81725653144781,43.27956989247312,0.4313725490196078,0.2352941176470588,0.3333333333333333,53.49819061558871,66.8010752688172,248,61,41.99138966219383,22.58064516129032,579,85,45.2280778056741,27.41935483870968,545,88,56.5876846870294,74.39516129032258,200,51,55.13126911072825,73.29910141206675,50.011460305231935,54.043839758125465,609,85,37,3.426898934844637,RHH,Balanced Weapon,8.027230211267605,-13.319671126760564,80.05875211267606,1586.3268781690142,5.852531901408451,5.725407183098592,-1.5039908450704225,58.62903225806451,64.38172043010752,Glove-Side Power Break,1
"Simone, Andrew",1000132681.0,TRO_AIG,Changeup,L,67,22,48.55267760248776,45.83333333333333,0.3181818181818182,0.2272727272727272,0.4545454545454545,44.827975796080814,32.93010752688172,501,101,52.14606335534394,64.4489247311828,267,36,46.268076250282014,32.526881720430104,506,84,46.90582932372135,38.575268817204304,459,88,53.35869367623669,67.00898587933247,49.99448242461244,53.96825396825397,610,86,49,,,,10.647137108433736,12.443033614457832,85.44855204819277,1690.993643373494,5.965344939759036,5.296530240963856,0.7816618072289158,49.516129032258064,49.193548387096776,Soft-Speed Separation,0
"Pindel, Buddie",1000054422.0,SCH_BOO,Changeup,R,25,28,46.28776670509387,36.02150537634409,0.5357142857142857,0.2857142857142857,0.1785714285714285,61.49058774110807,85.88709677419355,106,34,47.769048832434414,47.11021505376344,395,62,38.69094472528155,10.81989247311828,668,102,68.94933930268166,96.84139784946235,24,7,58.601424547619104,81.96405648267009,49.98186405785144,53.89266817838247,611,87,38,1.963502838629509,Balanced,Balanced Weapon,3.603749814814815,11.710628796296296,80.90210870370369,1379.5382206481484,5.495558981481481,5.71512574074074,2.346301111111111,53.14516129032258,55.24193548387096,Soft-Speed Separation,0
"Tokar, Heitor",677573.0,OTT_TIT,Four-Seam,L,87,68,50.88719269092365,55.91397849462365,0.3235294117647059,0.2058823529411764,0.4705882352941176,45.23759224424654,34.543010752688176,488,93,50.29572193895362,57.86290322580645,315,74,49.0414054359031,43.27956989247312,423,125,45.62440729034234,34.13978494623656,493,105,47.84332734224074,45.57124518613608,49.97403308631877,53.81708238851096,612,171,72,1.6528188778953563,Balanced,Balanced Weapon,17.494461279620854,6.430765450236967,88.10509056872039,2018.355965402844,6.409892796208531,7.005850805687204,2.1793501421800947,39.91935483870968,33.19892473118279,Arm-Side Run Power,2
"Boies, Emiles",1000429129.0,QUE_CAP,Four-Seam,L,32,27,48.43184845869407,45.295698924731184,0.1481481481481481,0.2222222222222222,0.6296296296296297,31.803689842366857,1.478494623655914,734,235,49.97006184966892,56.31720430107527,320,78,46.92289008577588,35.752688172043015,474,144,32.92092713227636,3.5618279569892475,718,227,53.55386854362442,67.90757381258024,49.96845448417318,53.74149659863946,613,172,73,-2.201327832237901,Balanced,Balanced Weapon,16.64334987654321,13.651340864197532,87.44478135802468,2153.291308641976,6.053334444444444,5.613480370370371,2.329590864197531,40.08064516129032,33.46774193548387,Arm-Side Run Power,2
"Good, Ty",688612.0,GAT_GRI,Four-Seam,R,230,114,51.79015769324247,60.08064516129033,0.3157894736842105,0.1491228070175438,0.5350877192982456,44.64472633242772,31.85483870967742,505,100,46.07350101392528,40.7258064516129,442,121,56.40045875739765,78.2258064516129,163,30,40.47249122047059,17.741935483870968,613,165,45.689230722979055,36.39281129653401,49.95987960216345,53.66591080876795,614,173,100,2.0601427477901524,Balanced,Balanced Weapon,18.664883472222225,4.716987777777778,89.70345722222223,2105.1482172222222,6.173135749999999,6.989265250000001,-0.1186124444444444,36.37096774193548,27.284946236559136,Arm-Side Run Power,2
"Eldred, Zach",1000227712.0,NEW_ENG23,Four-Seam,L,285,161,46.44308417114544,36.693548387096776,0.3602484472049689,0.1739130434782608,0.4658385093167702,48.050207048266486,45.69892473118279,405,59,43.4363460426027,29.97311827956989,522,164,53.186326773108526,63.10483870967742,275,61,46.00379310974854,35.752688172043015,479,97,58.11134703226169,81.12965340179717,49.94356302948032,53.59032501889644,615,174,74,-0.7439739262986009,Balanced,Balanced Weapon,16.654799954954953,6.865740112612612,89.4625129954955,2482.3344527027025,6.390069774774775,6.004849256756756,1.476895045045045,40.32258064516129,33.87096774193548,Arm-Side Run Power,2
"Stuka, Ted",682247.0,OTT_TIT,Sinker,R,59,34,52.284611646643725,61.424731182795696,0.5294117647058824,0.1176470588235294,0.3529411764705882,61.00782549862704,85.14784946236558,113,20,53.27158137552069,67.20430107526882,247,13,60.481388326590064,87.70161290322581,95,11,55.0215022017884,70.29569892473118,224,45,44.47849372543092,30.42362002567394,49.94277627027988,53.51473922902494,616,74,37,-3.337694304912709,LHH,Balanced Weapon,12.458006557377049,19.408306639344264,95.20378278688526,2336.500105737705,5.228719344262295,5.9782482786885245,2.194030081967213,20.080645161290324,0.1344086021505376,Arm-Side Run Power,2
"Scott, Brandon",1000138331.0,LAK_ERI24,Four-Seam,L,124,136,49.77834499965356,51.61290322580645,0.3676470588235294,0.125,0.5073529411764706,48.61692794161379,48.655913978494624,383,51,42.45169767300969,24.731182795698924,561,174,59.528056419032815,85.75268817204301,109,22,42.687815130515446,24.327956989247312,564,136,50.24545881895541,55.5198973042362,49.91847914544412,53.43915343915344,617,175,75,2.057431522101446,Balanced,Balanced Weapon,13.401475650118204,-8.658735768321513,88.88104791962175,2303.5938174940898,6.190186572104018,5.607600449172577,-1.6772976122931442,45.96774193548387,43.27956989247312,Glove-Side Power Break,1
"Heredia-Bustos, Rolando",837343.0,DOW_EAS1,Changeup,L,171,84,50.73442873368114,55.64516129032258,0.4523809523809524,0.2142857142857142,0.3333333333333333,55.10739809052549,71.37096774193549,214,55,42.34864364073749,24.126344086021508,565,83,47.95188325583768,39.85215053763441,447,73,56.5876846870294,74.39516129032258,191,50,47.97721163561256,46.02053915275995,49.90726360426056,53.36356764928194,618,88,50,-0.3077946237912385,Balanced,Balanced Weapon,9.098787391304349,17.55819003952569,79.35266604743083,2058.280967193676,5.680492134387352,5.433163399209486,1.6486841106719368,67.41935483870967,79.03225806451613,Soft-Speed Separation,0
"Foltz Jr., Michael",803189.0,WAS_WIL3,Four-Seam,L,112,82,50.98326949638981,56.58602150537635,0.2560975609756097,0.2317073170731707,0.5121951219512195,40.07242873932749,16.263440860215052,624,163,53.652525936195886,68.68279569892472,234,48,45.69311776058008,29.166666666666668,528,167,42.30104445580653,23.387096774193548,570,139,47.381716334926125,43.58151476251604,49.902803547950704,53.28798185941043,619,176,76,-0.4744314713423918,Balanced,Balanced Weapon,19.00224484375,-4.14675921875,92.4384992578125,2192.025687890625,6.069210117647059,6.2305381640625,-1.3134487109375,39.677419354838705,32.795698924731184,Glove-Side Power Break,1
"Alpern, Liam",1000137537.0,FLO_Y'A,Four-Seam,R,178,68,53.59006139467339,67.06989247311827,0.25,0.1764705882352941,0.5735294117647058,39.605366081967794,14.85215053763441,629,167,45.921183426174096,40.053763440860216,447,123,52.85473306613208,61.29032258064516,284,67,37.40194924282704,10.887096774193548,664,195,41.284068622061,18.10012836970475,49.89826356288967,53.212396069538926,620,177,101,-6.21514170213257,LHH,Left-Handed Killer,17.222483257575757,-12.715147651515151,89.05921640151514,2226.845839015152,6.035173863636364,5.039088825757576,-2.0425453409090912,46.774193548387096,44.623655913978496,Glove-Side Power Break,1
"Leak, Anthony",1000264276.0,NEW_YOR13,Four-Seam,L,49,46,46.53822490787792,37.634408602150536,0.2391304347826087,0.1739130434782608,0.5869565217391305,38.77277612754398,12.365591397849462,653,179,51.74310011355227,62.634408602150536,281,59,53.186326773108526,63.10483870967742,276,62,36.32945471489025,8.736559139784946,680,205,57.72023471858345,80.0385109114249,49.89282785108958,53.13681027966742,621,178,77,-1.8989352525612588,Balanced,Balanced Weapon,17.285896583333333,9.825622583333336,90.77923308333334,2227.8652766666664,6.20004775,5.759727166666667,1.4859396666666669,32.41935483870968,20.6989247311828,Arm-Side Run Power,2
"Hoeymans, Jack",1000184889.0,GAT_GRI,Sinker,L,31,18,50.09296718819802,53.2258064516129,0.5,0.1111111111111111,0.3888888888888889,58.75493503371554,80.1747311827957,145,29,46.61062092862677,42.60752688172043,429,35,61.32879446664095,89.24731182795699,83,10,52.15016764551321,59.07258064516129,306,61,49.41454070616717,52.05391527599487,49.88943924358876,53.06122448979592,622,75,38,2.3178614175225505,Balanced,Balanced Weapon,7.36031803030303,15.077851818181818,89.42637727272728,2157.4701924242427,6.318393181818182,5.686797272727273,2.1683143939393936,28.548387096774192,14.24731182795699,Arm-Side Run Power,2
"Garcia, Jorge",1000221236.0,SUS_COU1,Four-Seam,R,70,47,48.87950287519251,47.715053763440864,0.2553191489361702,0.2127659574468085,0.5319148936170213,40.01280371923902,15.994623655913978,626,164,48.51939417921891,50.06720430107527,372,99,48.14892450116864,40.59139784946236,442,129,40.72592164501407,18.346774193548388,609,163,52.23125920547813,62.58023106546855,49.8850297742782,52.98563869992441,623,179,102,3.911572926678865,RHH,Balanced Weapon,17.130862133333334,4.6701182,85.90067693333333,2089.314794666667,6.004373,5.5657266666666665,1.1633866,43.70967741935483,39.516129032258064,Arm-Side Run Power,2
"Pierson, Kenny",1000055344.0,LAK_ERI24,Changeup,R,149,62,49.289289901733056,50.0,0.5645161290322581,0.1774193548387097,0.2580645161290322,63.69675927932786,89.78494623655914,77,25,45.61805883831887,39.18010752688172,454,72,52.73172249741501,60.41666666666666,296,57,62.59980454972876,88.70967741935483,85,24,51.203559904790005,59.11424903722722,49.86357090265014,52.9100529100529,624,89,39,2.086803704279319,Balanced,Balanced Weapon,-1.1843943636363636,-16.333802318181817,76.99097118181818,1761.5781054545453,4.987998863636364,4.451280681818182,-3.263796636363636,72.41935483870967,87.36559139784946,Tight High-Spin Breakers,3
"Gregory, Ben",833406.0,GAT_GRI,Sinker,L,52,36,48.33142428517942,44.89247311827957,0.3888888888888889,0.2222222222222222,0.3888888888888889,50.24401549960543,54.97311827956989,336,67,50.43939550775569,58.534946236559136,309,18,46.92289008577588,35.752688172043015,478,74,52.15016764551321,59.07258064516129,305,60,53.42883191914261,67.3940949935815,49.86064657536838,52.83446712018141,625,76,39,0.4361252825295878,Balanced,Balanced Weapon,14.68120112781955,15.23231962406015,89.3933915037594,2268.16247518797,6.814232330827068,5.853913157894738,2.2746827067669173,36.29032258064516,27.1505376344086,Arm-Side Run Power,2
"Castro, Alexander",669418.0,TRO_AIG,Four-Seam,L,45,34,49.16914389722353,49.193548387096776,0.2352941176470588,0.4117647058823529,0.3529411764705882,38.47892084951204,11.760752688172044,657,183,43.58712409968885,30.443548387096776,519,162,22.348112024300164,1.0752688172043012,737,240,55.0215022017884,70.29569892473118,220,21,51.37931746969342,59.88446726572529,49.83219596896449,52.758881330309904,626,180,78,3.1078743704297622,RHH,Balanced Weapon,18.25282464646465,14.520146969696968,93.027242020202,2252.4646,5.169405858585859,5.943228383838384,2.081958080808081,21.93548387096774,3.225806451612903,Arm-Side Run Power,2
"Allemann, Braeden",1000367619.0,QUE_CAP,Curveball,L,107,49,53.81358258239381,68.01075268817203,0.4897959183673469,0.1428571428571428,0.3673469387755102,57.97331997446053,78.15860215053763,163,36,60.60829143296905,85.48387096774194,104,27,57.21282178639379,80.71236559139786,138,18,53.87083751875418,65.86021505376344,254,44,40.52200845326891,15.019255455712452,49.82611034365634,52.6832955404384,627,67,29,5.782088402498886,RHH,Right-Handed Killer,-7.121106418604652,-15.89928093023256,76.76015423255814,2192.116348372093,6.114045023255814,5.159187767441861,1.5973368837209303,76.7741935483871,94.6236559139785,Tight High-Spin Breakers,3
"Martinez, Mason",809209.0,TRI_VAL,Sinker,R,175,105,53.37648275906534,65.7258064516129,0.3809523809523809,0.1809523809523809,0.4380952380952381,49.636092675740414,53.09139784946236,350,69,41.817940266813935,21.774193548387096,583,65,52.27365457009719,58.87096774193549,307,41,48.21979540874172,43.81720430107527,419,85,41.50051370110892,18.677792041078305,49.81369204167841,52.60770975056689,628,77,38,-1.261764361633631,Balanced,Balanced Weapon,12.08075008645533,18.898977002881846,88.78855988472623,2279.060583861672,6.448849077809799,5.39042409221902,2.6532596829971182,35.24193548387096,25.40322580645161,Arm-Side Run Power,2
"Balzan, Jackson",827496.0,SUS_COU1,Sinker,L,48,45,52.658364025286126,63.17204301075269,0.1777777777777777,0.1555555555555555,0.6666666666666666,34.073268384796215,3.3602150537634405,720,118,37.4817053823166,5.913978494623656,700,106,55.566432714294926,74.05913978494624,194,25,29.96258243793224,1.8145161290322585,729,120,43.13354888127627,25.03209242618742,49.80091948208317,52.53212396069539,629,78,40,-0.887475366402029,Balanced,Balanced Weapon,17.373978307692308,-14.53806853846154,86.10271161538462,2217.833676153846,5.279297923076923,5.417699,-1.069029846153846,52.177419354838705,53.62903225806451,Glove-Side Power Break,1
"Traver, Eliott",1000124995.0,LAK_ERI24,Sinker,R,57,15,49.351852826633774,50.134408602150536,0.2,0.4,0.4,35.775452291618244,5.846774193548387,705,116,39.71176903720095,14.045698924731182,645,89,23.873443076391755,1.411290322580645,736,121,51.26266423720997,55.51075268817204,339,67,50.83470244805288,57.50962772785623,49.796707713059504,52.45653817082388,630,79,39,,,,8.846899846153846,16.66066323076923,80.70809461538461,2147.225324615385,5.766489538461538,4.664465384615385,1.5880960000000002,65.24193548387098,75.40322580645162,Soft-Speed Separation,0
"Bauer, Patrick",10998513.0,QUE_CAP,Curveball,L,32,12,51.43561365097788,58.87096774193549,0.4166666666666667,0.25,0.3333333333333333,52.37174538313296,62.298387096774185,279,45,73.9060784120942,98.11827956989248,14,6,43.321413990559606,21.236559139784948,576,53,56.5876846870294,74.39516129032258,184,36,45.83535463622973,37.163029525032094,49.75553594655343,52.38095238095239,631,68,30,,,,-12.832267321428573,-14.353074107142858,69.18793285714285,2212.056692857143,6.053162142857143,6.771913214285715,1.987130357142857,80.0,100.0,Tight High-Spin Breakers,3
"Kaminer, Brandon",690510.0,DOW_EAS1,Slider,L,45,40,48.03557580067623,43.95161290322581,0.35,0.25,0.4,47.26519366266689,42.473118279569896,428,95,45.41082059968315,38.03763440860215,462,134,43.321413990559606,21.236559139784948,584,122,51.26266423720997,55.51075268817204,329,67,53.67163884243793,68.22849807445442,49.72639471320474,52.30536659108088,632,178,69,-3.7583113931843286,LHH,Balanced Weapon,6.103685112781955,2.269862631578947,83.84740390977443,2473.620367669173,5.283926466165413,5.934541127819548,-1.4352727819548872,61.612903225806456,69.35483870967742,Tight High-Spin Breakers,3
"Floyd, Conner",1000161370.0,QUE_CAP,Curveball,R,29,12,52.44788155359345,62.096774193548384,0.4166666666666667,0.25,0.3333333333333333,52.37174538313296,62.298387096774185,281,46,49.97006184966892,56.31720430107527,323,48,43.321413990559606,21.236559139784948,581,54,56.5876846870294,74.39516129032258,187,37,43.374910591868094,25.93068035943517,49.72599026507584,52.22978080120937,633,69,39,1.5053082762323484,Balanced,Balanced Weapon,-2.61481925925926,-17.315547037037035,77.25634907407408,2110.5275333333334,5.03157962962963,5.935676481481481,2.7810357407407404,75.0,91.66666666666666,Tight High-Spin Breakers,3
"Garcia, Hector",815312.0,WAS_WIL3,Four-Seam,R,96,63,45.06960316950581,31.586021505376344,0.3333333333333333,0.1746031746031746,0.492063492063492,45.98855573255037,37.43279569892473,461,81,58.86431937013296,82.52688172043011,131,23,53.09684910614662,62.76881720430107,278,64,43.90906456841171,29.83870967741936,523,119,60.55218549740385,86.13607188703466,49.71437786787522,52.15419501133787,634,181,103,5.800163326802533,RHH,Right-Handed Killer,19.503132060301507,4.551671809045226,90.97448165829144,2221.308033165829,6.048331105527638,6.064986030150753,0.9469291959798994,34.193548387096776,23.655913978494624,Arm-Side Run Power,2
"Odonnell, Brendan",1000423478.0,NEW_ENG23,Sinker,L,35,11,52.965821087307056,64.24731182795699,0.8181818181818182,0.0909090909090909,0.0909090909090909,80.0,99.86559139784946,2,1,34.012717474718734,1.948924731182796,735,120,63.94804980861642,92.6747311827957,58,6,75.95139541364551,99.59677419354838,4,1,42.02476251866764,20.73170731707317,49.683503516715234,52.078609221466365,635,80,41,2.519786485967529,Balanced,Balanced Weapon,8.671137272727274,-11.973403333333334,90.36709924242425,2346.0643575757576,6.978685,5.555224393939394,-1.7365637878787878,43.62903225806451,39.38172043010753,Glove-Side Power Break,1
"Daly, Ryan",831333.0,JOL_SLA,Changeup,R,57,47,52.67805728003764,63.44086021505376,0.4468085106382978,0.1914893617021276,0.3617021276595745,54.680558661003246,70.56451612903226,220,56,59.31094636183489,83.66935483870968,122,12,50.9075019358024,51.747311827956985,359,64,54.32171853817007,68.01075268817203,239,60,42.64540681167507,22.78562259306804,49.66826213952887,52.00302343159486,636,90,40,-5.442869829152507,LHH,Left-Handed Killer,5.159809833333333,16.058802,78.90478144444445,2079.8213683333333,6.889676944444444,5.360405222222222,1.995571,70.24193548387098,83.73655913978494,Soft-Speed Separation,0
"Miranda, Kevin",806656.0,OTT_TIT,Four-Seam,L,85,63,49.48742690400464,50.53763440860215,0.2222222222222222,0.2063492063492063,0.5714285714285714,37.477636198440266,9.61021505376344,675,197,57.47940037905724,80.10752688172043,151,27,48.98087642589946,43.01075268817204,425,126,37.56975450910286,11.35752688172043,661,194,50.04469792506281,54.685494223363285,49.654608210322095,51.92743764172335,637,182,79,-2.418517890219441,Balanced,Balanced Weapon,19.58686143712575,13.753578562874251,87.19700143712575,2169.152239520958,5.76435754491018,5.417891556886227,0.8879107784431138,41.20967741935484,35.3494623655914,Arm-Side Run Power,2
"Baird, Dustin",1000027580.0,MIS_MUD,Four-Seam,R,41,20,49.80855770017112,51.88172043010753,0.2,0.3,0.5,35.775452291618244,5.846774193548387,697,213,38.21201862602141,7.93010752688172,684,221,36.83875701917032,9.206989247311828,673,220,43.27513356248082,27.1505376344086,528,122,49.22116563699906,51.47625160462132,49.6323400812195,51.85185185185185,638,183,104,4.521638074299261,RHH,Balanced Weapon,14.368957530864195,13.404188024691356,89.54048,2056.317709876543,5.988174938271605,6.363452222222222,1.8677961728395065,30.403225806451616,17.338709677419356,Arm-Side Run Power,2
"Campbell, Tyler",809429.0,MIS_MUD,Cutter,L,53,52,52.521887454922805,62.5,0.4423076923076923,0.173076923076923,0.3846153846153846,54.335803737158365,69.22043010752688,230,12,36.229015304572926,4.502688172043011,711,30,53.29473240808159,63.44086021505376,273,13,52.49151511024522,60.41666666666666,294,17,42.88786258210309,23.812580231065468,49.63167999307689,51.77626606198034,639,23,13,-1.4437591250041637,Balanced,Balanced Weapon,8.419135,-3.83339453125,83.797928125,2274.605134375,6.07301109375,4.907298515625,-2.529428203125,54.193548387096776,56.98924731182796,Glove-Side Power Break,1
"Vega, Lucas",837223.0,TRO_AIG,Four-Seam,L,70,39,50.30846654968617,54.16666666666666,0.3333333333333333,0.2051282051282051,0.4615384615384615,45.98855573255037,37.43279569892473,479,88,59.08854434964046,83.06451612903226,128,22,49.13918306744743,43.75,420,122,46.34726074506896,36.89516129032258,474,94,48.03652100380205,46.34146341463415,49.626882885920935,51.70068027210885,640,184,80,2.8747886124052258,Balanced,Balanced Weapon,11.758292416666666,10.231273666666668,89.81886225,2081.6471158333334,6.12329025,5.1985055,2.332818833333333,29.516129032258064,15.86021505376344,Arm-Side Run Power,2
"Milburn, Isaac",830926.0,FLO_Y'A,Sinker,L,43,32,50.96996254832633,56.451612903225815,0.5,0.1875,0.3125,58.75493503371554,80.1747311827957,150,30,36.67227487054376,4.838709677419355,709,111,51.42473520479621,53.965053763440864,343,50,58.25175357759797,78.76344086021506,158,34,46.42647162888805,39.53786906290115,49.60691527249484,51.625094482237344,641,81,42,0.94013481815103,Balanced,Balanced Weapon,10.041855425531914,-13.316460957446807,88.16058351063829,2073.6478085106382,5.506800957446808,5.730736914893616,-1.7742974468085106,44.03225806451613,40.053763440860216,Glove-Side Power Break,1
"Lefebvre, Charles",1000429097.0,TRO_AIG,Sinker,L,189,130,49.778827499638886,51.747311827956985,0.4307692307692308,0.1615384615384615,0.4076923076923077,53.45197747784693,66.53225806451613,250,48,42.96076104945716,27.41935483870968,541,55,54.79073017070988,70.83333333333334,218,30,50.64823880069234,52.82258064516129,352,72,49.185812982986846,51.34788189987163,49.60092314464328,51.54950869236583,642,82,43,-1.0400751336289815,Balanced,Balanced Weapon,12.052301852861037,16.714714141689374,89.15406316076295,2232.974389100817,6.533489182561309,6.289708664850137,0.9930752316076294,34.274193548387096,23.790322580645164,Arm-Side Run Power,2
"Heredia-Bustos, Rolando",837343.0,DOW_EAS1,Changeup,R,82,84,50.73442873368114,55.64516129032258,0.4523809523809524,0.2142857142857142,0.3333333333333333,55.10739809052549,71.37096774193549,214,55,42.34864364073749,24.126344086021508,565,83,47.95188325583768,39.85215053763441,447,73,56.5876846870294,74.39516129032258,191,50,46.95122955630842,41.7201540436457,49.59946898046932,51.47392290249433,643,91,41,-0.3077946237912385,Balanced,Balanced Weapon,9.098787391304349,17.55819003952569,79.35266604743083,2058.280967193676,5.680492134387352,5.433163399209486,1.6486841106719368,67.41935483870967,79.03225806451613,Soft-Speed Separation,0
"Pardinho, Eric",672078.0,OTT_TIT,Four-Seam,R,127,99,51.46945750583362,59.00537634408602,0.1919191919191919,0.202020202020202,0.6060606060606061,35.156476325501146,4.838709677419355,709,219,47.31050445384389,45.69892473118279,409,109,49.54214542775134,44.75806451612903,412,119,34.803510119586264,5.846774193548387,701,215,45.18451637384541,34.08215661103979,49.58397516623715,51.398337112622826,644,185,105,0.5162448291200405,Balanced,Balanced Weapon,19.612659636363635,12.872277090909092,92.91379167272729,2254.9756741818182,5.5370381090909095,5.643262436363636,1.2528568,23.225806451612904,5.376344086021505,Arm-Side Run Power,2
"Turner, Eric",1000080978.0,JOL_SLA,Changeup,L,100,34,47.32212101333807,41.263440860215056,0.5588235294117647,0.1470588235294117,0.2941176470588235,63.26071596353854,89.51612903225806,79,26,55.1327320886234,73.65591397849462,198,25,56.66806069636108,79.3010752688172,156,34,59.720049657511424,83.06451612903226,129,42,54.80294729925263,72.27214377406932,49.56636889911243,51.32275132275132,645,92,51,,,,4.567373629032258,15.523022741935485,79.91924387096775,1655.8724225806452,5.180122016129032,5.562960161290323,2.5467179032258067,57.98387096774193,63.30645161290322,Soft-Speed Separation,0
"Maietta, Dante",1000137704.0,WIN_CIT29,Four-Seam,R,205,122,48.86914336394407,47.44623655913978,0.2786885245901639,0.1639344262295081,0.5573770491803278,41.80285760102081,22.782258064516128,575,134,38.598161260623954,9.13978494623656,677,218,54.48008582655756,69.55645161290323,228,47,38.692124158947706,13.104838709677418,648,186,51.11675587530168,58.72913992297818,49.54342711735135,51.24716553287983,646,186,106,0.224684354588831,Balanced,Balanced Weapon,19.131407630853992,9.262006914600551,88.36423936639119,2039.718393112948,6.04023608815427,6.497602369146006,1.0596638016528923,38.87096774193549,31.451612903225808,Arm-Side Run Power,2
"Gollert, Harley",1000114236.0,TRO_AIG,Changeup,L,28,35,56.07134712136644,75.40322580645162,0.5428571428571428,0.2,0.2571428571428571,62.03771828258658,87.23118279569893,96,32,51.26390058277299,60.752688172043015,293,41,49.80407096194889,46.90860215053764,387,65,62.673422343965896,88.91129032258065,83,23,34.114806767935235,3.530166880616174,49.48438501533708,51.17157974300831,647,93,52,8.360334451750283,RHH,Right-Handed Killer,9.701711239669422,-14.13339917355372,79.7455573553719,1567.8661991735537,5.268862148760331,5.4004741322314045,-1.9245737190082648,67.1774193548387,78.62903225806451,Soft-Speed Separation,0
"Cerda, Junior",693702.0,EVA_OTT,Slider,L,26,11,53.80605163992273,67.74193548387096,0.3636363636363636,0.1818181818181818,0.4545454545454545,48.30971560548949,46.84139784946236,393,87,47.31050445384389,45.69892473118279,404,123,52.16140076972681,57.795698924731184,310,77,46.90582932372135,38.575268817204304,455,98,39.39466836274093,11.553273427471115,49.482636656768186,51.09599395313681,648,179,70,7.8040025952452865,RHH,Right-Handed Killer,-1.7529085,-8.316653,81.19162283333334,2587.3240266666667,4.904488,5.1774146666666665,2.1837533333333337,67.90322580645162,79.83870967741935,Tight High-Spin Breakers,3
"Morgan, Cooper",692707.0,QUE_CAP,Sinker,L,46,19,49.75787780569287,51.47849462365591,0.3684210526315789,0.2105263157894736,0.4210526315789473,48.67621453279567,49.39516129032258,380,73,70.5816316673129,95.9005376344086,32,1,48.43930107323537,41.66666666666667,437,65,49.58107883200384,49.52956989247312,377,79,48.83179436691282,50.25673940949936,49.48005277405885,51.02040816326531,649,83,44,-4.921851700380131,LHH,Balanced Weapon,12.30502632183908,-12.062869999999998,87.22802954022988,2153.57635632184,6.172912528735632,4.843985402298851,-4.134488620689655,48.38709677419355,47.31182795698925,Glove-Side Power Break,1
"Ginn, Landon",701061.0,WAS_WIL3,Four-Seam,L,64,44,53.95735116379113,68.41397849462365,0.3181818181818182,0.1590909090909091,0.5227272727272727,44.827975796080814,32.93010752688172,498,96,41.99138966219383,22.58064516129032,576,180,55.10806302944921,71.9758064516129,209,39,41.45978568186056,20.900537634408604,589,152,39.02316015619367,10.783055198973042,49.47709386151189,50.944822373393805,650,187,81,9.368725392090925,RHH,Right-Handed Killer,15.717087560975608,3.6536245528455287,91.8730105691057,2597.031537398374,5.686028373983739,6.438987235772357,0.654890162601626,32.5,20.833333333333336,Arm-Side Run Power,2
