pitcher_name,pitcher_id,pitcher_team,pitch_type,batter_side,pitch_count,batted_ball_count,xwoba_frontier,woba_value,whiff_pct,hardhit_pct,movement_quality_20_80,location_score_20_80
"Sakurai, Masatoshi",1000429128.0,QUE_CAP,Changeup,R,91,24,0.26417661122734093,0.06494505494505495,0.2972972972972973,0.2,62.67605633802817,54.50259119643374
"Simpson, Garret",1000073158.0,EVA_OTT,Curveball,L,46,11,0.22573731496740868,0.03182608695652174,0.4,0.16666666666666666,78.73239436619717,39.22507895158613
"Barreto, Brayhans",810980.0,TRI_VAL,Changeup,R,82,23,0.19642151535811167,0.13009756097560976,0.42857142857142855,0.0,63.94366197183099,46.8682460272442
"Harper, Scott",1000241275.0,NEW_YOR13,Sinker,L,41,31,0.16372450161610858,0.10860975609756096,0.2777777777777778,0.14285714285714285,30.45774647887324,59.61471169809677
"Cameron, Zach",1000084075.0,WIN_CIT29,Slider,R,31,19,0.1742227895795415,0.1272258064516129,0.2631578947368421,0.08333333333333333,71.54929577464789,56.13140583607885
"Aldeano, Austin",699054.0,TRO_AIG,Sinker,L,45,24,0.22627149227649498,0.07084444444444443,0.2857142857142857,0.16666666666666666,29.507042253521128,54.157386195718345
"Kelly, Colin",1000456530.0,SUS_COU1,Sinker,R,53,29,0.15669899244043642,0.14135849056603775,0.2413793103448276,0.15789473684210525,24.33098591549296,53.77152234204658
"Milburn, Isaac",830926.0,FLO_Y'A,Slider,L,69,26,0.11575904650544123,0.10226086956521739,0.391304347826087,0.08333333333333333,67.74647887323944,53.02895847584638
"Hensey, Rob",802996.0,SUS_COU1,Sinker,L,79,100,0.22629815381000398,0.111,0.125,0.06666666666666667,46.19718309859155,52.146045398223976
"Zeplin, Blane",830954.0,JOL_SLA,Four-Seam,R,44,17,0.17521442648870558,0.07654545454545454,0.0,0.0,37.429577464788736,61.366517046553
"Maher, Adam",1000133555.0,TRI_VAL,Four-Seam,L,26,21,0.14599664148708805,0.1226153846153846,0.09090909090909091,0.0,50.73943661971831,36.5715342592609
"Perozzi, John",1000377762.0,SUS_COU1,Slider,L,37,19,0.18427694192757477,0.11759459459459459,0.3888888888888889,0.2222222222222222,61.09154929577465,41.73462919706935
"Cook, Cole",1000161363.0,SCH_BOO,Slider,R,39,24,0.24016760779411045,0.0962051282051282,0.5217391304347826,0.25,70.07042253521126,39.91160854213848
"Campbell, AJ",1000132168.0,WIN_CIT29,Slider,R,100,47,0.21886435202095547,0.07002,0.20454545454545456,0.14285714285714285,74.40140845070422,67.19800709752086
"Vecerka, Boris",807828.0,QUE_CAP,Sinker,L,52,18,0.20083076996030852,0.09196153846153846,0.4090909090909091,0.07692307692307693,20.84507042253521,57.68388418668547
"Eckaus, David",824671.0,EVA_OTT,Slider,L,45,12,0.2225425364772783,0.07980000000000001,0.47058823529411764,0.14285714285714285,65.52816901408451,55.68940722758581
"Johnston, Spencer",800918.0,DOW_EAS1,Slider,R,88,73,0.21315108226406593,0.0747159090909091,0.15555555555555556,0.19444444444444445,69.22535211267606,48.780791325490725
"Hocom, Quinn",1000152021.0,TRI_VAL,Four-Seam,L,31,24,0.15258058257405818,0.12393548387096774,0.125,0.0,40.809859154929576,46.86052552020087
"Long, Jalon",809215.0,NEW_YOR13,Four-Seam,R,62,37,0.20634440224531678,0.040112903225806455,0.3939393939393939,0.05263157894736842,30.352112676056336,49.40872479782173
"Vailes, Gage",1000050773.0,GAT_GRI,Slider,L,52,49,0.20661185241295327,0.06386538461538462,0.21428571428571427,0.1111111111111111,71.44366197183099,38.00930585826073
"Saturria, Michael",800014.0,NEW_ENG23,Cutter,R,79,39,0.24907161859813673,0.05408860759493671,0.3333333333333333,0.17647058823529413,47.570422535211264,45.51547853879074
"Henderson, Drew",1000429021.0,DOW_EAS1,Sinker,L,43,13,0.23301983022823583,0.09909302325581396,0.07142857142857142,0.1111111111111111,32.25352112676056,49.4059179063216
"Morgan, Marcus",808861.0,JOL_SLA,Cutter,L,38,13,0.2271251572885836,0.05534210526315789,0.1,0.0,61.83098591549295,46.38951952667123
"Dima, Josh",1000098214.0,GAT_GRI,Slider,R,37,22,0.2495197722594939,0.087,0.23529411764705882,0.1111111111111111,59.50704225352113,47.67197007224128
"Lawson, Nathan",1000569348.0,FLO_Y'A,Sinker,R,27,15,0.2356783061400122,0.06614814814814815,0.25,0.1111111111111111,35.0,32.94030457218699
"Stuka, Ted",682247.0,OTT_TIT,Sinker,R,29,21,0.2113406952180124,0.08127586206896552,0.18181818181818182,0.25,20.1056338028169,50.54663875768198
"Gamelin, Shaun",815222.0,JOL_SLA,Cutter,L,51,18,0.21337296669441908,0.056803921568627444,0.45,0.3333333333333333,62.147887323943664,48.40684869325196
"Gorgen, Grady",1000138303.0,NEW_YOR13,Cutter,L,30,16,0.11641847134014296,0.07113333333333333,0.3076923076923077,0.0,52.00704225352113,45.26900639329202
"Shinn, Nathan",1000490914.0,LAK_ERI24,Slider,R,61,34,0.28248553620715566,0.14208196721311475,0.34285714285714286,0.16666666666666666,63.309859154929576,42.76052785943288
"Long, Maddox",1000248716.0,WAS_WIL3,Four-Seam,R,59,47,0.2543521797991379,0.054152542372881356,0.13793103448275862,0.19047619047619047,29.92957746478873,48.25516173426586
"Dima, Josh",1000098214.0,GAT_GRI,Four-Seam,R,108,45,0.17635761653721846,0.037787037037037036,0.425531914893617,0.08333333333333333,47.78169014084507,41.415027817920496
"Sesar, Jorden",813853.0,SUS_COU1,Four-Seam,L,169,125,0.21185356657178314,0.10523529411764707,0.2597402597402597,0.19230769230769232,37.11267605633803,55.71803531825832
"Daly, Ryan",831333.0,JOL_SLA,Sinker,R,55,31,0.21385395434709278,0.06636363636363636,0.21739130434782608,0.15384615384615385,34.7887323943662,43.05085757275797
"Darden, Nathan",1000439869.0,FLO_Y'A,Four-Seam,L,45,29,0.15347501892110404,0.03968888888888889,0.125,0.05,23.274647887323944,40.91582899777341
"Hopewell, Chase",803045.0,FLO_Y'A,Four-Seam,R,70,43,0.1926389457920816,0.06892857142857142,0.16129032258064516,0.1111111111111111,24.225352112676056,48.14213136893071
"Brown, Ethan",690384.0,WAS_WIL3,Four-Seam,L,25,25,0.11499048437265401,0.06376,0.0,0.14285714285714285,45.352112676056336,35.00203537720436
"Garcia, Andrew",1000190083.0,EVA_OTT,Slider,L,69,30,0.3346652664195622,0.09155072463768116,0.5,0.5,68.06338028169014,41.20018072365117
"Rodriguez, Esteban",701454.0,TRO_AIG,Four-Seam,L,82,61,0.24141356134494682,0.128,0.11627906976744186,0.08571428571428572,39.96478873239437,57.54863070797239
"Rohde, Isaac",1000135938.0,NEW_YOR13,Changeup,L,159,163,0.21447859870165562,0.06642767295597483,0.3488372093023256,0.0975609756097561,77.14788732394366,43.28363636476648
"Toribio, Noe",672848.0,TRO_AIG,Changeup,L,120,35,0.24954370780849075,0.07891666666666666,0.46774193548387094,0.23333333333333334,51.69014084507042,57.66289809383007
"Johnson, Preston",699980.0,MIS_MUD,Four-Seam,L,60,34,0.22451506527197204,0.04147540983606557,0.3055555555555556,0.16666666666666666,34.26056338028169,60.40407381321349
"Cameron, Zach",1000084075.0,WIN_CIT29,Changeup,R,37,27,0.24517286204379343,0.06805405405405404,0.3125,0.2727272727272727,57.5,45.095881843775175
"Bargo, Casey",1000057987.0,FLO_Y'A,Four-Seam,R,38,12,0.2268666485860863,0.0,0.375,0.0,27.077464788732392,58.375053485681065
"Scafidi, Christian",690280.0,LAK_ERI24,Slider,R,67,21,0.27339350464206524,0.03980597014925373,0.3448275862068966,0.2727272727272727,64.68309859154928,69.52816379148433
"Sechrist, Zander",801415.0,WAS_WIL3,Sinker,L,28,25,0.3357742603887043,0.12028571428571429,0.16666666666666666,0.5,69.11971830985915,75.73005748831602
"Roland, Cole",813401.0,QUE_CAP,Changeup,R,33,17,0.1980734917219946,0.06954545454545455,0.1,0.0,56.33802816901408,51.75399134185125
"Sittinger, Brandyn",670087.0,LAK_ERI24,Four-Seam,R,77,54,0.24516410790628756,0.09994805194805194,0.25,0.18518518518518517,20.633802816901408,54.07263951347896
"Noriega, Branden",804447.0,LAK_ERI24,Curveball,L,29,10,0.24790970699228593,0.0,0.6153846153846154,0.0,70.49295774647888,49.62525768438089
"Grounds, Jackson",805984.0,DOW_EAS1,Sinker,L,75,26,0.1968881998344621,0.08245333333333334,0.2777777777777778,0.05555555555555555,21.58450704225352,45.020146534358
"Westcott, Zac",686170.0,FLO_Y'A,Four-Seam,L,107,88,0.1852671897321044,0.07477570093457943,0.11320754716981132,0.11363636363636363,43.97887323943662,48.00676190267036
"Gamelin, Shaun",815222.0,JOL_SLA,Cutter,R,62,18,0.23081871470310122,0.06582258064516128,0.5161290322580645,0.16666666666666666,62.147887323943664,47.18830346992552
"Shinn, Nathan",1000490914.0,LAK_ERI24,Slider,L,77,34,0.14237607106506026,0.04623376623376623,0.5,0.125,63.309859154929576,41.586184829559016
"Petschke, Ben",814386.0,EVA_OTT,Curveball,R,79,40,0.19647219434460436,0.12556962025316457,0.2,0.08695652173913043,78.83802816901408,45.649815687721095
"Cohn, Cooper",1000301881.0,NIU_HUS,Four-Seam,R,38,26,0.20423374948198864,0.08389473684210526,0.2916666666666667,0.2727272727272727,29.08450704225352,61.2544591545639
"Henderson, Drew",1000429021.0,DOW_EAS1,Curveball,R,105,53,0.17243152291855407,0.12364761904761905,0.12195121951219512,0.21212121212121213,75.77464788732394,58.293745330815455
"Helt, Robert",836007.0,LAK_ERI24,Slider,R,70,24,0.20025786498002507,0.010014285714285713,0.4230769230769231,0.25,73.45070422535211,67.58452749649378
"Thompson, Ross",1000103401.0,SCH_BOO,Changeup,L,74,12,0.22354659755278156,0.0771081081081081,0.5142857142857142,0.09090909090909091,54.647887323943664,53.37519115508121
"Cohn, Cooper",1000301881.0,NIU_HUS,Slider,L,36,12,0.1898716009119441,0.0,0.08333333333333333,0.2222222222222222,77.35915492957747,41.57873981734212
"Hill, Kaleb",1000371973.0,OTT_TIT,Slider,R,29,12,0.14314035227402072,0.048344827586206895,0.0,0.0,68.59154929577466,65.17875060759052
"Hopewell, Chase",803045.0,FLO_Y'A,Four-Seam,L,83,43,0.2328266175234516,0.1425421686746988,0.14705882352941177,0.16,24.225352112676056,46.83632516641144
"Matos, Dwayne",684228.0,OTT_TIT,Slider,R,40,16,0.25947964525140366,0.13472499999999998,0.21428571428571427,0.36363636363636365,62.887323943661976,70.57148706418701
"Burcham, Jacob",1000122547.0,GAT_GRI,Sinker,R,95,39,0.2095660927548825,0.06365263157894736,0.2,0.09523809523809523,27.5,49.20978079406765
"Wehrle, Tyler",806332.0,WIN_CIT29,Slider,R,90,50,0.22057421021299928,0.06966666666666667,0.391304347826087,0.18518518518518517,73.87323943661971,58.78862902756367
"DeCastro, Justin",1000214319.0,LON_ISL22,Changeup,R,82,42,0.21760778627187446,0.10210975609756097,0.15,0.10344827586206896,57.394366197183096,51.23765106740712
"Petschke, Ben",814386.0,EVA_OTT,Slider,L,38,35,0.21428955725313295,0.0235,0.23809523809523808,0.16666666666666666,72.8169014084507,43.16766645306514
"Hampton, Ky",673132.0,OTT_TIT,Slider,R,35,22,0.28032155870184405,0.07105714285714286,0.23529411764705882,0.18181818181818182,64.8943661971831,69.65696536201872
"Vega, Lucas",837223.0,TRO_AIG,Four-Seam,R,37,26,0.19158784391589304,0.018945945945945945,0.42105263157894735,0.1,32.147887323943664,57.86098458464318
"Langhorne, Miles",695680.0,SUS_COU1,Slider,L,30,14,0.2455863707160563,0.12323333333333333,0.38461538461538464,0.16666666666666666,60.24647887323944,39.96590851253893
"Henderson, Drew",1000429021.0,DOW_EAS1,Changeup,L,57,23,0.21315148194735675,0.16605263157894737,0.32142857142857145,0.1875,54.01408450704225,57.68543680931798
"Brothers, Kellen",1000131959.0,SUS_COU1,Four-Seam,L,44,44,0.24088220060420873,0.1905681818181818,0.07407407407407407,0.16666666666666666,40.49295774647887,58.93411661837054
"Saturria, Michael",800014.0,NEW_ENG23,Cutter,L,76,39,0.21605090171159605,0.08894736842105262,0.2777777777777778,0.13636363636363635,47.570422535211264,42.50984894714436
"Correa, Nelvin",673388.0,QUE_CAP,Four-Seam,R,27,15,0.16939119342055786,0.08499999999999999,0.18181818181818182,0.125,37.852112676056336,35.52251686443175
"Shinn, Nathan",1000490914.0,LAK_ERI24,Four-Seam,R,149,73,0.22308337273134635,0.12113422818791945,0.14814814814814814,0.12195121951219512,46.936619718309856,47.867925972753866
"Scafidi, Christian",690280.0,LAK_ERI24,Four-Seam,L,57,42,0.19322347091354114,0.11419298245614036,0.09090909090909091,0.05555555555555555,42.5,47.82295933788928
"Gorgen, Grady",1000138303.0,NEW_YOR13,Cutter,R,28,16,0.257301391927268,0.031892857142857146,0.3076923076923077,0.5,52.00704225352113,42.89556829538921
"Aldeano, Austin",699054.0,TRO_AIG,Sinker,R,25,24,0.20597044472027326,0.06376,0.13333333333333333,0.16666666666666666,29.507042253521128,49.597176596285856
"Pierson, Kenny",1000055344.0,LAK_ERI24,Changeup,R,104,35,0.25272892734756125,0.108,0.21621621621621623,0.2,76.72535211267605,53.99059439932302
"Kaftan, Eddie",1000557510.0,FLO_Y'A,Slider,R,38,16,0.20336056557337184,0.0235,0.47368421052631576,0.125,76.51408450704227,63.06310849196436
"Sakurai, Masatoshi",1000429128.0,QUE_CAP,Four-Seam,L,115,113,0.24066429291231922,0.09324347826086955,0.2545454545454545,0.17073170731707318,53.59154929577465,58.68550208821048
"Sesar, Jorden",813853.0,SUS_COU1,Four-Seam,R,198,125,0.21251225913508667,0.09982828282828282,0.19791666666666666,0.136986301369863,37.11267605633803,53.33389050702306
"Puccetti, Dominic",1000266076.0,OTT_TIT,Curveball,L,104,30,0.21408418982062,0.13492307692307692,0.22857142857142856,0.30434782608695654,77.67605633802816,49.93321837173363
"Riedel, Caleb",1000120428.0,SCH_BOO,Sinker,R,28,16,0.11181409928657213,0.031892857142857146,0.35714285714285715,0.125,55.070422535211264,38.92761440984852
"Puccetti, Dominic",1000266076.0,OTT_TIT,Curveball,R,44,30,0.3237065004630016,0.049045454545454545,0.3076923076923077,0.14285714285714285,77.67605633802816,49.78004094543943
"Calderon, Jean",703300.0,LAK_ERI24,Slider,L,37,11,0.2431009634654093,0.04827027027027027,0.45,0.16666666666666666,64.36619718309859,37.92225219525997
"Turner, Eric",1000080978.0,JOL_SLA,Sinker,L,33,29,0.2627731768734212,0.07536363636363637,0.3157894736842105,0.3333333333333333,32.67605633802817,47.56560423473745
"Williams, Brian",1000079778.0,MIS_MUD,Slider,R,97,40,0.20574264247307508,0.08365979381443299,0.36538461538461536,0.1111111111111111,68.90845070422534,52.38879989715707
"Flontek, Zac",1000563032.0,DOW_EAS1,Four-Seam,R,87,33,0.2337114273496575,0.07035227272727272,0.37142857142857144,0.125,41.12676056338028,51.3400340941508
"Burcham, Jacob",1000122547.0,GAT_GRI,Sinker,L,57,39,0.2760457433796983,0.08389473684210526,0.14814814814814814,0.1111111111111111,27.5,47.57273534594368
"Langrell, Connor",815223.0,MIS_MUD,Curveball,R,38,17,0.27183116478214925,0.07050000000000001,0.15384615384615385,0.1,78.62676056338027,56.75579478553691
"Eldred, Zach",1000227712.0,NEW_ENG23,Four-Seam,L,217,113,0.24288633597909245,0.09620183486238533,0.1414141414141414,0.19736842105263158,41.76056338028169,59.19676716273134
"Flontek, Zac",1000563032.0,DOW_EAS1,Four-Seam,L,82,33,0.18469616079329182,0.0919390243902439,0.17857142857142858,0.058823529411764705,41.12676056338028,50.9813845446138
"Heredia-Bustos, Rolando",837343.0,DOW_EAS1,Slider,L,119,103,0.20987591227743468,0.06019327731092437,0.22388059701492538,0.14285714285714285,75.03521126760563,37.14724299683687
"Forsyth, Braden",687732.0,MIS_MUD,Slider,R,67,21,0.2137699505694986,0.11853731343283583,0.41379310344827586,0.14285714285714285,74.19014084507043,58.99712319497348
"Long, Maddox",1000248716.0,WAS_WIL3,Sinker,L,104,61,0.23719240794214147,0.09290384615384614,0.09433962264150944,0.10526315789473684,24.64788732394366,47.63255785968574
"Brown, Ethan",690384.0,WAS_WIL3,Four-Seam,R,42,25,0.2558139696265627,0.16354761904761905,0.13636363636363635,0.16666666666666666,45.352112676056336,31.39908059386488
"Milburn, Isaac",830926.0,FLO_Y'A,Curveball,L,50,15,0.3611105715220919,0.06462,0.45454545454545453,0.0,71.33802816901408,46.85930208288513
"Petschke, Ben",814386.0,EVA_OTT,Curveball,L,79,40,0.2796760494622422,0.08248101265822785,0.26666666666666666,0.17647058823529413,78.83802816901408,42.7613109588711
"Nabholz, Nate",1000113106.0,TRI_VAL,Slider,R,48,31,0.2686111461348711,0.018604166666666668,0.391304347826087,0.2857142857142857,58.23943661971831,48.08698058366499
"Fauci, Sonny",688649.0,NEW_JER6,Four-Seam,R,80,44,0.18282044106034495,0.10338750000000001,0.1935483870967742,0.043478260869565216,22.95774647887324,55.47161140212191
"Martinez, Mason",809209.0,TRI_VAL,Sinker,L,126,78,0.23683865516139443,0.09029365079365079,0.04,0.15555555555555556,35.42253521126761,49.03229414907123
"Milburn, Isaac",830926.0,FLO_Y'A,Sinker,R,51,32,0.24123312369300032,0.1258627450980392,0.19230769230769232,0.2857142857142857,49.471830985915496,53.97624264086684
"Hensey, Rob",802996.0,SUS_COU1,Sinker,R,190,100,0.22264832111284702,0.08230526315789474,0.1935483870967742,0.2,46.19718309859155,45.70773131362019
"Nabholz, Nate",1000113106.0,TRI_VAL,Slider,L,50,31,0.1774604214150973,0.0676,0.30434782608695654,0.058823529411764705,58.23943661971831,47.64658746839778
"Lefebvre, Charles",1000429097.0,TRO_AIG,Sinker,L,108,78,0.2737724560664125,0.11637037037037036,0.20833333333333334,0.2571428571428571,32.570422535211264,54.43333460317486
"Tokar, Heitor",677573.0,OTT_TIT,Four-Seam,L,71,44,0.20876960938868727,0.08002816901408451,0.28125,0.05,41.33802816901408,53.51751243246057
"Kirby, Zach",813716.0,WAS_WIL3,Curveball,L,48,11,0.2298642267315234,0.018604166666666668,0.45454545454545453,0.16666666666666666,79.89436619718309,39.55409533302109
"Balzan, Jackson",827496.0,SUS_COU1,Changeup,R,134,61,0.23811364404287305,0.12044776119402985,0.4117647058823529,0.1388888888888889,62.99295774647887,43.29668553045578
"Long, Maddox",1000248716.0,WAS_WIL3,Four-Seam,L,61,47,0.18968318249692842,0.0792950819672131,0.0967741935483871,0.038461538461538464,29.92957746478873,43.368263357446565
"Williams, Pierce",1000337420.0,NEW_ENG23,Four-Seam,L,78,46,0.25615849015118164,0.16667948717948716,0.1875,0.24,56.866197183098585,47.61768122930617
"Armstrong, Andrew",803262.0,NEW_YOR13,Sinker,R,42,22,0.1858742819906234,0.055380952380952385,0.2,0.07142857142857142,52.53521126760564,50.92482737931578
"Harris, Ben",1000390130.0,GAT_GRI,Four-Seam,R,157,90,0.20584196731069193,0.07962420382165605,0.24691358024691357,0.16071428571428573,31.83098591549296,56.4257948608354
"Anibal, Trevor",822669.0,NEW_ENG23,Curveball,L,34,15,0.20574886738684356,0.07844117647058824,0.2222222222222222,0.0,78.20422535211267,39.83973806661624
"Good, Ty",688612.0,GAT_GRI,Four-Seam,R,140,77,0.18949081817227667,0.046914285714285714,0.15384615384615385,0.1276595744680851,37.21830985915493,44.505717161447
"Dill, Austin",1000429156.0,TRI_VAL,Changeup,R,77,36,0.21162330565545112,0.023194805194805195,0.525,0.2,56.232394366197184,43.43519569545329
"Scott, Brandon",1000138331.0,LAK_ERI24,Four-Seam,R,187,90,0.22513520230005787,0.08957219251336898,0.14814814814814814,0.14285714285714285,50.52816901408451,56.84770792946691
"Peyton, Blake",1000017005.0,GAT_GRI,Four-Seam,L,49,50,0.10816170581280402,0.051387755102040814,0.28,0.0,51.79577464788732,55.9874213014523
"Milburn, Isaac",830926.0,FLO_Y'A,Slider,R,80,26,0.316545107126883,0.0893875,0.2857142857142857,0.14285714285714285,67.74647887323944,45.16101748852617
"Langrell, Connor",815223.0,MIS_MUD,Cutter,L,50,55,0.17120835385828315,0.05718,0.21739130434782608,0.06666666666666667,52.11267605633802,47.46912564100736
"Peters, Andrew",687107.0,NEW_JER6,Four-Seam,L,71,40,0.2306064084145466,0.040267605633802814,0.3235294117647059,0.09090909090909091,28.028169014084504,68.01285308690248
"Joven, Art",1000048892.0,MIS_MUD,Sinker,L,65,52,0.26353733090237225,0.07109230769230769,0.2727272727272727,0.14285714285714285,56.97183098591549,53.68936393122785
"Hoeymans, Jack",1000184889.0,GAT_GRI,Sinker,R,35,18,0.12011236701100786,0.1898857142857143,0.0,0.125,31.619718309859152,54.12360813731062
"Plumadore, Carson",1000207816.0,WIN_CIT29,Changeup,R,47,53,0.21457211014118854,0.06848936170212766,0.18181818181818182,0.0625,43.345070422535215,42.18368005783657
"Serrano, Elio",665939.0,NEW_JER6,Four-Seam,R,64,66,0.30139946987948446,0.13590625,0.13333333333333333,0.19047619047619047,32.04225352112676,59.68894149362605
"Balzan, Jackson",827496.0,SUS_COU1,Changeup,L,64,61,0.22262323681312332,0.129609375,0.08108108108108109,0.2,62.99295774647887,41.624672972923335
"Long, Jalon",809215.0,NEW_YOR13,Four-Seam,L,47,37,0.22298634147182034,0.1166595744680851,0.20833333333333334,0.1111111111111111,30.352112676056336,42.02234081775508
"Balzan, Jackson",827496.0,SUS_COU1,Curveball,R,35,10,0.3396704163914189,0.08425714285714285,0.2727272727272727,0.4,72.6056338028169,46.230371627099295
"Kelly, Aiden",1000062337.0,TRI_VAL,Sinker,R,27,18,0.21281816070381313,0.09325925925925925,0.3076923076923077,0.2222222222222222,34.154929577464785,49.78789427658149
"Eckaus, David",824671.0,EVA_OTT,Four-Seam,L,67,31,0.21829802944579843,0.09467647058823529,0.14814814814814814,0.0,48.732394366197184,50.652545611693775
"Balzan, Jackson",827496.0,SUS_COU1,Sinker,L,38,30,0.22166341818651014,0.0235,0.2,0.1111111111111111,56.02112676056338,50.571278305396255
"Barraza, Chris",696511.0,MIS_MUD,Four-Seam,R,153,82,0.2471323679803676,0.04962745098039216,0.4,0.17142857142857143,25.38732394366197,50.50840488790935
"Langrell, Connor",815223.0,MIS_MUD,Curveball,L,35,17,0.23001810192645064,0.09657142857142857,0.4375,0.14285714285714285,78.62676056338027,53.52521954955299
"Peyton, Blake",1000017005.0,GAT_GRI,Curveball,R,43,13,0.2568324619665194,0.13060465116279069,0.2,0.2,73.3450704225352,48.90036568782445
"Hoeymans, Jack",1000184889.0,GAT_GRI,Sinker,L,31,18,0.3015443180300787,0.0,0.16666666666666666,0.4,31.619718309859152,53.49546652823818
"Peters, Garrett",833402.0,NEW_YOR13,Curveball,L,62,22,0.16268303363819245,0.046112903225806454,0.34615384615384615,0.15384615384615385,77.04225352112675,50.42531868707699
"Turner, Eric",1000080978.0,JOL_SLA,Four-Seam,R,93,83,0.16085611330194355,0.07296774193548386,0.034482758620689655,0.10714285714285714,33.62676056338028,55.34411754290913
"Harris, Ben",1000390130.0,GAT_GRI,Four-Seam,L,115,90,0.2679070730270581,0.11657391304347825,0.16666666666666666,0.20588235294117646,31.83098591549296,54.88631490947253
"Maietta, Dante",1000137704.0,WIN_CIT29,Four-Seam,L,99,65,0.23190810876105405,0.10206060606060605,0.075,0.25,37.74647887323944,55.80235631804894
"Grounds, Jackson",805984.0,DOW_EAS1,Sinker,R,41,26,0.2500979975500843,0.23017073170731706,0.08333333333333333,0.25,21.58450704225352,38.81042191631518
"Martinez, Mason",809209.0,TRI_VAL,Sinker,R,135,78,0.21720408322531445,0.10342222222222222,0.16,0.09090909090909091,35.42253521126761,46.278226407297744
"Helt, Robert",836007.0,LAK_ERI24,Curveball,R,44,18,0.2943439389494245,0.13404545454545455,0.2,0.3,75.24647887323944,54.38759190164465
"Ronne, Andrew",701809.0,GAT_GRI,Four-Seam,R,57,34,0.2542653824147278,0.15973684210526318,0.32142857142857145,0.17647058823529413,31.40845070422535,57.844761768378376
"Kines, Gunnar",665129.0,JOL_SLA,Changeup,R,116,65,0.19932999873945628,0.062258620689655174,0.26153846153846155,0.1590909090909091,75.66901408450704,40.242053038235824
"Long, Maddox",1000248716.0,WAS_WIL3,Sinker,R,82,61,0.2577037174471132,0.061182926829268285,0.18181818181818182,0.21739130434782608,24.64788732394366,43.91193474324959
"Bihm, Gage",815079.0,MIS_MUD,Four-Seam,R,66,39,0.19019486147972994,0.07245454545454545,0.11428571428571428,0.037037037037037035,42.0774647887324,50.93146151357717
"Fauci, Sonny",688649.0,NEW_JER6,Four-Seam,L,64,44,0.2806696999605121,0.094484375,0.18518518518518517,0.2857142857142857,22.95774647887324,52.19137668856918
"Moore, Kyle",1000517760.0,SCH_BOO,Cutter,R,73,34,0.1877179045876645,0.05590410958904109,0.3076923076923077,0.1,58.55633802816901,37.53474017635983
"Godwin, Connor",802684.0,NEW_YOR13,Slider,R,51,19,0.20296656953083847,0.06335294117647058,0.4117647058823529,0.125,72.9225352112676,67.30653379735874
"Allemann, Braeden",1000367619.0,QUE_CAP,Curveball,R,74,31,0.23947930115331964,0.024135135135135134,0.41935483870967744,0.11764705882352941,79.1549295774648,59.00852055336627
"Eldred, Zach",1000227712.0,NEW_ENG23,Four-Seam,R,109,113,0.252604733017743,0.11821100917431192,0.10638297872340426,0.24324324324324326,41.76056338028169,54.84784721738244
"Eldred, Zach",1000227712.0,NEW_ENG23,Sinker,L,36,18,0.3178521374760747,0.08855555555555555,0.25,0.2857142857142857,40.598591549295776,47.59633139308424
"Daly, Ryan",831333.0,JOL_SLA,Four-Seam,L,171,104,0.26575386420920466,0.09511695906432749,0.27631578947368424,0.15384615384615385,35.528169014084504,51.76911436982624
"Linderman, Greyson",1000124562.0,JOL_SLA,Four-Seam,L,29,23,0.20774823725394673,0.16017241379310343,0.2222222222222222,0.23076923076923078,20.422535211267604,61.464543063729536
"Ryan, Dillon",1000132418.0,NEW_ENG23,Sinker,R,66,45,0.316339892260909,0.13903030303030303,0.05,0.058823529411764705,28.450704225352112,58.78653513924169
"Oe, Ryoya",1000551188.0,OTT_TIT,Curveball,R,35,10,0.2428148842233639,0.061657142857142855,0.3076923076923077,0.2857142857142857,77.57042253521126,45.42149911026624
"Ferguson, Francis",823799.0,QUE_CAP,Four-Seam,R,78,51,0.18636216601340772,0.061307692307692306,0.17073170731707318,0.0625,44.929577464788736,51.1034732958033
"Cook, Cole",1000161363.0,SCH_BOO,Four-Seam,L,91,61,0.2762683177758504,0.07509890109890109,0.20930232558139536,0.25,57.9225352112676,62.89119576897497
"Turner, Eric",1000080978.0,JOL_SLA,Changeup,L,77,29,0.2683543627901598,0.12572727272727274,0.1891891891891892,0.24,53.697183098591545,50.916525208394376
"Daly, Ryan",831333.0,JOL_SLA,Four-Seam,R,158,104,0.23482547679151505,0.08310759493670886,0.1,0.057692307692307696,35.528169014084504,51.00015451932494
"Petschke, Ben",814386.0,EVA_OTT,Four-Seam,R,94,45,0.1872814463906012,0.08682978723404254,0.15151515151515152,0.09523809523809523,36.79577464788733,55.68182141660146
"Kelly, Colin",1000456530.0,SUS_COU1,Sinker,L,43,29,0.24726695399940812,0.14509302325581394,0.26666666666666666,0.2,24.33098591549296,42.81002924857277
"Cooper, Garrett",1000327042.0,NEW_YOR13,Curveball,R,54,28,0.21377127457966036,0.10922222222222222,0.3,0.2857142857142857,76.61971830985917,51.52435970390115
"Bihm, Gage",815079.0,MIS_MUD,Four-Seam,L,40,39,0.24300997206860456,0.12767499999999998,0.38095238095238093,0.25,42.0774647887324,49.44491664166284
"Glickstein, Aaron",1000292360.0,SCH_BOO,Four-Seam,R,41,33,0.25632369676558914,0.08978048780487805,0.09523809523809523,0.16666666666666666,38.69718309859155,44.78802897127266
