dependent,model,formula,term,coefficient,robust_se,t_stat,p_value,p_stars,ci_lower,ci_upper,r_squared,adj_r_squared,aic,bic,sample_size
whiff_pct,Model 5,whiff_pct ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),Intercept,0.2511499085399062,0.030844196480335952,8.142533675663147,1.1746651689974494e-15,***,0.1906213327477563,0.3116784843320561,0.2745220418377894,0.26634554845686287,-4337.794607877246,-4279.046415504271,988
whiff_pct,Model 5,whiff_pct ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),movement_quality_20_80,-0.00037635804333299364,0.0003749392014159743,-1.0037841919747548,0.31573143885951427,,-0.0011121378158689182,0.000359421729202931,0.2745220418377894,0.26634554845686287,-4337.794607877246,-4279.046415504271,988
whiff_pct,Model 5,whiff_pct ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),location_score_20_80,0.0013206567737126193,0.0003795519668885564,3.4795150306792877,0.000524525227793384,***,0.0005758249214865461,0.0020654886259386922,0.2745220418377894,0.26634554845686287,-4337.794607877246,-4279.046415504271,988
whiff_pct,Model 5,whiff_pct ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),pitch_count,0.0011333807059775215,0.00018021118957551555,6.289180536720171,4.808400822948634e-10,***,0.0007797347079769188,0.0014870267039781243,0.2745220418377894,0.26634554845686287,-4337.794607877246,-4279.046415504271,988
whiff_pct,Model 5,whiff_pct ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),batted_ball_count,-0.002468904910457835,0.0003013964518754892,-8.191552671223123,8.031625659656758e-16,***,-0.003060364571028377,-0.0018774452498872933,0.2745220418377894,0.26634554845686287,-4337.794607877246,-4279.046415504271,988
whiff_pct,Model 5,whiff_pct ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),pitch_type_Curveball,-8.39312200132808e-05,0.020077167604471615,-0.004180431307182369,0.9966653623961159,,-0.03948331585996356,0.039315453419936995,0.2745220418377894,0.26634554845686287,-4337.794607877246,-4279.046415504271,988
whiff_pct,Model 5,whiff_pct ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),pitch_type_Cutter,-0.0006635237832517578,0.02175362604091793,-0.030501755523593587,0.9756731292580115,,-0.04335278636174786,0.042025738795244336,0.2745220418377894,0.26634554845686287,-4337.794607877246,-4279.046415504271,988
whiff_pct,Model 5,whiff_pct ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),pitch_type_Four-Seam,-0.06753459428516699,0.015203909544167773,-4.441922920481548,9.934871848818335e-06,***,-0.09737070921744766,-0.037698479352886324,0.2745220418377894,0.26634554845686287,-4337.794607877246,-4279.046415504271,988
whiff_pct,Model 5,whiff_pct ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),pitch_type_Sinker,-0.10155183136172649,0.016563501064046218,-6.131060756361547,1.265810025694867e-09,***,-0.13405600536987874,-0.06904765735357424,0.2745220418377894,0.26634554845686287,-4337.794607877246,-4279.046415504271,988
whiff_pct,Model 5,whiff_pct ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),pitch_type_Slider,0.03146903035683428,0.015032356904968252,2.0934195852171156,0.036569321255124895,*,0.0019695699044572045,0.06096849080921135,0.2745220418377894,0.26634554845686287,-4337.794607877246,-4279.046415504271,988
